Gene = Sumo1
index = 1042
Annotated 5SS: [  155 15377 26318 28417]
Annotated 3SS: [15301 26239 28344 30565]
SMsplice 5SS: [  155 15377 18063 22466 26318 28417]
SMsplice 3SS: [15301 17965 22371 26239 28344 30565]
top_k =  100
Partition function (log Z): -23.295264523542468

Sorted 5' Splice Sites (High to Low Probability):
Position 155: 0.9990066543709814
Position 4579: 0.13642953282318715
Position 1140: 0.013440602376440082
Position 4583: 0.003305452418766001
Position 3644: 0.0029013108699407633
Position 645: 0.0009150314384736727
Position 127: 0.0006431136853922921
Position 111: 2.390236684634409e-05
Position 81: 2.120646850866981e-05
Position 695: 1.3113580843469674e-05
Position 409: 1.100369351603773e-05
Position 86: 8.007346034151431e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 12828: 0.2908003425070196
Position 4378: 0.169973342958294
Position 8820: 0.16332828268654537
Position 1004: 0.055992852778724234
Position 10419: 0.054441764071642244
Position 7116: 0.03958864450214773
Position 5040: 0.039304306670920636
Position 8069: 0.03867335597278977
Position 4615: 0.03289176047096621
Position 8954: 0.0279771063422855
Position 7261: 0.027581093875955285
Position 5506: 0.026798546458311708
Position 3263: 0.023574600615748873
Position 3794: 0.020573082789353853
Position 6421: 0.01867449200705285
Position 5976: 0.017540727566036213
Position 4513: 0.015095460191005923
Position 3570: 0.013000776404239144
Position 3358: 0.011640061796924932
Position 7746: 0.01070657736886947
Position 6756: 0.008471072790460566
Position 961: 0.004954717423085457
Position 1267: 0.004081882709272039
Position 1069: 0.0034299179811737523
Position 816: 0.0031480070646619654
Position 427: 0.003075986690086354
Position 5366: 0.002679501725941141
Position 2660: 0.0023272728644841323
Position 408: 0.002208661941583955
Position 1007: 0.0019078823466065638
Position 4303: 0.0015728872488287805
Position 3838: 0.0015475141084490764
Position 4250: 0.0014153065826482466
Position 3307: 0.0014082857725971286
Position 2960: 0.0013938384821095523
Position 2593: 0.001321043717476751
Position 2397: 0.0012658735657185148
Position 3145: 0.0010568710721144358
Position 2405: 0.0010433406880932831
Position 1418: 0.0008247452945463985
Position 1659: 0.0008234892173872762
Position 974: 0.0008151221737586194
Position 3086: 0.0008118244401574306
Position 3278: 0.0007904662710422569
Position 1283: 0.0007613613252920926
Position 1432: 0.0006390457850352587
Position 1328: 0.0006035029084758273
Position 2631: 0.0005932752817586162
Position 1200: 0.00057223832941976
Position 2187: 0.00047655419348267716
Position 719: 0.000462124465075619
Position 457: 0.00045902572204503867
Position 358: 0.0004044113103683238
Position 1627: 0.00036106648437938437
Position 935: 0.0002785697951343026
Position 1129: 0.0002652085952795278
Position 1157: 0.00023846315050641707
Position 564: 2.3922349841159313e-05
Position 436: 1.9017733373666246e-05
Position 459: 8.764679132148428e-06
Position 463: 8.593447975445114e-06
Position 506: 5.957007669492717e-06
Position 615: 2.7439497747453056e-06
Position 1028: 2.394717790136713e-06
