Gene = Mterf4
index = 720
Annotated 5SS: [  91 1308 3198]
Annotated 3SS: [ 808 3012 4119]
SMsplice 5SS: [91]
SMsplice 3SS: [808]
top_k =  100
Partition function (log Z): -7.459736442377894

Sorted 5' Splice Sites (High to Low Probability):
Position 91: 0.9657045799278341
Position 3198: 0.5387462185529036
Position 3204: 0.2523915162364217
Position 1308: 0.16358498529737042
Position 611: 0.08167203165383649
Position 930: 0.07895918178818258
Position 1070: 0.03341882903308615
Position 1916: 0.01463063654874423
Position 3090: 0.006332589509171787
Position 1854: 0.006133200801215148
Position 973: 0.006107368199141732
Position 735: 0.0015920516641388988
Position 173: 0.00031985113954809477
Position 577: 0.0002436998969477898
Position 96: 0.00021818785030837997
Position 192: 0.00020302174098320893
Position 500: 0.00016952011694093395
Position 106: 0.00010978802453760272
Position 728: 8.15473245104547e-05
Position 205: 7.223800243349277e-05
Position 14: 4.107524241392491e-05
Position 258: 2.9895715806148832e-05
Position 137: 2.9551967331571255e-05
Position 212: 2.692507318245651e-05
Position 158: 1.252449605805495e-05
Position 530: 8.96367069116983e-06
Position 321: 8.705119146558483e-06
Position 696: 3.1750152005731277e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3012: 0.6582150325270183
Position 808: 0.279575704183139
Position 4119: 0.24023885974403347
Position 4024: 0.1700715490162523
Position 4179: 0.13739370946424934
Position 3937: 0.12917969137519275
Position 3164: 0.09579313106252021
Position 3047: 0.07864439686624691
Position 1225: 0.07001876265585398
Position 3335: 0.04981588252592475
Position 499: 0.029351000852495687
Position 1202: 0.021176689939996912
Position 3486: 0.018747229236391175
Position 1237: 0.016317781804081825
Position 3303: 0.014653600990570715
Position 3999: 0.014545410970690967
Position 3888: 0.01321233812985399
Position 1254: 0.012042749023702186
Position 1766: 0.01143792323594341
Position 577: 0.009699906047023834
Position 4133: 0.008733318048466866
Position 1087: 0.008435589211186983
Position 1829: 0.008172918511525375
Position 4497: 0.007110363001220729
Position 2958: 0.006968051621445906
Position 1156: 0.00664298912019516
Position 415: 0.006042992420334794
Position 3145: 0.004844647571982956
Position 3382: 0.004076312694029779
Position 2615: 0.003458384095345482
Position 2336: 0.003435693410173778
Position 523: 0.002758831182057168
Position 450: 0.0025310521893269584
Position 2485: 0.0023271841667936383
Position 1261: 0.0016131530804781701
Position 858: 0.001273304978891089
Position 1714: 0.0011529956024906157
Position 379: 0.00028440070462335616
Position 611: 0.00018834706018416625
Position 286: 0.0001320598415667368
Position 659: 9.959445380407069e-05
Position 679: 8.869650684768695e-05
Position 650: 6.519279693240956e-05
Position 235: 6.356727438022615e-05
Position 923: 6.004353249054023e-05
Position 535: 3.857883440701936e-05
Position 307: 3.407012907566583e-05
Position 219: 2.255609501642017e-05
Position 529: 2.2450971543669378e-05
Position 584: 2.1149337438194225e-05
Position 503: 1.1851751937532558e-05
Position 192: 1.0169760710361651e-05
