Gene = Ssr2
index = 1032
Annotated 5SS: [  79  427 1465 4278 7335]
Annotated 3SS: [ 271 1365 4168 7256 8272]
SMsplice 5SS: [  79  427 1431 4278]
SMsplice 3SS: [ 271 1365 4191 6932]
top_k =  100
Partition function (log Z): -4.768698512733847

Sorted 5' Splice Sites (High to Low Probability):
Position 427: 0.9731133368156399
Position 79: 0.9628954805271539
Position 1431: 0.5037307837998699
Position 1487: 0.24113976297101336
Position 1465: 0.23107670251153314
Position 1760: 0.22979912808713449
Position 2058: 0.22598225841660252
Position 1829: 0.17114567326251579
Position 1123: 0.019950197899891046
Position 2123: 0.016976078977867577
Position 1135: 0.008798063727891126
Position 2644: 0.008260879193644655
Position 548: 0.006960192253081563
Position 140: 0.005633540849723322
Position 1179: 0.005623503639992342
Position 742: 0.005036390806413545
Position 544: 0.00408915128110453
Position 1677: 0.0017569241013377153
Position 1836: 0.001393849273980577
Position 1783: 0.001371174571847173
Position 1598: 0.0010465411084854377
Position 475: 0.0005346062755357231
Position 41: 0.00045156028162063566
Position 227: 0.0003437637747470354
Position 70: 0.00012398589244921586
Position 1105: 0.00011087100475486502
Position 196: 9.310623935568512e-05
Position 6: 7.477110400838148e-05
Position 194: 6.47213955115035e-05
Position 242: 3.4743206515048195e-05
Position 13: 3.401562042332465e-05
Position 108: 2.288007451810893e-05
Position 30: 2.2097965375226426e-05
Position 48: 1.3382339219860765e-05
Position 311: 9.766225506356347e-06
Position 287: 8.212127795829143e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1365: 0.9024600686462853
Position 271: 0.5915940890558269
Position 6932: 0.4758810122755137
Position 1620: 0.4009424408138372
Position 1944: 0.270048720846681
Position 308: 0.21467826701891662
Position 2770: 0.1821567834315225
Position 366: 0.13251519258990296
Position 8272: 0.07405600730577105
Position 3408: 0.07275370837021143
Position 1409: 0.06396731231446039
Position 1948: 0.05773459396180131
Position 2377: 0.051116183484036494
Position 7256: 0.03640606456640967
Position 1009: 0.03620384029763364
Position 1992: 0.01108972786294393
Position 1647: 0.008380108055908393
Position 1376: 0.005886798231129549
Position 315: 0.0049208615179467535
Position 611: 0.004649201017345887
Position 1782: 0.0046182500994423415
Position 400: 0.004125717650430708
Position 1237: 0.003649949527150337
Position 1656: 0.0033649524388858526
Position 426: 0.002619768750913521
Position 1412: 0.0024184463566574344
Position 1279: 0.002227105981128585
Position 1968: 0.002048200772394365
Position 336: 0.0017258618798011056
Position 276: 0.0013315039250157504
Position 326: 0.0004038411005513046
Position 209: 0.00032030041287640286
Position 225: 0.00026693964066656104
Position 659: 0.0002354510591838413
Position 1053: 0.00022315317914953326
Position 806: 0.00014759905001368167
Position 1086: 0.00013657155389677417
Position 1015: 0.00012968692142082848
Position 1225: 0.00011510620407573155
Position 662: 9.214882742094521e-05
Position 627: 5.958990246286932e-05
Position 323: 5.479872088164434e-06
Position 332: 4.2786062727085734e-06
Position 320: 3.978455541171398e-06
Position 380: 3.373886271097278e-06
Position 329: 2.9262091468935206e-06
Position 384: 2.974763346225586e-07
Position 528: 2.3523429736180392e-07
Position 467: 1.599461865189218e-07
Position 135: 1.5830882751697997e-07
Position 194: 8.271146952669859e-08
