Gene = Srp9
index = 1026
Annotated 5SS: [ 226 4003]
Annotated 3SS: [3933 6585]
SMsplice 5SS: [226]
SMsplice 3SS: [6585]
top_k =  100
Partition function (log Z): -7.991204771720587

Sorted 5' Splice Sites (High to Low Probability):
Position 226: 0.9976056408501478
Position 840: 0.34749445116797656
Position 806: 0.12489432895943153
Position 7329: 0.03297376499944469
Position 3934: 0.02164109529113753
Position 2245: 0.019255005773736084
Position 1842: 0.010182553961628007
Position 1740: 0.006112826741469928
Position 1731: 0.005723617407517924
Position 467: 0.005688839554099236
Position 594: 0.004155778900564382
Position 1261: 8.512203484703859e-05
Position 519: 1.9759113963338388e-05
Position 845: 1.8256141531514037e-05
Position 230: 6.716811589783454e-07
Position 29: 2.0581614702509234e-07
Position 315: 1.1950182613159312e-07
Position 180: 1.1696263711266792e-07
Position 19: 4.4570391130888974e-08
Position 111: 4.0635311644658865e-08
Position 162: 3.73328834013931e-08
Position 359: 1.1835787254022543e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6585: 0.34315810550475057
Position 712: 0.24446967519148977
Position 6214: 0.17035325835124454
Position 2285: 0.15805276758144957
Position 747: 0.13551370074431487
Position 1594: 0.12862376975030415
Position 7185: 0.06525458714566833
Position 6135: 0.047122766098189814
Position 7445: 0.03297376499944469
Position 3784: 0.031976026317131354
Position 773: 0.025215635659264272
Position 531: 0.023648485247222465
Position 5264: 0.021831561408089534
Position 559: 0.019707785891394717
Position 677: 0.017562786419892996
Position 648: 0.01650656309400086
Position 4477: 0.015332560941914663
Position 2102: 0.013150341231846923
Position 4142: 0.011304551269258466
Position 3933: 0.009822545993203698
Position 2132: 0.009715511623438712
Position 2167: 0.00786659803173241
Position 2355: 0.007787133920408497
Position 1812: 0.0045351114210045625
Position 770: 0.003449849542304598
Position 3037: 0.0023079657283910566
Position 2687: 0.001825683853519815
Position 423: 0.001816651621350555
Position 295: 0.0012294659074145882
Position 353: 0.0007696588466017654
Position 828: 0.0005955003972774514
Position 302: 0.0005911433715298246
Position 381: 0.00044383272722934203
Position 359: 0.00039788365297281126
Position 408: 0.0003592198188474739
Position 661: 0.00013127294617474314
Position 759: 0.00010430348796181666
Position 390: 0.00010082268162699543
Position 384: 9.318181876216027e-05
Position 536: 3.970944108213942e-05
Position 1140: 3.164686776735071e-05
Position 1165: 2.434895342238685e-05
Position 1175: 1.694806949628613e-05
Position 1242: 1.2178144161014905e-05
Position 487: 9.265583384280085e-06
Position 371: 8.432927204001457e-06
Position 394: 4.241799611599457e-06
Position 367: 3.487208881300978e-06
