Gene = Acp7
index = 98
Annotated 5SS: [  224  1609 14015 14587 15704 15995 16207 16388 16532 16675 16849 20082]
Annotated 3SS: [ 1356 13813 14403 15579 15931 16091 16279 16473 16606 16776 19943 23061]
SMsplice 5SS: [  224  6711 14015 14587 15995 16207 16388 16532 16675 16849 20082]
SMsplice 3SS: [ 6554 13813 14403 15931 16091 16279 16473 16606 16776 19943 23061]
top_k =  100
Partition function (log Z): 15.786172913332162

Sorted 5' Splice Sites (High to Low Probability):
Position 16388: 0.9915709842412919
Position 14015: 0.9890503407806407
Position 16675: 0.9827987950797101
Position 16532: 0.9680545692044434
Position 16207: 0.9542048583455915
Position 6711: 0.9330019427531993
Position 20082: 0.9300933954350951
Position 224: 0.8066131351869016
Position 16849: 0.5471430561726917
Position 15704: 0.5432421580749535
Position 15995: 0.38927156546835423
Position 14587: 0.387193284344733
Position 1609: 0.35639359702625095
Position 14604: 0.3327310591077041
Position 16857: 0.299408274069381
Position 7500: 0.27999376237995227
Position 594: 0.16490654127579685
Position 9236: 0.15507774999015997
Position 11200: 0.13625731411461992
Position 22663: 0.13138482729769918
Position 16877: 0.10709406159758805
Position 14583: 0.09582303537190826
Position 6726: 0.06699805724679804
Position 19480: 0.06253438686766258
Position 20067: 0.04682179674299548
Position 18624: 0.04012615811582271
Position 14333: 0.038403867527787565
Position 16217: 0.018493446533662916
Position 16702: 0.016283086496636196
Position 23316: 0.013577666068182236
Position 16977: 0.012635503107939107
Position 327: 0.011292610435817285
Position 17808: 0.00987297436026568
Position 16135: 0.008113661240333223
Position 19492: 0.006889407434381757
Position 19667: 0.006615393043529431
Position 14010: 0.005469379926868645
Position 691: 0.0038141997104068725
Position 567: 0.00376731966415481
Position 704: 0.0035291180852264565
Position 881: 0.00233271566181334
Position 263: 0.0016604358576789643
Position 771: 0.0013518207831727971
Position 18049: 0.0012655844926768582
Position 17035: 0.0010198571562020386
Position 972: 0.0007321033390264068
Position 20128: 0.0001802339118812805
Position 16415: 6.787829667443625e-05
Position 16536: 5.3132266494465335e-05
Position 16425: 1.8126574661983647e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 16606: 0.9955272639753896
Position 13813: 0.9945197207075085
Position 16279: 0.994252721741817
Position 19943: 0.9736980722569613
Position 16776: 0.967085285082214
Position 16473: 0.9609703724619955
Position 14403: 0.7856268501485576
Position 6554: 0.6763862840749266
Position 23061: 0.6530824510825364
Position 16091: 0.641892925768227
Position 15579: 0.552590648431886
Position 15931: 0.38722655098484177
Position 16037: 0.3275839089667979
Position 6624: 0.3236137159250689
Position 1356: 0.2707098684216225
Position 7392: 0.23916471105226167
Position 22481: 0.19207403048772462
Position 11014: 0.13625731411461997
Position 9096: 0.08073700488271918
Position 9068: 0.07434074510744078
Position 19380: 0.07274180891623476
Position 21564: 0.06665576088104866
Position 20185: 0.05314769150570741
Position 21776: 0.05267493488089779
Position 7333: 0.040829051327690255
Position 18507: 0.04012615811582269
Position 14195: 0.038403867527787565
Position 1321: 0.037377374404322275
Position 14454: 0.030120528675787635
Position 19975: 0.026301927743036843
Position 22290: 0.022049703081726685
Position 1427: 0.020801579020811003
Position 22812: 0.020335238614096713
Position 22525: 0.019867501505167667
Position 23378: 0.018123802442548315
Position 20500: 0.009816886321562905
Position 1297: 0.009153615479219529
Position 17694: 0.006829141157657296
Position 1548: 0.0058989629583191565
Position 20843: 0.005003765511788799
Position 20513: 0.00484949002037722
Position 16283: 0.004770265792278366
Position 1368: 0.004542166699549203
Position 20753: 0.004376663120670286
Position 1584: 0.004193467626267303
Position 15994: 0.004122759994117787
Position 1553: 0.0037165624161398063
Position 19626: 0.0032973784293390536
Position 17714: 0.0030438332026083773
Position 16577: 0.0024252673477805397
Position 17937: 0.0012655844926768582
Position 16483: 0.0007027917580246696
Position 16497: 0.00032225162124197574
