Gene = Rnasel
index = 904
Annotated 5SS: [  182  2634  3522  5788  6611  9163 10251 11486]
Annotated 3SS: [ 2432  3418  4180  6524  8956 10117 11348 12692]
SMsplice 5SS: [  178  2634  6611 10251]
SMsplice 3SS: [ 2456  6524 10117 11348]
top_k =  100
Partition function (log Z): -6.349764591760126

Sorted 5' Splice Sites (High to Low Probability):
Position 6611: 0.9991769836117893
Position 2634: 0.7656497946920701
Position 178: 0.7583474145115886
Position 10251: 0.6629709175179342
Position 4720: 0.4979065600692643
Position 11486: 0.2639594937488399
Position 11507: 0.23280614375473888
Position 2242: 0.14117037843469168
Position 509: 0.13972861348089244
Position 182: 0.1166447715231723
Position 9163: 0.06849965920770758
Position 3197: 0.05755690431857092
Position 384: 0.05142475156337551
Position 11421: 0.046356784802954396
Position 7135: 0.04566889151812559
Position 11666: 0.04531327455277336
Position 9534: 0.03685893539009981
Position 7813: 0.03634061825805722
Position 11425: 0.01993586160765705
Position 1929: 0.009906086410190109
Position 2050: 0.008265971424263703
Position 3522: 0.005777936145730238
Position 5515: 0.003029459920719481
Position 2863: 0.001185052052862741
Position 199: 0.0003890936404675249
Position 266: 9.72801680366571e-05
Position 127: 6.534827486058203e-05
Position 355: 5.0071556446365495e-05
Position 167: 4.3159488433395906e-05
Position 110: 3.7772470412970435e-05
Position 377: 3.1223420412600724e-05
Position 121: 1.4950347536079053e-05
Position 69: 8.052973078290403e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 6524: 0.9991769836117893
Position 11348: 0.7946677361569312
Position 2456: 0.7421644534061272
Position 10117: 0.6629709175179342
Position 12692: 0.5702848217315275
Position 4662: 0.46585319361092464
Position 12732: 0.21415651514407008
Position 8956: 0.06849965920770758
Position 2032: 0.0682827639647814
Position 2139: 0.0657358639331331
Position 445: 0.05999277463931958
Position 7628: 0.03777628455580856
Position 9339: 0.036858935390099795
Position 4619: 0.03243795888614261
Position 3046: 0.018406585106398265
Position 2982: 0.018398760594679105
Position 10427: 0.016226389640092875
Position 2834: 0.01606239573426055
Position 2369: 0.015006896760953129
Position 6929: 0.011770825446473059
Position 6981: 0.011366599063587488
Position 7022: 0.010189967347180865
Position 7035: 0.009714836719374464
Position 7603: 0.008854186142507171
Position 2427: 0.008478444524989593
Position 2136: 0.007402303250494529
Position 1737: 0.00672654516277792
Position 3236: 0.005777936145730238
Position 1963: 0.0050301962599569585
Position 2887: 0.005029309827257645
Position 6797: 0.0036322738816933703
Position 5283: 0.0030294599207194807
Position 376: 0.0026486714729179583
Position 318: 0.002635180702260162
Position 1993: 0.00204521056112273
Position 1757: 0.0017558060197092652
Position 1826: 0.00150604616440161
Position 7354: 0.0013560399860963767
Position 371: 0.0011347727810651306
Position 1544: 0.000848460049170123
Position 2771: 0.0006039084787625683
Position 408: 0.0004703583287612611
Position 2925: 0.0002409966300755338
Position 1649: 9.240903597995244e-06
Position 292: 7.454943903177109e-07
