Gene = Iqce
index = 588
Annotated 5SS: [  197  2694  5371  8964  9585 10779 12423 12566 14594 16051 16334 19003
 19977 21663 24305 24963 27301 28042 30572 31035 31912 36371]
Annotated 3SS: [ 2645  5324  8834  9449 10707 12308 12514 14522 15977 16283 18838 19920
 21432 24199 24871 27129 28017 30451 30912 31810 36169 36884]
SMsplice 5SS: [  197  2694  5371 10779 12423 12566 14594 16051 21663 24305 24963 27301
 30572 31035 33357 37034]
SMsplice 3SS: [ 2645  5324 10707 12308 12514 14522 15977 21520 24199 24871 27129 30451
 30912 33257 36884 38271]
top_k =  100
Partition function (log Z): 16.19312046672688

Sorted 5' Splice Sites (High to Low Probability):
Position 24305: 1.0000000000000053
Position 10779: 0.9997050951311841
Position 12423: 0.9932718705884718
Position 12566: 0.9917946490644126
Position 31035: 0.9836427441156683
Position 30572: 0.9720318582617405
Position 24963: 0.9697794786620759
Position 37034: 0.9676758931420345
Position 16051: 0.954751428129803
Position 2694: 0.8561405570135283
Position 27301: 0.8310252116989867
Position 197: 0.8229126261232161
Position 5371: 0.8116811527216616
Position 33357: 0.7808496473011765
Position 8964: 0.537959049644574
Position 14594: 0.5005428411397717
Position 19003: 0.4191249621695055
Position 437: 0.4152491764015206
Position 28042: 0.3459705099770146
Position 16334: 0.27579801605667176
Position 31912: 0.2256486484907637
Position 14620: 0.18608737215093893
Position 28126: 0.18070256618989122
Position 36260: 0.1462075852377857
Position 28139: 0.115384326393311
Position 35659: 0.10583518508515413
Position 24782: 0.060008696050676574
Position 27200: 0.05165759342808472
Position 2496: 0.05033985055206087
Position 36308: 0.04294151427369598
Position 36371: 0.04217834183795126
Position 15900: 0.04129095194256873
Position 17848: 0.03558515809291173
Position 2554: 0.023363391574885737
Position 10946: 0.014035748228299482
Position 11154: 0.013983777299873608
Position 15550: 0.010786691805403295
Position 1689: 0.009201242885917248
Position 4749: 0.005894656131043722
Position 15755: 0.0057849304596417255
Position 1594: 0.004581114326658698
Position 12833: 0.0043512193254874485
Position 14359: 0.00406077130163236
Position 1263: 0.002659721485349045
Position 12418: 0.0024581729813530186
Position 14114: 0.0023661608314797093
Position 13278: 0.0021618344712323947
Position 16128: 0.0012590708428745388
Position 85: 0.0005210667176286283
Position 10808: 0.00028962438244344973
Position 11120: 4.7467931991464504e-05
Position 76: 3.529225476879153e-06
Position 234: 1.5962727619816528e-06
Position 62: 1.1227909339577155e-06
Position 288: 1.4417320911428321e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 24199: 1.0000000000000062
Position 36884: 1.0000000000000042
Position 12514: 0.9952180489251317
Position 10707: 0.9723702408573025
Position 30451: 0.9720318582617404
Position 12308: 0.952607047553578
Position 24871: 0.950596628430124
Position 30912: 0.9209624058573744
Position 15977: 0.9159143125857067
Position 5324: 0.8088670627842847
Position 33257: 0.7751558447822456
Position 14522: 0.6865463842122109
Position 2645: 0.6751411508420739
Position 27129: 0.6604658747279863
Position 28017: 0.6086434338118015
Position 18838: 0.41912496216950523
Position 38271: 0.3079069922296252
Position 8776: 0.28818627431624294
Position 16283: 0.2745720964282141
Position 8834: 0.24977277532833136
Position 36169: 0.23132744134943314
Position 37218: 0.23006816867796548
Position 31810: 0.22564864849076371
Position 27106: 0.2222169303990852
Position 38890: 0.14967576862463888
Position 39046: 0.14268857421096767
Position 2415: 0.11137733395824585
Position 35537: 0.10583518508515413
Position 2567: 0.09337092981183293
Position 318: 0.09170829557190897
Position 37540: 0.08644088089855088
Position 24701: 0.07919154628262813
Position 15821: 0.07167969811878329
Position 30938: 0.05732080885235935
Position 273: 0.05461908489079772
Position 315: 0.05402139779611141
Position 12323: 0.038383691569764566
Position 17763: 0.03558515809291174
Position 27886: 0.03341396874841515
Position 2368: 0.028684249519226743
Position 10735: 0.02762447865632428
Position 10897: 0.026664661714084333
Position 2512: 0.019377127928644537
Position 37233: 0.019245848134796826
Position 346: 0.01766175276963137
Position 15663: 0.015492370670397286
Position 360: 0.014846544833490804
Position 37963: 0.014685259639562898
Position 15369: 0.010775171268135465
Position 37385: 0.010455385722272404
Position 37374: 0.0065090150036524
Position 4555: 0.005894656131043728
Position 32951: 0.005693802518930974
Position 1515: 0.005644265619328279
Position 30640: 0.005359529405934597
Position 12247: 0.004740035655969138
Position 275: 0.004454271125208747
Position 1553: 0.0034946015609311053
Position 5163: 0.002814089937376052
Position 13989: 0.0023661608314797093
Position 14299: 0.0021769394282668813
Position 14230: 0.0019443739753952551
Position 2438: 0.0018930070804500426
Position 1176: 0.0018898932724549324
Position 1476: 0.0017081966279455687
Position 13137: 0.001496287812250738
Position 1590: 0.001483515395149973
Position 1520: 0.0014517780092210195
Position 11033: 0.001402331746080181
Position 16127: 0.0012259196284576288
Position 12521: 0.0009262850056332391
Position 325: 0.0008388167291035173
Position 1108: 0.0007698282128941127
Position 13099: 0.0006426191424949797
Position 364: 0.0005390979884896946
Position 12922: 2.2927516486676926e-05
Position 14554: 2.1764526784694896e-05
Position 15330: 1.1520537267830538e-05
Position 14545: 1.5224496854139257e-06
Position 12542: 8.03249648712785e-07
