Gene = Polr3e
index = 834
Annotated 5SS: [  127  5185  6489  9238 10220 10727 13203 13527 14470 15609 15947 16141
 17110 19901 21272 21513 22027 23042 24784 26889]
Annotated 3SS: [ 5114  6437  9159 10103 10643 13094 13476 14349 15522 15901 16048 16988
 19818 21211 21354 21964 22517 24705 26762 27691]
SMsplice 5SS: [  127  5185  6489  9238 10220 10727 13203 13527 14470 15609 15947 16141
 17110 19254 21272 21513 22027 23042 26889]
SMsplice 3SS: [ 5114  6437  9159 10103 10643 13094 13476 14349 15522 15901 16048 16988
 19147 21211 21354 21964 22946 26762 27691]
top_k =  100
Partition function (log Z): 24.508423388490115

Sorted 5' Splice Sites (High to Low Probability):
Position 17110: 0.9999999999999971
Position 10727: 0.9981896536039274
Position 16141: 0.9918512384556523
Position 21513: 0.9805227778591673
Position 15609: 0.9687314329230534
Position 14470: 0.9446161385244228
Position 6489: 0.9340787540927414
Position 5185: 0.9322728710537672
Position 127: 0.8490538895198245
Position 19254: 0.8414136548293776
Position 13203: 0.8343941284438123
Position 21272: 0.8176100633490109
Position 13527: 0.7638676913879354
Position 15947: 0.7365139798929177
Position 10220: 0.7289703502751373
Position 9238: 0.6752182927063296
Position 16418: 0.39041359462372416
Position 22027: 0.3647811922669078
Position 10255: 0.2618037827643968
Position 22049: 0.2531761656442919
Position 13771: 0.23340864761972185
Position 16329: 0.2308765568933661
Position 13241: 0.15741385329573146
Position 12177: 0.1560155011503623
Position 7057: 0.14195251400629672
Position 19735: 0.12942687044770834
Position 21242: 0.12429238523639882
Position 14821: 0.12050791792724275
Position 15951: 0.09909063589695062
Position 9267: 0.09506275096761953
Position 9928: 0.09355147825267751
Position 19901: 0.08457880482862656
Position 349: 0.08293158138462955
Position 9410: 0.07605709537260827
Position 10933: 0.06367556223474855
Position 6511: 0.06103751391442978
Position 10026: 0.05102860550274554
Position 973: 0.04441610914196998
Position 2203: 0.04364179017307822
Position 5135: 0.03737990532678797
Position 778: 0.030841778100818628
Position 5987: 0.030709200317467558
Position 5242: 0.023626367321218956
Position 2456: 0.023010207809864618
Position 9611: 0.022378302366191233
Position 900: 0.02117905807002527
Position 18645: 0.019993659334638005
Position 12629: 0.019656867630405618
Position 6242: 0.018136906499673585
Position 3877: 0.01807964452634449
Position 22289: 0.017153100759632577
Position 9276: 0.01689932721753348
Position 24626: 0.015259843841360005
Position 3680: 0.014951187830425004
Position 4763: 0.013310646649949446
Position 9695: 0.0127364900119997
Position 2189: 0.012130481185299143
Position 3658: 0.01160826180415957
Position 5969: 0.01052964595543231
Position 10559: 0.010181644687293776
Position 14579: 0.008579547094424258
Position 5464: 0.008491769838065549
Position 13561: 0.007419099861463491
Position 7601: 0.007080973960553299
Position 8080: 0.006923189713707346
Position 15635: 0.006866961498679456
Position 15294: 0.006251013770629718
Position 332: 0.0061487014478357775
Position 13577: 0.006091441726071735
Position 640: 0.006044930646429763
Position 9404: 0.00589755876852816
Position 1860: 0.005609893901745922
Position 15622: 0.004756181148832638
Position 1583: 0.00457462495740685
Position 275: 0.004415079440505964
Position 10186: 0.003995512153753053
Position 9335: 0.003700132189152189
Position 14583: 0.0034432289614678246
Position 10261: 0.0030191613404471156
Position 15577: 0.0024943497002590065
Position 10915: 0.00237135688938662
Position 21545: 0.0019802298028733386
Position 11256: 0.0018013313132892146
Position 13263: 0.0013684919979137576
Position 15804: 0.0008379005830713429
Position 21754: 0.0007430406468617912
Position 15755: 0.0003397296013517131
Position 182: 0.00011323502827760005
Position 83: 3.3433511793880994e-05
Position 159: 1.506443346341274e-06
Position 168: 4.3947845883890713e-07
Position 66: 2.9952481121852027e-07
Position 231: 2.3604983102426e-07
Position 94: 1.6966832695642196e-07
Position 4: 1.6925465693073628e-07
Position 14: 1.3722579836046082e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 16988: 0.9939407397144426
Position 6437: 0.986831390947742
Position 15522: 0.9836482565175233
Position 10103: 0.983232074905958
Position 14349: 0.9819483533163937
Position 10643: 0.9795728158512687
Position 21354: 0.973084203452727
Position 13094: 0.9619416144793245
Position 5114: 0.9227791913382116
Position 21211: 0.9208037243549742
Position 16048: 0.9073657358997661
Position 21964: 0.8221203019889709
Position 19147: 0.7985486956762238
Position 9159: 0.7672597351490652
Position 15901: 0.7272971340474665
Position 16227: 0.6212901515170903
Position 13476: 0.37449895111641074
Position 13341: 0.263850246661666
Position 22546: 0.24532346332817903
Position 22360: 0.2137998556547154
Position 13656: 0.2115600084988107
Position 25281: 0.16566420768209994
Position 12034: 0.15174167868593064
Position 15825: 0.14494109340837036
Position 22201: 0.14492233502456384
Position 9826: 0.12003066106085203
Position 6930: 0.11211301176742804
Position 19818: 0.08457880482862672
Position 19686: 0.07111686000120367
Position 13479: 0.06816993018544806
Position 9114: 0.0634466532616883
Position 10837: 0.06237784303848526
Position 19516: 0.05687828189841942
Position 13289: 0.056042508947273695
Position 14568: 0.044634423990520866
