Gene = Pacc1
index = 787
Annotated 5SS: [  165  2368 13080 14967 19208 20993 22564]
Annotated 3SS: [ 2270 12869 14814 19064 20847 22455 23776]
SMsplice 5SS: [  165  2368 11433 12057 13080 19208 22564 24633]
SMsplice 3SS: [ 2270 11302 11917 12997 19064 22455 24523 24713]
top_k =  100
Partition function (log Z): -10.698326743975947

Sorted 5' Splice Sites (High to Low Probability):
Position 2368: 0.9999997695427465
Position 12057: 0.9872115460759385
Position 13080: 0.9222660614174415
Position 165: 0.775725337570715
Position 11433: 0.43720405576200144
Position 14967: 0.3529738679938894
Position 5968: 0.2886911768467126
Position 11592: 0.27542328535532695
Position 15431: 0.17833158451015657
Position 106: 0.10620642369962904
Position 218: 0.06973093356954801
Position 14661: 0.023719790809996835
Position 259: 0.019753783683158575
Position 12508: 0.01822856271527135
Position 212: 0.016428240823951917
Position 536: 0.012349792567694026
Position 7538: 0.0004713430570145484
Position 5097: 0.0004707227248810351
Position 5459: 0.0001209731467968101
Position 1019: 0.0001064158271521063
Position 1407: 9.303646677672653e-05
Position 2715: 5.562358713311041e-05
Position 1579: 3.867539756261275e-05
Position 1756: 3.6188488628636515e-05
Position 1809: 3.3791641130351055e-05
Position 6831: 1.4601350642149078e-05
Position 766: 1.1752334607973187e-06
Position 720: 1.0480847376730773e-06
Position 5478: 4.145262164344011e-07
Position 152: 3.558337011841244e-07
Position 2356: 2.3045725541156098e-07
Position 30: 8.706957219451697e-08
Position 275: 5.2927851136899945e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11917: 0.9872115460759383
Position 12869: 0.9222660614174415
Position 2270: 0.7506897754125774
Position 11302: 0.713294629727903
Position 19064: 0.49259724436901375
Position 15346: 0.4833327258819712
Position 14814: 0.36172797804996587
Position 2219: 0.24931022458742613
Position 5793: 0.22784484918690787
Position 15157: 0.10515785823334527
Position 16196: 0.05242198970271787
Position 5842: 0.041171833129761665
Position 14395: 0.03847684883395479
Position 12438: 0.020154997118123713
Position 5688: 0.019730453071062408
Position 15752: 0.00938562626725922
Position 13546: 0.0041829051438269
Position 7388: 0.001891861764130084
Position 8464: 0.0014812349639071417
Position 5241: 0.0008243110914215256
Position 7914: 0.00045827681711501527
Position 4930: 0.00043981408657517874
Position 6733: 0.0002576133077958447
Position 6127: 0.0002555718810591091
Position 419: 0.00014334609582315812
Position 5582: 0.0001168526402039152
Position 5062: 8.923211502834228e-05
Position 940: 8.706814342940744e-05
Position 3338: 8.11200859401909e-05
Position 1352: 6.429910528248212e-05
Position 2620: 6.150123304782566e-05
Position 3939: 6.066270045341799e-05
Position 368: 5.6039447383400166e-05
Position 1717: 4.87744818052099e-05
Position 5742: 4.553657208652575e-05
Position 5578: 4.512182582517124e-05
Position 1538: 3.8829912929520145e-05
Position 844: 3.458685497113212e-05
Position 3104: 2.1108927865636218e-05
Position 4985: 1.6822058486685146e-05
Position 3486: 1.620495897588986e-05
Position 3285: 1.5884178963375666e-05
Position 1516: 1.2169852149309297e-05
Position 1232: 1.1343711054788339e-05
Position 3307: 1.0867524978969235e-05
Position 4138: 9.851821228775707e-06
Position 1513: 8.881280437561106e-06
Position 2878: 8.826618170464866e-06
Position 4948: 6.5273834811395945e-06
Position 2623: 5.407718130322929e-06
Position 2573: 4.3319946574677585e-06
Position 2556: 1.3288993578997175e-06
Position 2527: 1.905013385708097e-07
