Gene = Ccl26
index = 229
Annotated 5SS: [ 70 273]
Annotated 3SS: [ 157 3024]
SMsplice 5SS: [ 70 273]
SMsplice 3SS: [ 157 2215]
top_k =  100
Partition function (log Z): -9.179441457953438

Sorted 5' Splice Sites (High to Low Probability):
Position 273: 0.7315750981599044
Position 70: 0.6963977793255098
Position 325: 0.2084125228131188
Position 1695: 0.048955319501230776
Position 1144: 0.021081933966106765
Position 1510: 0.015288765399290338
Position 74: 0.004659403036594337
Position 266: 0.003935827247349404
Position 46: 0.002531636948734999
Position 3042: 0.0022581743997924907
Position 60: 0.0010094877887023932
Position 48: 0.0009222920767177572
Position 81: 0.0007883029493858195
Position 58: 0.0006101568150499745
Position 158: 0.00015821646650173102
Position 16: 0.0001581103830573137
Position 114: 2.3313604154492288e-05
Position 24: 1.822272824455266e-05
Position 205: 1.7936170280148468e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 157: 0.6473046595863566
Position 2215: 0.426749238951016
Position 3024: 0.2721996986173734
Position 956: 0.07719726867243946
Position 1457: 0.05608921135401129
Position 197: 0.05254709878544489
Position 406: 0.04386143595972869
Position 2721: 0.03120411966421169
Position 1813: 0.021115678345223376
Position 2297: 0.014208026692587226
Position 1464: 0.01114143914282317
Position 3041: 0.010218198823858167
Position 2668: 0.007591932409653155
Position 2562: 0.007315857527179583
Position 2350: 0.006693714452226603
Position 2403: 0.006510817993214069
Position 1290: 0.0054022706002568146
Position 2244: 0.004771958816237837
Position 3108: 0.004598883785861747
Position 2780: 0.004583647358040737
Position 2456: 0.004348148418939729
Position 2509: 0.004341728744243168
Position 2975: 0.003950118331864834
Position 931: 0.003923252772747679
Position 782: 0.0023360270512653514
Position 505: 0.002056425667964307
Position 659: 0.002001474104624826
Position 342: 0.0015717240649080054
Position 523: 0.0014706152757368739
Position 1304: 0.0008011436035925746
Position 1051: 0.0002964945837115324
Position 961: 0.0002500130310724962
Position 230: 7.496513041646036e-05
Position 218: 3.034485260206282e-05
Position 167: 2.1078748880349413e-05
Position 287: 2.2546748544784557e-06
Position 164: 1.5059150393676848e-06
Position 292: 5.970658617911875e-07
Position 237: 5.102300099473112e-07
Position 105: 5.021884151077607e-07
Position 260: 4.818855156047432e-07
Position 123: 1.3420484381578606e-08
Position 249: 4.245121727045423e-09
