Gene = A630076J17Rik
index = 78
Annotated 5SS: [ 141 2067]
Annotated 3SS: [1995 2963]
SMsplice 5SS: [ 141 2067 2429]
SMsplice 3SS: [1995 2352 2963]
top_k =  100
Partition function (log Z): -3.901988682209746

Sorted 5' Splice Sites (High to Low Probability):
Position 141: 0.9870725551784891
Position 2429: 0.8505202087797915
Position 2067: 0.8476085290664539
Position 2174: 0.03976643394463251
Position 634: 0.03350513085208028
Position 742: 0.022666558708715215
Position 1433: 0.02084145683816923
Position 115: 0.012665420477173917
Position 1724: 0.00823680418165307
Position 1862: 0.007747695368889919
Position 748: 0.007574499035612059
Position 2098: 0.0073923490833324
Position 890: 0.007268142579086459
Position 1910: 0.004900495609860079
Position 1145: 0.003407594641905403
Position 1866: 0.002866879469399428
Position 312: 0.002586783639148423
Position 363: 0.0024362247209694823
Position 397: 1.2433582714187962e-05
Position 414: 6.858758903627844e-06
Position 145: 1.2532810535074394e-06
Position 37: 6.670716554128016e-07
Position 149: 3.4549902224296644e-08
Position 46: 1.4383645828592912e-08
Position 77: 5.102453312360426e-09
Position 177: 1.5353023628140482e-09
Position 15: 4.652117869485676e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2352: 0.8619508684799355
Position 1995: 0.816850893622187
Position 2963: 0.4890800364195822
Position 3355: 0.13456004560013268
Position 2866: 0.10920970988195049
Position 624: 0.061125659253944795
Position 2321: 0.04576023758943087
Position 1950: 0.0434057560387863
Position 3971: 0.03484191087585972
Position 3358: 0.02457324577929277
Position 1927: 0.020769988337673975
Position 3052: 0.019178578224481636
Position 1752: 0.017962551624809576
Position 2358: 0.013785035276884855
Position 3834: 0.011750289804945463
Position 1969: 0.011409169869857039
Position 1339: 0.011070914616690115
Position 4049: 0.010651275705030506
Position 1311: 0.010235358440554836
Position 2884: 0.009941543630006237
Position 549: 0.009024279914735837
Position 2289: 0.008772542601499768
Position 3695: 0.008122459174283109
Position 2914: 0.0080239808043841
Position 1665: 0.0065412840839510645
Position 3244: 0.006090615115953383
Position 246: 0.00534090622090731
Position 1463: 0.005168202074948197
Position 3791: 0.004780843759498289
Position 3670: 0.004557726034041106
Position 3450: 0.004512413267787017
Position 3743: 0.004363070217778425
Position 1509: 0.003780229237722999
Position 2679: 0.003411818578361563
Position 3272: 0.002520866703615532
Position 2776: 0.0020202634075936034
Position 2480: 0.0019849401389874922
Position 2066: 0.0019568420326418682
Position 2384: 0.001871809364839372
Position 2572: 0.0016445640120978872
Position 2966: 0.0015678663653221573
Position 2993: 0.001520059203091792
Position 2612: 0.0014514177324457234
Position 2803: 0.0013728888835990026
Position 1030: 0.0012908544864737859
Position 1640: 0.0012508915657062838
Position 1016: 0.001163496854618389
Position 2662: 0.0011422859376428451
Position 694: 0.0010620451647227666
Position 889: 0.0009532433008132288
Position 783: 0.0008471302387397765
Position 525: 0.0007970043479873002
Position 1720: 0.00072650861447272
Position 1794: 0.0006986478694603824
Position 1774: 0.0006109299507213485
Position 2173: 2.7034572721979382e-05
