Gene = Dctpp1
index = 326
Annotated 5SS: [ 187 1352]
Annotated 3SS: [1240 3372]
SMsplice 5SS: [ 105 1352]
SMsplice 3SS: [1240 3372]
top_k =  100
Partition function (log Z): -5.673967220807286

Sorted 5' Splice Sites (High to Low Probability):
Position 1352: 0.8393725814685422
Position 105: 0.4981234707783216
Position 187: 0.40840722139106084
Position 2636: 0.3132330846660642
Position 2780: 0.21712820249140308
Position 559: 0.07402940006509287
Position 1732: 0.025091089804632354
Position 235: 0.02494823602956639
Position 2231: 0.0231033358163794
Position 1320: 0.021090788776135336
Position 432: 0.015288178386626073
Position 1071: 0.012947438235877549
Position 114: 0.011856336479754414
Position 812: 0.008575036457507602
Position 1636: 0.008539320608764677
Position 2727: 0.005114177461403437
Position 277: 0.0038259437048806834
Position 1427: 0.0035162563433288985
Position 1504: 0.002682572109685575
Position 1329: 0.002044821091251783
Position 2585: 0.0016530271127893337
Position 52: 0.0015869906228287319
Position 602: 0.001453782363949198
Position 293: 0.0012682609615924485
Position 2507: 0.0012150469462632741
Position 162: 0.001069403557774759
Position 99: 0.0010321142720964255
Position 68: 0.000828893621241964
Position 151: 5.3205344693150124e-05
Position 200: 2.1533709863352326e-05
Position 372: 2.0267006999955602e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 3372: 0.887456480454692
Position 1240: 0.781191070892121
Position 2480: 0.34614863138712526
Position 2506: 0.2516458094595636
Position 1168: 0.04709353207677149
Position 1257: 0.04646801041576364
Position 512: 0.030973957799822302
Position 2083: 0.025704796497078235
Position 1470: 0.02118150372823544
Position 2654: 0.014669594536309633
Position 456: 0.013344615288509094
Position 1617: 0.013050680114019676
Position 3376: 0.010350227533403806
Position 939: 0.008868997311499023
Position 1901: 0.006959931566608484
Position 703: 0.005159422007955124
Position 1671: 0.0037278003602883897
Position 345: 0.002512764219245179
Position 1142: 0.0024257727551635785
Position 1208: 0.00229402381419565
Position 265: 0.0021747373521889576
Position 2489: 0.0017549554347280941
Position 3473: 0.0010804455802457885
Position 685: 0.0005353130278052812
Position 461: 0.0005193254818006927
Position 669: 0.0004402219690601463
Position 268: 0.0003922596694055739
Position 242: 0.00029728442276895595
Position 459: 0.0002942045624664946
Position 217: 0.00021688130533776523
Position 322: 0.00017689461086826036
Position 394: 9.872051325937857e-06
