Gene = Cldn12
index = 267
Annotated 5SS: [  25  558 1628 3719]
Annotated 3SS: [ 412 1537 3666 6334]
SMsplice 5SS: [ 162 6543]
SMsplice 3SS: [6430 6793]
top_k =  100
Partition function (log Z): -6.827097572043357

Sorted 5' Splice Sites (High to Low Probability):
Position 162: 0.7985940509205826
Position 1628: 0.6818278553774828
Position 6543: 0.6729592340440447
Position 558: 0.5098657738642897
Position 6578: 0.27363489064978747
Position 6794: 0.23572694602053632
Position 7553: 0.2285978538347154
Position 3719: 0.14133098898736962
Position 1074: 0.13741702430250757
Position 25: 0.10486836579719684
Position 169: 0.07119065926527292
Position 4306: 0.04954131568923427
Position 677: 0.007743286002806216
Position 2951: 0.004758252617571377
Position 575: 0.004334036972063892
Position 123: 0.003612847042896955
Position 253: 0.0023987458641976044
Position 357: 0.001727887020626777
Position 316: 0.0006194624433424737
Position 29: 0.0004992873603970834
Position 311: 0.00046513606525320215
Position 185: 0.0004344501799610458
Position 78: 0.0004295919811011208
Position 150: 0.0003758048617652002
Position 14: 0.0002896971129553155
Position 68: 0.00022897315037194592
Position 176: 9.563637213710044e-05
Position 108: 8.779259691294689e-05
Position 34: 7.381461916232224e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 6430: 0.9178271986771381
Position 430: 0.48749879166525867
Position 7439: 0.4774932139384819
Position 1537: 0.4165718663902969
Position 6793: 0.2966438594413082
Position 1565: 0.20017954078767053
Position 9703: 0.18060557910886138
Position 6641: 0.1614634327305857
Position 3666: 0.14133098898736962
Position 1002: 0.12563544432377358
Position 7712: 0.12335538894167258
Position 6624: 0.08774004658544092
Position 7630: 0.08361740380273257
Position 1466: 0.06553815247055723
Position 5859: 0.05011583778906051
Position 4186: 0.04954131568923426
Position 6334: 0.02876692601669391
Position 412: 0.01766030538243018
Position 1030: 0.01056711993882007
Position 2681: 0.0034678717351433377
Position 1705: 0.0019103462392774857
Position 2702: 0.0012903808824280398
Position 295: 0.0012519163980762723
Position 354: 0.000782805279640197
Position 1164: 0.0006540811184477239
Position 872: 0.0006441743713494406
Position 735: 0.0005652744163171094
Position 633: 0.0005403522705185188
Position 229: 0.000428990961098675
Position 524: 1.546932414993403e-05
Position 455: 9.868563523306773e-06
Position 557: 7.476682204041175e-06
Position 543: 5.292343219213508e-06
Position 828: 2.9474694321838585e-06
Position 387: 2.943319277098789e-10
