Gene = Spp1
index = 1016
Annotated 5SS: [  79 1325 1459 2618 3150 4429]
Annotated 3SS: [1256 1422 2536 3107 4146 5110]
SMsplice 5SS: [  79 1103 1325 1514 2618]
SMsplice 3SS: [ 923 1256 1422 2536 4146]
top_k =  100
Partition function (log Z): 1.3662098838891188

Sorted 5' Splice Sites (High to Low Probability):
Position 1325: 0.9857383169164494
Position 2618: 0.7047596184144301
Position 1103: 0.6019902287536804
Position 79: 0.5394414549879725
Position 1514: 0.4917580835788201
Position 131: 0.43558017090076795
Position 1459: 0.41954376438021224
Position 3150: 0.29285180909211467
Position 4367: 0.2524886294475684
Position 1998: 0.16163079211707104
Position 4429: 0.15757934522468448
Position 2937: 0.10032066681336825
Position 1095: 0.08981593320571638
Position 842: 0.07921119240235519
Position 3246: 0.05320223676626843
Position 1038: 0.04448897709025218
Position 3238: 0.032170402837759994
Position 214: 0.021645790575848898
Position 5157: 0.020218306598683858
Position 1043: 0.006062356328369314
Position 938: 0.004899536911826626
Position 1582: 0.004803293374930739
Position 1174: 0.0038141734397299926
Position 1058: 0.0029765586618064163
Position 2913: 0.0024868198858002816
Position 983: 0.0022757550214090936
Position 233: 0.0017693172787007566
Position 668: 0.0008835772149010253
Position 1185: 0.0008385243866119538
Position 941: 0.0007192830610407273
Position 209: 0.00043700266554106706
Position 167: 0.0002917981122247012
Position 135: 0.00017217999773028615
Position 1329: 0.00012934923710830148
Position 225: 0.00012122924016482992
Position 729: 2.9830791396973735e-05
Position 161: 6.15518172503702e-06
Position 33: 2.1645680980693e-06
Position 543: 1.6188226564184177e-08
Position 90: 1.5880257666011005e-08
Position 108: 9.102685483659816e-10
Position 40: 5.115796927234597e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4146: 0.9576843443506687
Position 1422: 0.9224715465880123
Position 923: 0.8334520496437643
Position 1256: 0.7715080173424045
Position 2536: 0.646999274773006
Position 3107: 0.3951629686855792
Position 5110: 0.2698088750997329
Position 1193: 0.12132078187950768
Position 1771: 0.1202213583153522
Position 4479: 0.1125025853313656
Position 2747: 0.0988629286689286
Position 2502: 0.05151676563168843
Position 656: 0.0499450683777782
Position 830: 0.03147691651206425
Position 5197: 0.028664955949263486
Position 1891: 0.021856477658535316
Position 5221: 0.020218306598683858
Position 1750: 0.011547700403147884
Position 5126: 0.010437500453913775
Position 2544: 0.00810792406854174
Position 2787: 0.007156107401802174
Position 1962: 0.003950536458912565
Position 1224: 0.0035827757471515375
Position 1153: 0.0025479443334652427
Position 3126: 0.0022182767526317615
Position 1147: 0.002112787416200082
Position 519: 0.001475978125894697
Position 1086: 0.0013632332342603097
Position 1445: 0.0012309066737102743
Position 687: 0.001127901663838244
Position 158: 0.0009587880184803787
Position 1746: 0.0009500693569509837
Position 1711: 0.0009453477488400693
Position 780: 0.0009051329191981989
Position 667: 0.0008654855789844965
Position 927: 0.00046227895616485014
Position 576: 0.0003725673155442399
Position 727: 0.00027861789144669456
Position 171: 0.00023226090991010606
Position 811: 0.00019108091548209206
Position 613: 0.00018160169288713426
Position 205: 0.00016867311506924077
Position 1642: 8.105277053574461e-05
Position 175: 2.8907624174151942e-05
