Gene = Slc50a1
index = 983
Annotated 5SS: [ 185  509  744 1521 1898]
Annotated 3SS: [ 430  619 1358 1777 1971]
SMsplice 5SS: [ 509  744 1898]
SMsplice 3SS: [ 619 1777 1971]
top_k =  100
Partition function (log Z): -8.776043744086442

Sorted 5' Splice Sites (High to Low Probability):
Position 509: 0.8649570189090166
Position 1898: 0.6804650011917807
Position 744: 0.6282705138283862
Position 100: 0.5134559520393354
Position 1521: 0.39404601160122354
Position 185: 0.0553440632405724
Position 55: 0.02074483393123215
Position 312: 0.01960455908288868
Position 549: 0.008668596531910985
Position 374: 0.005977408085046556
Position 1119: 0.0031941808592837488
Position 527: 0.0009023101166395957
Position 246: 0.0007766012382907852
Position 150: 0.0006700071674426071
Position 170: 0.0005934019929630061
Position 219: 0.0004373848454563777
Position 142: 0.00026086364354080556
Position 191: 0.00024768007679770574
Position 193: 0.00016765922072599636
Position 120: 0.0001290949099878623
Position 360: 0.00012301877081783634
Position 13: 7.162697472230799e-05
Position 357: 3.244605978213884e-05
Position 287: 3.160442282796938e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 1777: 0.6952043008134203
Position 619: 0.6401869569484384
Position 1971: 0.5449262813411334
Position 430: 0.46355487573283916
Position 1358: 0.3271643199030636
Position 1987: 0.2352428218579787
Position 1376: 0.09057875995443478
Position 365: 0.039381036033414835
Position 442: 0.02788010832646547
Position 988: 0.02765565716868029
Position 853: 0.018817786178460465
Position 1271: 0.013637464373894098
Position 1330: 0.013088404476436112
Position 2028: 0.012163732178315196
Position 587: 0.010422391917095453
Position 2000: 0.006490874511354069
Position 2067: 0.00533754486178974
Position 906: 0.005031631334510841
Position 682: 0.004986359334043899
Position 856: 0.004324112749643321
Position 2249: 0.003425278767592377
Position 584: 0.003284877678292856
Position 2038: 0.0026176501833553734
Position 279: 0.0016612481830241331
Position 2210: 0.0016088542595637163
Position 215: 0.0001346927297346343
Position 452: 0.00011898110806872382
Position 311: 6.183712996799784e-05
Position 142: 5.466527664821621e-05
Position 341: 2.9751501388844594e-05
Position 348: 2.904467357584567e-05
Position 385: 2.4020841709139183e-05
Position 189: 2.309456126836002e-05
Position 733: 1.1809939299945563e-05
Position 701: 7.771369501625991e-06
Position 653: 2.5851247529859925e-06
Position 318: 2.554175157546655e-07
