Gene = 4930563M21Rik
index = 57
Annotated 5SS: [   79  1306  3266  6575  7591  7935  8110 10711 15900 16751 19299 20449
 21099 22621 22981 27234 28064 29753 31849 32635 35467 36568 36700 36861]
Annotated 3SS: [ 1237  3240  6469  7476  7895  8025 10623 15834 16725 19190 20401 21073
 22512 22911 27174 28038 29650 31783 32612 35352 36528 36657 36779 47667]
SMsplice 5SS: [   79  1306  1630  6575  7993 10711 15441 15900 19299 22621 22981 27234
 35467 36568 36700 36861 42580]
SMsplice 3SS: [ 1237  1519  6469  7895 10623 15321 15834 19190 22512 22911 27058 35352
 36482 36657 36779 42458 47667]
top_k =  100
Partition function (log Z): -24.36580257792943

Sorted 5' Splice Sites (High to Low Probability):
Position 79: 0.9501912354946174
Position 1306: 0.9242468921490111
Position 1630: 0.7074322494964004
Position 6575: 0.5630897617892043
Position 7591: 0.5240567895205869
Position 2426: 0.4371868784961006
Position 6597: 0.39998860608549375
Position 8110: 0.3563508111448986
Position 7993: 0.3177451125136927
Position 7858: 0.16385011471948066
Position 2099: 0.15101664529714676
Position 971: 0.10463666275146401
Position 7935: 0.09618767157793545
Position 3448: 0.07806554058915434
Position 1332: 0.07454740555773763
Position 8114: 0.024545994096412466
Position 40: 0.022283290066492097
Position 640: 0.013767400012200996
Position 120: 0.008419472435813797
Position 2240: 0.006937280252499197
Position 2422: 0.004208513315668227
Position 1588: 0.003691193096904805
Position 204: 0.003402509142568691
Position 2335: 0.0021435534942988344
Position 2278: 0.0018995182745071473
Position 73: 0.0016366806273494573
Position 2775: 0.0014824679840399623
Position 726: 0.0012256507523564155
Position 3266: 0.0012174435059636925
Position 720: 0.0011042889286219648
Position 161: 0.0010877142354745835
Position 309: 0.0007726662219607714
Position 923: 0.0006356636964301799
Position 684: 0.0005850673259466475
Position 975: 0.0005806361426132958
Position 951: 0.0005781021779443425
Position 67: 0.00045408019318757216
Position 513: 0.0004212105999781188
Position 716: 0.00020846064162485594
Position 472: 1.0693135528111392e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1237: 0.9952402716005072
Position 6469: 0.9630783678746968
Position 7895: 0.6764520863962106
Position 1519: 0.669346156978396
Position 7445: 0.48649845739611974
Position 2306: 0.44386252070437165
Position 8025: 0.3894652063199228
Position 11461: 0.3286291159032755
Position 8864: 0.1647755817739194
Position 2002: 0.14890232816898746
Position 7779: 0.10881042075984344
Position 836: 0.09014022639256371
Position 9746: 0.07146182934829244
Position 9970: 0.07045644739122514
Position 7476: 0.06504476047231393
Position 9666: 0.06331894333829167
Position 7698: 0.05503969395963725
Position 3340: 0.04894053042267501
Position 3240: 0.03241282730247326
Position 1496: 0.022904151171640644
Position 1535: 0.016248098308106616
Position 855: 0.008344911355209915
Position 590: 0.004461980520003679
Position 899: 0.004155356873743002
Position 483: 0.0037984060457877844
Position 2032: 0.0036220863028459563
Position 2163: 0.0029821701680733063
Position 1570: 0.0023034825889382453
Position 1942: 0.002144033974834039
Position 1062: 0.0012479908260766056
Position 1949: 0.0012175747373461083
Position 840: 0.0009859183045627508
Position 2649: 0.0008128523030315699
Position 1932: 0.000762100762726242
Position 1118: 0.0007250670105960657
Position 2677: 0.0006020051463511585
Position 1431: 0.0005328533097124133
Position 710: 0.0003706713618561983
Position 951: 0.00035411197647166074
Position 1867: 0.00028439378670010374
Position 521: 0.0002619863880796614
Position 787: 0.0002582911762093325
Position 1198: 0.0002532659693367738
Position 1248: 0.00013391816168251564
Position 2759: 6.76105346572293e-05
Position 990: 4.746909641503849e-05
Position 2239: 4.511399689973332e-05
Position 1065: 3.9882982800417615e-05
Position 1622: 3.7860790063670085e-05
Position 1419: 4.4840580286935565e-07
Position 608: 2.98965592760528e-07
Position 423: 5.014146200075001e-08
Position 451: 3.289215171045752e-08
Position 498: 3.126086578807425e-08
Position 538: 2.9948090954265684e-08
Position 344: 2.3668890870356912e-08
