Gene = Gpatch1
index = 518
Annotated 5SS: [  100  8001  9140 10262 11252 12511 15212 16863 19220 20957 23186 24786
 26715 29401 29924 31318 33725 34870 37109]
Annotated 3SS: [ 7865  9053 10100 11153 12451 14968 16714 19139 20751 22888 24606 26586
 29263 29759 31103 33616 34771 36959 41628]
SMsplice 5SS: [  100  8001  8937  9140 11252 12511 16863 20957 24786 26715 29401 29924
 31318 34870 37109]
SMsplice 3SS: [ 7865  8798  9053 11153 12451 16714 20751 24606 26586 29355 29759 31103
 34771 36959 41628]
top_k =  100
Partition function (log Z): 18.594100266302714

Sorted 5' Splice Sites (High to Low Probability):
Position 34870: 0.9997407701030329
Position 16863: 0.9970112186666673
Position 8001: 0.9920687307589426
Position 37109: 0.9667835363676301
Position 29924: 0.9627219251630039
Position 100: 0.9617498803265259
Position 12511: 0.9505171251280058
Position 11252: 0.909775283649164
Position 20957: 0.9074638813708691
Position 26715: 0.9009192974387542
Position 24786: 0.9001747421466681
Position 29401: 0.8651675163528652
Position 9140: 0.8408079442000264
Position 8937: 0.7480066829114499
Position 15212: 0.614502937744521
Position 31318: 0.5929063592938655
Position 19220: 0.4163480779960939
Position 1130: 0.29617775104423605
Position 910: 0.2956178961803356
Position 23186: 0.24670565515328163
Position 19457: 0.22810686206575143
Position 29183: 0.20309861072461893
Position 12347: 0.20269897610352292
Position 9268: 0.1445043116817497
Position 3002: 0.13724864625034477
Position 10262: 0.12605175588838277
Position 29693: 0.11776672679584747
Position 19453: 0.10764042579373198
Position 38938: 0.10757472883089647
Position 26681: 0.09835756359006013
Position 29028: 0.09112868362466728
Position 8376: 0.0688916511473732
Position 15542: 0.06601153725412215
Position 33725: 0.06226800936561505
Position 18569: 0.05517416497426155
Position 35734: 0.05105675074926796
Position 24762: 0.048250568936510495
Position 24077: 0.04583650261995216
Position 27088: 0.04336008309596712
Position 41486: 0.03021641513689962
Position 29932: 0.02506951813052628
Position 11683: 0.023535829375751494
Position 8923: 0.02161564643044801
Position 12269: 0.02011694377212194
Position 23669: 0.01905334402695358
Position 12311: 0.018294409195918755
Position 328: 0.017756806070354902
Position 9201: 0.017399947094957707
Position 29449: 0.0160777012604513
Position 20848: 0.015943789751971874
Position 106: 0.0153842445439322
Position 31234: 0.014194606159541512
Position 34135: 0.012864158120028071
Position 30915: 0.011225457247023753
Position 765: 0.008756185910240325
Position 7927: 0.00793126924105679
Position 1287: 0.005285862765527763
Position 14465: 0.005163472756531016
Position 8433: 0.004516935986082811
Position 14033: 0.004117431208962296
Position 16885: 0.002988781333330872
Position 2131: 0.0029762750561615242
Position 497: 0.002761321225937688
Position 12537: 0.0025215128212327017
Position 35519: 0.002472185628737337
Position 313: 0.002007208004203053
Position 154: 0.0018909306363047865
Position 35402: 0.0017573775640370964
Position 24725: 0.0016435046534984121
Position 181: 0.0003693609344980237
Position 174: 0.0002695758670366178
Position 26688: 0.00026270099437742517
Position 35201: 0.0002064895717646491
Position 332: 0.00020344033638232476
Position 121: 0.00017789261667165642
Position 26724: 0.0001644746443422978
Position 376: 2.325079596353182e-06
Position 145: 1.501395356668346e-07
Position 123: 6.087520890967292e-08
Position 43: 8.543203763131173e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7865: 0.9999999999999999
Position 34771: 0.9997407701030339
Position 26586: 0.9997040366675334
Position 16714: 0.9915361856087345
Position 9053: 0.985165888074718
Position 29759: 0.9695001363971154
Position 36959: 0.9682059712124168
Position 29355: 0.9400067200329394
Position 24606: 0.92838444366197
Position 12451: 0.9107330770784079
Position 20751: 0.8876143669496003
Position 41628: 0.813063373796736
Position 11153: 0.8103057888224906
Position 8798: 0.6210556294396147
Position 31103: 0.5350900067811019
Position 19139: 0.4163480779960939
Position 14968: 0.3644717944486964
Position 718: 0.30935137936969276
