Gene = AI593442
index = 88
Annotated 5SS: [198]
Annotated 3SS: [1262]
SMsplice 5SS: [198]
SMsplice 3SS: [3374]
top_k =  100
Partition function (log Z): -8.954156807404416

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.928790858877996
Position 2726: 0.276849416723372
Position 2526: 0.14185861033719865
Position 492: 0.0827911962825581
Position 263: 0.07102991277632072
Position 1649: 0.0291439130766776
Position 774: 0.002841416898902728
Position 1127: 0.002382541752497949
Position 2272: 0.0016693596376326982
Position 1626: 0.001569461466289958
Position 2093: 0.001375585097292311
Position 211: 2.1416897620568247e-05
Position 188: 7.843486587753452e-06
Position 122: 6.878906400500207e-07
Position 115: 4.630555137703355e-07
Position 208: 3.8723029914648194e-07
Position 78: 2.177111749755628e-07
Position 135: 1.8100986853188804e-07
Position 329: 1.4517145313209548e-07
Position 370: 4.252368774019081e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3374: 0.23662514119089464
Position 2415: 0.22849211506004757
Position 2635: 0.22169001539206032
Position 3262: 0.19912318833203552
Position 1262: 0.12655089562688282
Position 6583: 0.0991376984774471
Position 2604: 0.09564059618974292
Position 362: 0.06624141988413804
Position 4477: 0.05932433333041195
Position 2777: 0.03130071135452733
Position 289: 0.025168894897073694
Position 3528: 0.023746359160532873
Position 5790: 0.01735957927220523
Position 4628: 0.012251764693386727
Position 447: 0.010481490863936743
Position 535: 0.009972185156119003
Position 1494: 0.008979431879095431
Position 1987: 0.00870181552469648
Position 2455: 0.008211439776601989
Position 2142: 0.007449240072954347
Position 1464: 0.006881300308249714
Position 2018: 0.00620212425347427
Position 3627: 0.005270944488285906
Position 1499: 0.003849582008681716
Position 2980: 0.0036886501984926007
Position 1759: 0.0036121824778471232
Position 663: 0.003470399966328668
Position 1648: 0.0025131523444041504
Position 1587: 0.0016651640164178267
Position 1515: 0.0016642811176780456
Position 334: 0.0012626158130326628
Position 1043: 0.0012115066411641656
Position 467: 0.0007800441038559545
Position 995: 0.0006526956006298288
Position 919: 0.0003911979585032924
Position 650: 0.0002563607386250603
Position 815: 0.00010544075231409488
Position 671: 9.035172752846369e-05
Position 398: 7.453299974018922e-05
Position 640: 5.5054950352305726e-05
Position 339: 5.486023261016843e-05
Position 303: 4.363913827129489e-05
Position 731: 3.8383651005403815e-05
Position 667: 2.9398137072421273e-05
Position 370: 2.147814423100668e-05
