Gene = 2900092C05Rik
index = 42
Annotated 5SS: [  183   392  2981 38067 42259]
Annotated 3SS: [  298  2938 37966 42100 43495]
SMsplice 5SS: [ 183  392 2981]
SMsplice 3SS: [  298  2873 42100]
top_k =  100
Partition function (log Z): -28.744660880654298

Sorted 5' Splice Sites (High to Low Probability):
Position 392: 0.9975739717308159
Position 2981: 0.946306929038315
Position 183: 0.9067282240494965
Position 48: 0.04188093819187991
Position 71: 0.026341003112322556
Position 217: 0.007350143339598461
Position 4645: 0.002711497481510296
Position 17: 0.0015401099925033853
Position 158: 0.001384335086118184
Position 53: 0.0004131468121251803
Position 32: 0.00013314900512287383
Position 59: 9.908299000332144e-05
Position 202: 8.990508589768316e-05
Position 8: 7.70458412155878e-05
Position 232: 3.0278736972399977e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 298: 0.8904876174573051
Position 2873: 0.7714014770128635
Position 13536: 0.5448304771694616
Position 2938: 0.18199120927089965
Position 10951: 0.15692835491067053
Position 246: 0.06884136781816129
Position 9630: 0.04825207310414277
Position 7854: 0.0406225843098945
Position 3859: 0.025856803220041344
Position 4705: 0.021861381405424325
Position 4540: 0.018717068825338738
Position 5520: 0.018260727742415873
Position 5193: 0.0161078187066811
Position 4835: 0.013815303336370106
Position 6966: 0.013426600887723074
Position 3297: 0.011907370431494903
Position 285: 0.011333791293518978
Position 6980: 0.011074032189390903
Position 6234: 0.010505127224464412
Position 2731: 0.007224452584486422
Position 5059: 0.006633990681548772
Position 5439: 0.00483853462098108
Position 339: 0.004452364992851397
Position 143: 0.004107538981864448
Position 5163: 0.0038908358810900963
Position 5118: 0.0033152606079207237
Position 4414: 0.003003745137294263
Position 1502: 0.002850165041198183
Position 305: 0.002694072812867303
Position 4054: 0.002493387209476467
Position 2371: 0.00207510401636957
Position 3224: 0.0014318655146619138
Position 1926: 0.001346313815851067
Position 373: 0.0013211606957735642
Position 2627: 0.001260524672570156
Position 302: 0.0012089235125234445
Position 1137: 0.0006548863550143696
Position 1614: 0.0005286454627850555
Position 1929: 0.0005185099192667971
Position 706: 0.00029895861666222285
Position 4581: 0.0001592737587400698
Position 4459: 0.00012697497177134527
Position 309: 1.5130135423916491e-06
Position 344: 1.3713909622451613e-06
Position 346: 1.5003837626867615e-07
Position 258: 3.332453304092828e-08
Position 261: 1.6546650535496754e-08
