Gene = 1700016C15Rik
index = 9
Annotated 5SS: [  148  3739 11277 13613 23222]
Annotated 3SS: [ 3660 11180 13439 23101 23357]
SMsplice 5SS: [  148  3865 11277 13613 23222]
SMsplice 3SS: [ 3660 11180 13439 23101 23357]
top_k =  100
Partition function (log Z): -4.9361676711086115

Sorted 5' Splice Sites (High to Low Probability):
Position 11277: 1.0000000000000036
Position 13613: 0.9716679197832392
Position 148: 0.9402981521037338
Position 23222: 0.7906194167613312
Position 3865: 0.5997552307701574
Position 14000: 0.48286411609009083
Position 3739: 0.43251856695601953
Position 15799: 0.25201134831516697
Position 12429: 0.04222608294353435
Position 541: 0.023538240005344414
Position 13969: 0.019060361066558434
Position 977: 0.014717217860974567
Position 565: 0.012308920948560637
Position 252: 0.012135136806946665
Position 12542: 0.009492338364707236
Position 1961: 0.008789541001726138
Position 16922: 0.008449811678598979
Position 248: 0.008383001903554566
Position 284: 0.006929883324698798
Position 264: 0.002281278069199692
Position 1731: 0.001964956386722074
Position 260: 0.0016370800478001423
Position 2266: 0.001371299864704262
Position 2799: 0.0009529136445932858
Position 13051: 0.0005845270177798941
Position 288: 1.193008689637101e-05
Position 20: 4.616547313347264e-06
Position 67: 1.8307054078196053e-06
Position 461: 1.3576470517922778e-06
Position 256: 6.525917376592057e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11180: 0.9861236151822501
Position 3660: 0.9391695141377868
Position 13439: 0.9005000553142809
Position 23101: 0.8985871894734291
Position 23357: 0.7906194167613312
Position 13788: 0.4747093190389172
Position 15726: 0.26707236624114117
Position 13836: 0.07282116008785385
Position 13378: 0.06948961100847628
Position 3821: 0.032273797726174946
Position 3669: 0.03163638198403673
Position 3738: 0.023811984221865576
Position 12342: 0.02339460165518614
Position 16994: 0.01569087885155536
Position 10965: 0.013876384817753329
Position 12271: 0.011369464828744857
Position 16836: 0.009579616328126208
Position 12345: 0.007331456700988455
Position 1852: 0.006532821222805558
Position 792: 0.006097070896198018
Position 328: 0.005895532251361051
Position 14538: 0.00562511758879232
Position 12297: 0.005378188115456818
Position 3680: 0.004896333671358157
Position 12483: 0.004244710007865298
Position 14219: 0.004182916372437842
Position 14808: 0.004025253059696614
Position 359: 0.003968263817426558
Position 460: 0.0025220902286838902
Position 13265: 0.0020953357411666027
Position 14399: 0.0019841255426958334
Position 1484: 0.001964956386722074
Position 15502: 0.0019470425175104782
Position 14644: 0.0018401653409137154
Position 2184: 0.001371299864704262
Position 1808: 0.0012315569782579393
Position 15422: 0.0011988533121059658
Position 14697: 0.0010459026416114936
Position 825: 0.0010412004897609162
Position 1773: 0.00102516280066264
Position 2742: 0.0009529136445932858
Position 533: 0.0007872868109448336
Position 14309: 0.0006891455352474997
Position 819: 0.000687148715769887
Position 12972: 0.0005845270177798941
Position 921: 0.00044814736620702546
Position 743: 0.0002764738768427649
Position 838: 0.0002757042242770053
Position 373: 0.00025037997174473205
Position 14164: 0.00024113164330221226
Position 14071: 0.00023819839381799561
Position 3543: 0.00020814409317083027
Position 3514: 0.00017552951720878343
Position 11803: 0.00016754912380864928
Position 15701: 0.00016490032937350647
Position 11368: 0.0001577234473956631
Position 3548: 0.00010211237457573375
