Gene = Spata19
index = 1006
Annotated 5SS: [ 126  356  975 1199 3664 4059]
Annotated 3SS: [ 298  881 1106 3585 3990 4707]
SMsplice 5SS: [ 126  356 1001 1199 3664 4059]
SMsplice 3SS: [ 298  881 1106 3585 3990 4707]
top_k =  100
Partition function (log Z): 3.990912959285515

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.9778323826743405
Position 356: 0.9340281417287567
Position 3664: 0.598400010311853
Position 1199: 0.5548316328258087
Position 1001: 0.5463728424506946
Position 4059: 0.46826799887346005
Position 1236: 0.4451498951662476
Position 4075: 0.3615927494125041
Position 2490: 0.3413526401996039
Position 975: 0.3091595942468643
Position 3703: 0.23980880642892394
Position 3709: 0.13470205961438997
Position 4626: 0.11327222360312436
Position 718: 0.05319413363254524
Position 533: 0.03137440726331741
Position 960: 0.014311677430085445
Position 36: 0.014157846487930687
Position 995: 0.009505197008283525
Position 3653: 0.009199815424136603
Position 326: 0.004299621756357555
Position 983: 0.004243897710885212
Position 1021: 0.004061757867699204
Position 4372: 0.003442125442289057
Position 4440: 0.003341988682022322
Position 4071: 0.0029230904164458697
Position 1073: 0.002701827230595839
Position 117: 0.0013465283669020262
Position 93: 0.0012413361581354561
Position 845: 0.0009504668779654823
Position 130: 0.000447570281958505
Position 390: 0.0004255855106865729
Position 173: 0.00040202960986916183
Position 238: 0.00036274535536998527
Position 1014: 0.0003402495753021582
Position 713: 0.00024761077516268897
Position 989: 0.00024259700490607866
Position 1602: 0.00016209155428688877
Position 705: 9.813092914733486e-05
Position 220: 8.957084019445986e-05
Position 215: 7.420785172660337e-05
Position 360: 7.303260697600505e-05
Position 604: 6.422598545674706e-05
Position 71: 5.9845760139378526e-05
Position 205: 4.7515538709647984e-05
Position 195: 4.3753452042740865e-05
Position 235: 2.2034889186696952e-05
Position 229: 1.7957352115222377e-05
Position 159: 1.129603445197658e-05
Position 134: 5.955626540288322e-06
Position 170: 5.652707526321697e-06
Position 40: 3.667293458865634e-08
Position 28: 3.120161496073822e-08
Position 143: 1.6800670512249293e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1106: 0.9837231021753345
Position 3990: 0.8962084179101771
Position 881: 0.8939922455080522
Position 298: 0.8455853880126745
Position 4707: 0.8070801003959904
Position 3585: 0.6788264611480765
Position 3507: 0.18822806212635318
Position 2336: 0.13226338312507444
Position 3605: 0.1150561685048742
Position 272: 0.09625905512383427
Position 2387: 0.08800392125409082
Position 2416: 0.07186068378610255
Position 4354: 0.06374312195432799
Position 4284: 0.06107889062715361
Position 2270: 0.040117317120271424
Position 4325: 0.028464589753237284
Position 235: 0.023428485242369915
Position 4600: 0.020479951104850267
Position 603: 0.018729328864540984
Position 4776: 0.018372391301883076
Position 583: 0.017293426589480423
Position 4567: 0.016587001371786432
Position 4583: 0.012693176323011533
Position 3840: 0.012275853516240715
Position 4223: 0.012166920883028428
Position 1143: 0.010280453234066728
Position 2090: 0.009107334914064574
Position 487: 0.00908758875719306
Position 203: 0.0060996379347348795
Position 1446: 0.0019898031167394363
Position 3911: 0.001862049725705627
Position 1127: 0.0017840750524749744
Position 910: 0.0009460580992638486
Position 629: 0.0009213759983143526
Position 340: 0.000784257033680718
Position 637: 0.000669550783969372
Position 614: 0.00046073401203475
Position 588: 0.0003645590450366329
Position 308: 0.0003458881124689037
Position 796: 0.00032146201571772314
Position 205: 0.00025232841463659455
Position 585: 0.00016667055485509517
Position 115: 0.00012991431809817046
Position 242: 8.426100350048483e-05
Position 314: 8.02817648643649e-05
Position 513: 2.7136640538563104e-05
Position 537: 2.439474797486122e-05
Position 250: 9.316984268675574e-07
Position 166: 7.140846746605508e-07
Position 1060: 6.046263827957992e-07
Position 390: 5.788354940666544e-07
Position 396: 3.007776943127152e-07
Position 140: 2.6478791908988267e-08
Position 318: 1.9997463724640874e-08
Position 96: 3.707466098096035e-09
