Gene = Znhit1
index = 1204
Annotated 5SS: [ 422 1107 2354 4365 4715]
Annotated 3SS: [ 976 2182 4284 4544 4814]
SMsplice 5SS: [ 422 2354 4365 4715]
SMsplice 3SS: [2182 4284 4544 4814]
top_k =  100
Partition function (log Z): 5.742785367535227

Sorted 5' Splice Sites (High to Low Probability):
Position 4365: 0.9951839444223649
Position 2354: 0.9812413944131835
Position 4715: 0.972522311940572
Position 422: 0.6155660242015215
Position 304: 0.3183734674042093
Position 3911: 0.2545092811261517
Position 1107: 0.10524901579559576
Position 4059: 0.10422658576987266
Position 3929: 0.07457971956326968
Position 3951: 0.05997506224247773
Position 1810: 0.05061476466808395
Position 707: 0.022205813106487334
Position 353: 0.02138460484095493
Position 3496: 0.016274751172701073
Position 266: 0.009469046997000649
Position 346: 0.008173897917894513
Position 4673: 0.007679477972641025
Position 4117: 0.007153070233472868
Position 1128: 0.005597552360019211
Position 206: 0.005010650314456234
Position 426: 0.004934735808090429
Position 4387: 0.004814383201826786
Position 181: 0.004399361586304393
Position 1462: 0.0037748456563649582
Position 3955: 0.0034510969736834796
Position 3855: 0.003145612050820887
Position 635: 0.0023755937184104714
Position 3609: 0.0023696000733636944
Position 3290: 0.002111851715852661
Position 440: 0.002009293900621891
Position 1626: 0.0019660818231759867
Position 4656: 0.0005532942608696053
Position 4683: 0.0004968389036588618
Position 4696: 0.00041665985668081336
Position 4626: 0.00019730482905451876
Position 4552: 0.00010215389460033327
Position 329: 2.6558562398984014e-05
Position 4535: 2.2290713296819297e-05
Position 142: 1.4857222077887193e-05
Position 463: 1.3948906478935504e-05
Position 357: 5.051440519122879e-07
Position 4309: 1.1590547206687291e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4814: 0.9902254524651936
Position 4284: 0.9656775859800015
Position 2182: 0.9469855203655382
Position 3814: 0.49379127242868814
Position 4544: 0.378553182920336
Position 4473: 0.2901573713334134
Position 4492: 0.1875059924570268
Position 4610: 0.12864338780523493
Position 976: 0.06957674534362303
Position 1717: 0.04742427215618904
Position 2193: 0.02230906396298025
Position 1029: 0.02079099293766974
Position 4224: 0.019183101349086715
Position 3410: 0.014766652337466315
Position 577: 0.012822001369431056
Position 4237: 0.009533819179668742
Position 4059: 0.00919068928722689
Position 1376: 0.007567463350612142
Position 3757: 0.006143809083334303
Position 839: 0.005429974315298351
Position 2222: 0.004637175551626375
Position 4581: 0.004238743057157933
Position 574: 0.003909797415204443
Position 999: 0.003776514291525336
Position 4259: 0.003518489866482202
Position 2205: 0.003357728361045819
Position 3385: 0.003041514860205811
Position 521: 0.002586667790536402
Position 494: 0.002214608392657254
Position 2083: 0.002171915759719644
Position 3057: 0.002111851715852659
Position 4886: 0.0018744310765562483
Position 1983: 0.001779990412273122
Position 1766: 0.001363956640823708
Position 981: 0.0013021689293945377
Position 705: 0.0012794416282039356
Position 614: 0.0010928054612652832
Position 3361: 0.0008361840483926454
Position 4706: 0.0002388418028801814
Position 4510: 0.00022725990053069198
Position 4459: 0.0002133426292062201
Position 4848: 6.235933639383005e-05
Position 4899: 4.996758744335506e-05
Position 807: 2.3209911764116827e-05
