Gene = Pts
index = 876
Annotated 5SS: [  95 1782 3390 3929 6123]
Annotated 3SS: [1701 3366 3871 6051 6314]
SMsplice 5SS: [  95 1782 3499 3929 6123]
SMsplice 3SS: [1701 3366 3871 6051 6314]
top_k =  100
Partition function (log Z): -0.7255535869277374

Sorted 5' Splice Sites (High to Low Probability):
Position 6123: 0.9644056920510038
Position 1782: 0.9550174329784175
Position 3929: 0.7197236004473792
Position 95: 0.6417487742921948
Position 3499: 0.5429060769330659
Position 3618: 0.3364376828376705
Position 885: 0.12787273767296722
Position 3390: 0.11509243346195928
Position 216: 0.10772504672127128
Position 3021: 0.08168390596087344
Position 322: 0.07606863920976863
Position 362: 0.07438711969279893
Position 961: 0.07293520391643964
Position 843: 0.06755234807216227
Position 506: 0.0655392463668437
Position 110: 0.03146454907291727
Position 2780: 0.029440221958065185
Position 256: 0.028320105502192373
Position 2106: 0.02469840399380827
Position 4029: 0.018124066746847994
Position 2960: 0.017560814745388235
Position 1043: 0.012608925927928333
Position 5467: 0.011465390072622733
Position 4033: 0.01079788436159836
Position 3631: 0.010135047561392942
Position 847: 0.009161907110274894
Position 3267: 0.009144911998389358
Position 3450: 0.008455364754642371
Position 3025: 0.007821321646507055
Position 1404: 0.00614712247835433
Position 6118: 0.004340807002816351
Position 657: 0.00424908254289877
Position 3776: 0.004179085470485608
Position 100: 0.0016591073901209002
Position 676: 0.001497520694447222
Position 6575: 0.001443309517120547
Position 633: 0.0007202643078602043
Position 305: 0.0005851934776649405
Position 350: 0.0004716303389488865
Position 683: 0.0003039150992612339
Position 170: 0.0002594966546027389
Position 628: 0.00023436504584889133
Position 210: 7.128844490435863e-05
Position 6185: 2.4561411990318977e-06
Position 53: 8.204666864223782e-08
Position 28: 7.565328816024617e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6051: 0.9954380170582072
Position 3366: 0.9436592430420924
Position 1701: 0.8937152323912615
Position 6314: 0.713631050444238
Position 3871: 0.556222817965226
Position 769: 0.28657865193334986
Position 3690: 0.08741586988654533
Position 2859: 0.08588853589781321
Position 6291: 0.067878483013899
Position 3480: 0.06444885454527732
Position 6552: 0.058565479458771455
Position 6505: 0.04402222495264828
Position 6821: 0.038282833895266606
Position 3752: 0.03133775709310566
Position 1634: 0.02965980905465563
Position 6220: 0.027585569800301968
Position 3776: 0.027406568805051598
Position 1650: 0.02732160206592868
Position 2667: 0.025875179685001408
Position 3705: 0.02083143090353463
Position 418: 0.02079373482664105
Position 3686: 0.014692320773276688
Position 1959: 0.013966176843698745
Position 3015: 0.01347965103247892
Position 5381: 0.011465390072622733
Position 3738: 0.011419425515477762
Position 6616: 0.011060502240718985
Position 3073: 0.010553620812587492
Position 2932: 0.007697855422476632
Position 6322: 0.0073839550071200825
Position 560: 0.006964229379280376
Position 391: 0.006590741103814135
Position 1250: 0.006147122478354325
Position 2086: 0.0060673621630624374
Position 1859: 0.004664864987047087
Position 3887: 0.004325870535944592
Position 1585: 0.004077778758985534
Position 2695: 0.002802564271046187
Position 3443: 0.001999856859609291
Position 6490: 0.0018111093890028043
Position 421: 0.001779650982207917
Position 6459: 0.0017210778702376204
Position 6331: 0.0016714590419525386
Position 3170: 0.0011596841747695385
Position 929: 0.0009369903514137838
Position 400: 0.0007812061767688076
Position 3598: 0.0006633362007082372
Position 178: 0.0003880383267618238
Position 2610: 0.00038324441748837463
Position 2412: 0.00037923358452921754
Position 1551: 0.00024301070758598437
Position 302: 0.00011676532264865463
Position 185: 9.715286960822275e-05
Position 571: 8.426855325592851e-05
Position 505: 7.672652489675725e-05
Position 447: 6.619053467745513e-05
Position 429: 4.490527085236027e-05
Position 361: 4.4390148041962776e-05
Position 215: 4.316323163080756e-05
Position 180: 2.7431684959312904e-05
Position 249: 2.2388033465165057e-05
