Gene = Mmab
index = 683
Annotated 5SS: [ 185 1300 5540 6243 7011 7351 7582 8783]
Annotated 3SS: [ 1237  5445  6184  6937  7252  7516  8722 10701]
SMsplice 5SS: [ 185 1300 5540 6243 7355 7582]
SMsplice 3SS: [ 1237  5445  6184  7252  7516 10701]
top_k =  100
Partition function (log Z): 1.0448887778696623

Sorted 5' Splice Sites (High to Low Probability):
Position 185: 0.9810414949779555
Position 1300: 0.967548055317037
Position 5540: 0.9325786060085116
Position 6243: 0.8770393689440025
Position 7582: 0.7448552769070813
Position 7355: 0.5065012840072594
Position 10978: 0.3032102434445824
Position 7351: 0.29264673184450846
Position 8783: 0.2730957003367094
Position 7642: 0.2165524550624577
Position 8805: 0.15246560577341606
Position 5682: 0.13156302920303212
Position 10817: 0.08784785343218413
Position 1062: 0.07565447926840935
Position 6114: 0.05769997132486313
Position 5562: 0.057596717536592026
Position 5712: 0.03920665217893591
Position 9669: 0.03115674782696394
Position 42: 0.017647343950596615
Position 6046: 0.016089971156615777
Position 4163: 0.014999377291765082
Position 3161: 0.014147768265547932
Position 4088: 0.012920838749505604
Position 5646: 0.012223371403559303
Position 4589: 0.01202820569400003
Position 3143: 0.011766009391187712
Position 7051: 0.010148510598398927
Position 3205: 0.008890532764310866
Position 5268: 0.008851589987709033
Position 4685: 0.00837537989353258
Position 7011: 0.008241814509385994
Position 6812: 0.008076122351554353
Position 6596: 0.007588467400674338
Position 347: 0.007032383697963638
Position 1365: 0.006735096716947854
Position 5666: 0.005820909859286776
Position 4577: 0.004526225308389984
Position 5716: 0.0041938182379626585
Position 4770: 0.003711942958150494
Position 993: 0.002868429618418026
Position 438: 0.0013645416869119617
Position 789: 0.0013376670593063925
Position 5679: 0.0011194812452580058
Position 5626: 0.0010633439911991432
Position 777: 0.0008822718840172128
Position 7617: 0.0008570434246746665
Position 238: 0.0007605041097367945
Position 1037: 0.0004920577502512946
Position 63: 0.00026147377858724895
Position 30: 5.750689889079e-05
Position 46: 4.21744984571124e-06
Position 77: 1.9699280634908325e-06
Position 75: 1.7324627289061794e-06
Position 57: 1.072885704148109e-06
Position 325: 8.998084673284059e-07
Position 9: 8.681460689650487e-07
Position 242: 4.749944938344337e-07
Position 299: 3.1000007822556256e-07
Position 229: 3.0242666264851124e-07
Position 91: 1.8473845098491351e-07
Position 205: 1.1256660241782988e-07
Position 291: 1.0848298660087888e-07
Position 134: 9.731496910907328e-08
Position 142: 9.598534128392365e-08
Position 112: 7.499874970257971e-08
Position 189: 4.880938378349286e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5445: 0.9548028862391965
Position 7516: 0.9038826948159618
Position 1237: 0.8853797211751074
Position 7252: 0.8332955411184495
Position 6184: 0.82848306383364
Position 10701: 0.7682885740821058
Position 8722: 0.5152007349627654
Position 12875: 0.31172461433440873
Position 5612: 0.20178197820295285
Position 10903: 0.10400780047799338
Position 9434: 0.08192469993171958
Position 5973: 0.06207306270615742
Position 877: 0.033988116499902375
Position 3000: 0.0336637102870355
Position 1132: 0.0328228498353361
Position 6007: 0.026050990789255685
Position 6095: 0.025491043136156934
Position 1196: 0.024722625536013836
Position 12428: 0.024471453232780774
Position 7466: 0.022950403748049023
Position 4426: 0.022934602230395916
Position 1163: 0.022229168712814946
Position 852: 0.01991701243350282
Position 4019: 0.0187014634112406
Position 6937: 0.018390325107784912
Position 5466: 0.016131536577625553
Position 5455: 0.015353336635133323
Position 9122: 0.013533891191120653
Position 149: 0.01022239170110333
Position 3935: 0.00921875263003008
Position 9706: 0.008895784696284312
Position 8741: 0.00829162437101675
Position 6526: 0.007394314282698885
Position 894: 0.006534881328187555
Position 828: 0.006029509001010611
Position 4477: 0.005707151623677157
Position 8621: 0.004728467720325105
Position 5182: 0.004565111612153472
Position 1190: 0.004562414868199024
Position 5117: 0.004354627467132106
Position 6484: 0.004098990853967454
Position 5333: 0.0036749668408729975
Position 1244: 0.0036061907283587986
Position 10727: 0.0033945710560494367
Position 5951: 0.0027274423012632167
Position 974: 0.0026998922389979848
Position 727: 0.0024724369572417322
Position 7269: 0.002251556644797294
Position 6701: 0.0020988347860763814
Position 6728: 0.0020295150616243124
Position 7955: 0.0017515136505236698
Position 846: 0.001624246943776154
Position 1010: 0.0015340274815833542
Position 656: 0.0015094579463128324
Position 3005: 0.0011406001340110157
Position 414: 0.000775453083084785
Position 730: 0.0007737187257760551
Position 1061: 0.00071993467638101
Position 1037: 0.0006958665634466048
Position 118: 0.0002816106428422134
Position 833: 0.00021624627755419565
Position 5265: 0.00015180076147333903
Position 151: 0.00013167627243859415
Position 127: 0.00010027294347848917
Position 164: 8.754993996482977e-05
Position 1260: 5.2933591499661876e-05
Position 6802: 4.293476786164994e-05
Position 754: 5.671609714427039e-06
