Gene = Gatd1
index = 425
Annotated 5SS: [ 135 2339 3151 3359 4291 4806 5048]
Annotated 3SS: [2261 3044 3250 4195 4711 4935 5171]
SMsplice 5SS: [ 135  316 2339 3151 4291 4806 5048]
SMsplice 3SS: [ 248 2261 3044 4195 4711 4935 5171]
top_k =  100
Partition function (log Z): 8.261116015048653

Sorted 5' Splice Sites (High to Low Probability):
Position 135: 0.9944604412937834
Position 5048: 0.9869723021281307
Position 4806: 0.9820229591017495
Position 3151: 0.918691920321469
Position 2339: 0.7352374458414933
Position 4291: 0.6929427949627416
Position 316: 0.657364724240411
Position 708: 0.5682562631650047
Position 1869: 0.380891460969442
Position 496: 0.3130881348998544
Position 3359: 0.28207177159980534
Position 2362: 0.14422426516272535
Position 653: 0.10233778145338812
Position 3363: 0.09836187344736522
Position 1913: 0.08601532768451797
Position 1932: 0.07897809485582499
Position 3404: 0.07498117919614797
Position 3167: 0.043705282208320796
Position 284: 0.040756598011591205
Position 2027: 0.03514830404266378
Position 467: 0.03376748173912742
Position 2448: 0.030952775699748816
Position 334: 0.026043437408508712
Position 3492: 0.023278541069500808
Position 3258: 0.022862532418564938
Position 2324: 0.01907794651603713
Position 755: 0.012324493013433935
Position 2262: 0.011101044933323024
Position 5175: 0.009741920338194423
Position 4816: 0.006140522236666018
Position 3155: 0.005302004186458117
Position 5319: 0.004216049598998228
Position 423: 0.001674150802559061
Position 635: 0.0013784172861470842
Position 1634: 0.0012152753861103703
Position 783: 0.001068437987169615
Position 157: 0.00020365067757553183
Position 194: 5.219316630189052e-05
Position 105: 3.417064695368925e-05
Position 5067: 2.497602416340111e-05
Position 113: 1.778360305870617e-05
Position 155: 1.0126467298213931e-05
Position 535: 8.350970532975934e-06
Position 175: 4.739952948730013e-06
Position 76: 3.7409529825363626e-06
Position 65: 2.92159062766914e-06
Position 103: 2.101005309796276e-06
Position 209: 1.1127279198218186e-07
Position 200: 8.988676657965505e-08
Position 204: 9.75617406072559e-09
Position 198: 3.2995042304936317e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3044: 0.9613955652929943
Position 4711: 0.9311528215719277
Position 2261: 0.9105958601590962
Position 4935: 0.9055401216068024
Position 248: 0.8022154001987432
Position 4195: 0.692942794962741
Position 1784: 0.5810331875524486
Position 3250: 0.5015558977313841
Position 5171: 0.48622092447883974
Position 404: 0.443615931122495
Position 624: 0.42660094407611826
Position 5360: 0.14583529667674777
Position 5814: 0.10731892230989629
Position 5985: 0.10203296966511442
Position 5988: 0.07074348738852879
Position 4915: 0.0699657695515793
Position 4696: 0.05714000530392559
Position 542: 0.05522373189001911
Position 5911: 0.03697495637641227
Position 2113: 0.029997617994231222
Position 4939: 0.02322984878493843
Position 274: 0.014201615301310725
Position 5365: 0.0133296977068209
Position 5381: 0.011494278549621682
Position 5112: 0.0076284809036097235
Position 6289: 0.006413047456350175
Position 5856: 0.005731475287310171
Position 6042: 0.005052751700358385
Position 214: 0.004573952319458706
Position 2895: 0.003592826802814948
Position 506: 0.003080078443031606
Position 3050: 0.002710814620438884
Position 5204: 0.0022225945507116382
Position 583: 0.001388691808584254
Position 1528: 0.0012152753861103703
Position 278: 0.0010632160939991714
Position 4991: 0.0008687014253134941
Position 209: 0.0005112651717887585
Position 408: 0.0003428716517908453
Position 5044: 0.00011757903685001328
Position 5007: 0.00010499909624271466
Position 461: 2.2474541681525893e-05
Position 422: 1.6526539483714487e-05
Position 297: 2.454335698386457e-06
Position 288: 8.499897780344885e-07
Position 320: 1.487350629266539e-07
Position 326: 1.0564903850755155e-07
Position 299: 6.311278810785587e-08
Position 316: 3.356893715072189e-08
