Gene = Jchain
index = 601
Annotated 5SS: [ 176 1793 5399]
Annotated 3SS: [1671 5317 6364]
SMsplice 5SS: [ 176 5399]
SMsplice 3SS: [5317 6364]
top_k =  100
Partition function (log Z): -6.950803156699857

Sorted 5' Splice Sites (High to Low Probability):
Position 176: 0.9997500109918814
Position 5399: 0.5457101064404394
Position 1837: 0.3656573748992411
Position 1426: 0.24469591474988864
Position 6523: 0.09009485542407708
Position 5589: 0.08527009964715725
Position 4525: 0.06298730962287605
Position 1793: 0.03125828601031741
Position 1375: 0.00119232602390275
Position 524: 0.0001528828926648318
Position 183: 6.214666927071655e-05
Position 180: 3.150289811363591e-08
Position 139: 1.1821169225465673e-08
Position 425: 5.520500603109179e-09
Position 169: 5.0071095160664894e-09
Position 229: 4.051015054060513e-09
Position 154: 3.980729198674151e-09
Position 218: 3.828524094067219e-09
Position 101: 2.9357255698565756e-09
Position 163: 4.773568142366801e-10
Position 12: 2.012281296336075e-10
Position 299: 1.0591365873259205e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5317: 0.8025784815039966
Position 6364: 0.6485119730873091
Position 1671: 0.24394579495657195
Position 1732: 0.1008628942643311
Position 1229: 0.09742727138763424
Position 4407: 0.07118804901097477
Position 1652: 0.05554859577440284
Position 6227: 0.05198737630016016
Position 1291: 0.04748073338974507
Position 6721: 0.04618529742799142
Position 7168: 0.043909557996085716
Position 1079: 0.040900938234161424
Position 1319: 0.038578801808022256
Position 5568: 0.024192211429034237
Position 3508: 0.01686613213034173
Position 3294: 0.016804925961330847
Position 2055: 0.014096561983772921
Position 1185: 0.010670140219512049
Position 3467: 0.010444884830108404
Position 4098: 0.008847783214407713
Position 577: 0.008190093715492515
Position 3354: 0.007503742692522401
Position 1326: 0.0051990666416472375
Position 966: 0.0024421928864117827
Position 2701: 0.002117054802629437
Position 1155: 0.001432601610323861
Position 1977: 0.0013486445495140777
Position 1873: 0.0011298889333870707
Position 1191: 0.0009659453472615656
Position 1279: 0.0009445952672394769
Position 1127: 0.0008933274185723042
Position 719: 0.0008447444197455004
Position 1509: 0.0007068083757719501
Position 514: 0.0006661614772312131
Position 1124: 0.0003607215632180296
Position 550: 0.0003107105458245432
Position 1385: 0.00025041854306565367
Position 1002: 0.0001343701424877288
Position 1580: 0.000134226675036146
Position 1160: 0.00010881412991983737
Position 1144: 8.731393650051632e-05
Position 393: 2.8287607697466898e-05
Position 263: 1.6619519684669747e-06
Position 1425: 1.2146276358375339e-06
Position 909: 3.7003288788003767e-07
