Gene = Faap24
index = 391
Annotated 5SS: [ 624 1600 1862]
Annotated 3SS: [1459 1708 3744]
SMsplice 5SS: [ 151  624 1600 1862]
SMsplice 3SS: [ 504 1459 1708 3744]
top_k =  100
Partition function (log Z): -4.229944185795954

Sorted 5' Splice Sites (High to Low Probability):
Position 1600: 0.9615193389468787
Position 1862: 0.8177070085119283
Position 151: 0.6668958090607849
Position 624: 0.6068635640179036
Position 46: 0.234133868282374
Position 186: 0.02975495941005357
Position 1612: 0.014251339777354877
Position 628: 0.009816182347279885
Position 2820: 0.008952908290614424
Position 2371: 0.005939285368553906
Position 79: 0.005589356145538206
Position 478: 0.0045996982953745965
Position 546: 0.004521981102637953
Position 695: 0.003428685169145414
Position 2456: 0.003177601858883985
Position 1151: 0.0021366443176036886
Position 435: 0.0019528433115909764
Position 1604: 0.001300912680688393
Position 679: 0.000980040853616887
Position 326: 0.0005265099840429866
Position 162: 0.0005027453932530462
Position 390: 0.0004160983269191318
Position 384: 0.00025234769917416164
Position 51: 2.0629979674823437e-06
Position 157: 1.204473553881348e-06
Position 97: 8.312428697974341e-07
Position 312: 1.635178015772215e-07
Position 243: 1.9920459162297333e-08
Position 31: 6.91009635974451e-10
Position 17: 2.8554765898687873e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1459: 0.9454809114179413
Position 1708: 0.7327542727805729
Position 3744: 0.6783711919773119
Position 504: 0.4640928229865411
Position 1685: 0.07892138465348067
Position 3882: 0.05767616414243405
Position 2272: 0.05714752842629169
Position 4396: 0.05598208207301951
Position 2455: 0.04717500500519926
Position 420: 0.0348913837534455
Position 1517: 0.030052495602617434
Position 2697: 0.029167496976339784
Position 268: 0.0274925179061712
Position 3832: 0.014838657063989652
Position 377: 0.013424482075499171
Position 3885: 0.0115018004827325
Position 451: 0.011377465162245448
Position 1724: 0.011150075506925573
Position 1775: 0.010303101706396284
Position 3005: 0.009977178697857268
Position 3569: 0.008173606976368365
Position 478: 0.007158785943323999
Position 4064: 0.006282696463702336
Position 566: 0.005741886713877551
Position 466: 0.004367975962853576
Position 4646: 0.0040436637588289704
Position 4207: 0.0038738872735190628
Position 1736: 0.003398510957993396
Position 1549: 0.0031389507240502457
Position 1820: 0.0026470896756305316
Position 1546: 0.002494475398231495
Position 2231: 0.0019287285088700442
Position 1984: 0.0017786260852840543
Position 2131: 0.0013462882951419464
Position 1772: 0.0011740940829374452
Position 1059: 0.0009524921468516115
Position 2944: 0.0008005529368753153
Position 1093: 0.0007348807227030086
Position 393: 0.0006809835333857389
Position 1796: 0.0005777862239401677
Position 236: 0.0005367982694235642
Position 1317: 0.00036947894863741316
Position 390: 0.0003575232302614749
Position 482: 0.00027342595723603045
Position 918: 0.0002378171602286866
Position 896: 0.00021145428782038222
Position 1687: 0.0001635336464146358
