Gene = Eif3g
index = 369
Annotated 5SS: [  80  246  540  736  917 2508 2796 3535 3791 3991]
Annotated 3SS: [ 198  455  646  856 2402 2605 3426 3653 3883 4180]
SMsplice 5SS: [  80  246  540  736  917 3535 3791 3991]
SMsplice 3SS: [ 198  455  646  856 3426 3653 3883 4180]
top_k =  100
Partition function (log Z): 13.26588573777294

Sorted 5' Splice Sites (High to Low Probability):
Position 917: 0.9919513431177995
Position 736: 0.9861666351954653
Position 246: 0.9511903196116792
Position 540: 0.886131339945818
Position 3991: 0.873129707473631
Position 2508: 0.7921463443984105
Position 3791: 0.7304646288307463
Position 3535: 0.7244271111997174
Position 80: 0.4208828651371764
Position 2796: 0.4092120592060696
Position 136: 0.31018519615668955
Position 3573: 0.2262627643455469
Position 3795: 0.20765131550512386
Position 4097: 0.050696618631508546
Position 3543: 0.03624230891461306
Position 2936: 0.009272186772049931
Position 941: 0.00804865688220141
Position 3329: 0.006638738116780084
Position 119: 0.005362063320415979
Position 102: 0.005030251541865009
Position 2466: 0.00430517459675205
Position 349: 0.0041310738586926386
Position 741: 0.003877988152908336
Position 91: 0.0037865332921937786
Position 2837: 0.003544821099083666
Position 788: 0.003069822500828288
Position 86: 0.001743835982994717
Position 224: 0.0016907996045891203
Position 4064: 0.0015434481464091678
Position 3977: 0.0011760300299916003
Position 3982: 0.0006206252514311372
Position 46: 0.000273108332098314
Position 547: 0.0002706546656917585
Position 747: 0.00011386557191446383
Position 694: 5.321907523650452e-05
Position 312: 4.714337838312549e-05
Position 549: 4.580845337053943e-05
Position 526: 4.506529643291598e-05
Position 702: 4.3427817127991446e-05
Position 340: 3.072242303349132e-05
Position 774: 2.5586736893625643e-05
Position 782: 2.4959790469133857e-05
Position 41: 8.005409570040637e-06
Position 17: 1.7435159350325862e-06
Position 146: 2.1661522713942614e-07
Position 140: 1.524294084003487e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 856: 0.997877458832092
Position 3426: 0.9974827536640262
Position 646: 0.9493643257953979
Position 3883: 0.9150656198103696
Position 3653: 0.7619655191949509
Position 4180: 0.7561125077094364
Position 198: 0.7352326432388834
Position 455: 0.6754890202068958
Position 2351: 0.29251933945149
Position 2605: 0.2883089963404332
Position 2402: 0.21104547888264746
Position 4127: 0.17473471516243244
Position 2397: 0.15136667172325008
Position 3718: 0.15024867943384262
Position 405: 0.14378068282625242
Position 2276: 0.09199072572249915
Position 2716: 0.06391674596292689
Position 3900: 0.05759930990563356
Position 2243: 0.03277790089250604
Position 471: 0.027601476091874272
Position 666: 0.02163233828092963
Position 2626: 0.02113961791258674
Position 2683: 0.021075292033038335
Position 3938: 0.01773973085082977
Position 626: 0.017329382903134783
Position 2466: 0.015316404706567298
Position 2620: 0.014408699135783043
Position 2629: 0.01317971569243483
Position 3694: 0.01154131298351573
Position 3210: 0.009155984452752963
Position 475: 0.004131430511276623
Position 485: 0.003119243277622293
Position 601: 0.0029132172547266157
Position 4228: 0.002823236117420737
Position 513: 0.00196337607083409
Position 4106: 0.0016193509655259
Position 3606: 0.0012926171834377984
Position 589: 0.0010915973041249805
Position 4236: 0.000898121983839509
Position 2500: 0.0007671910141012421
Position 814: 0.0007654986222313416
Position 2248: 0.0006678066021014974
Position 4027: 0.0005738370274841165
Position 205: 0.0005547016842581454
Position 605: 0.0005302068323192839
Position 223: 0.00033456598552561147
Position 670: 0.00021852820607552303
Position 319: 0.00013412768605193203
Position 518: 6.852741444280922e-05
Position 210: 6.103829581096002e-05
Position 235: 2.3949356112081735e-05
Position 229: 9.588057171156393e-06
Position 232: 2.6097502146943964e-06
Position 241: 1.4365000846278547e-06
Position 239: 1.4328260604175302e-06
Position 113: 1.702795653352955e-12
