Gene = Cyp51
index = 312
Annotated 5SS: [  613  1819  3569  4602  5623 12359 12902 16969 18287]
Annotated 3SS: [ 1719  3391  4474  5447 12238 12705 16872 18117 21442]
SMsplice 5SS: [  613  1819  4204  4602  5623 12359 16969 18287]
SMsplice 3SS: [ 1719  4054  4474  5447 12238 16872 18117 20504]
top_k =  100
Partition function (log Z): 3.131531557590402

Sorted 5' Splice Sites (High to Low Probability):
Position 12359: 0.9999999999999993
Position 4602: 0.9978662571487654
Position 1819: 0.9951113575075375
Position 5623: 0.9892722879793724
Position 18287: 0.9523677050955649
Position 613: 0.9211218178992286
Position 4204: 0.8047760121884167
Position 16969: 0.7412984125631565
Position 3569: 0.4501040231936282
Position 3823: 0.23013885693341857
Position 5201: 0.21695142138815116
Position 442: 0.16507480096594276
Position 6243: 0.14351046278169483
Position 3513: 0.13458658670626153
Position 9953: 0.11126823254901333
Position 170: 0.09964689855683168
Position 12902: 0.0892794165342268
Position 9103: 0.07568969933969619
Position 3346: 0.03889885910298793
Position 19708: 0.03533279900878912
Position 499: 0.03332144855054216
Position 3266: 0.02819608414970222
Position 433: 0.028167582062767368
Position 16556: 0.02473266334220172
Position 3573: 0.015218835685223312
Position 4154: 0.014075255870014984
Position 19109: 0.013697268151490338
Position 4237: 0.0131900780714299
Position 189: 0.007449467382050938
Position 3119: 0.005699825645658233
Position 388: 0.004343597076440763
Position 12605: 0.0025314895110636173
Position 53: 0.0016802180861214824
Position 103: 0.0016563052084403167
Position 263: 0.000761299825063693
Position 475: 0.0006478635828689191
Position 162: 0.0005063412819815944
Position 110: 0.0004800062107719096
Position 269: 0.0004627655609218392
Position 983: 0.0004258647644819921
Position 462: 0.0004227102173758979
Position 1316: 0.0003857798318790481
Position 198: 0.0002720933435373897
Position 81: 0.00026355499401554657
Position 1350: 0.00024400054719772745
Position 295: 0.0002211234297929766
Position 1276: 0.00021983295878730426
Position 1334: 0.00018866641152706962
Position 911: 0.00013482853447213653
Position 287: 1.8390907917823122e-05
Position 156: 7.010101775977425e-06
Position 254: 6.600757519812735e-06
Position 283: 5.680440954040132e-06
Position 100: 9.195502619068659e-07
Position 231: 2.91828789487474e-07
Position 258: 2.3011876507751783e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12238: 0.9999999999999987
Position 1719: 0.9933012268092625
Position 18117: 0.987398956344764
Position 4474: 0.985541552804837
Position 4054: 0.8302309197924143
Position 16872: 0.7412984125631565
Position 5447: 0.671036900344981
Position 3391: 0.38632081267029156
Position 554: 0.20905722014677666
Position 5486: 0.2074020017121801
Position 3477: 0.19035253736536137
Position 3674: 0.17378464553204467
Position 20504: 0.1714490062155123
Position 19557: 0.15192814327087248
Position 5073: 0.13462610358057647
Position 9793: 0.11126823254901333
Position 21351: 0.10571681946826737
Position 6130: 0.09580648174158526
Position 19271: 0.09346930807299161
Position 23010: 0.09041419648681626
Position 9013: 0.07568969933969617
Position 21442: 0.06952662396369888
Position 21157: 0.06870220722350728
Position 5509: 0.06564548505968971
Position 18998: 0.060243714780595876
Position 3408: 0.05189274216577813
Position 5020: 0.049043011594402365
Position 21583: 0.04759205347882529
Position 12705: 0.04701603820436813
Position 3194: 0.04611979575269241
Position 5384: 0.04518790086252181
Position 6177: 0.04214814054379788
Position 19775: 0.037585452170640604
Position 408: 0.02597177467084611
Position 16458: 0.02473266334220172
Position 19436: 0.02311658568643854
Position 3207: 0.01802051588699582
Position 12725: 0.01711627959041469
Position 18941: 0.016742786118449978
Position 5036: 0.015880922829113728
Position 12679: 0.013745862254430195
Position 18858: 0.013684478802403897
Position 20321: 0.013433445055232095
Position 5093: 0.013252361142166278
Position 3458: 0.012856634571255245
Position 462: 0.01285557916940689
Position 18614: 0.011314477477570042
Position 385: 0.010910330095716073
Position 19222: 0.010825345030190121
Position 19843: 0.00922785782102011
Position 3367: 0.00903491472204997
Position 12593: 0.008332386165198514
Position 18761: 0.007697022009751813
Position 4489: 0.006974505547800816
Position 14750: 0.0068820588818261355
Position 6097: 0.0055558404963116925
Position 4386: 0.005105913021815165
Position 3063: 0.005044016763477723
Position 3427: 0.004904794564412241
Position 5104: 0.0041490222418922714
Position 12792: 0.0040574929016739675
Position 17149: 0.0037851817837220155
Position 2960: 0.0036104404951824605
Position 498: 0.0026459262333605
Position 382: 0.0025770533237199425
Position 12485: 0.002204899041952141
Position 486: 0.002019595456474156
Position 4010: 0.001810426337447478
Position 1201: 0.0010382797493911499
Position 3326: 0.0009012209273383322
Position 1724: 0.0007872925938277199
Position 1656: 0.0006766738961215108
Position 817: 0.0003993055237602412
Position 597: 0.0003922731318647287
Position 1771: 0.0003122962330103812
Position 4362: 0.0002442857743116783
Position 853: 0.00016138777519388768
Position 300: 0.00010926571251609062
Position 1653: 3.386797531548007e-05
