Gene = Csn3
index = 301
Annotated 5SS: [ 100 2055 2721 4637]
Annotated 3SS: [1992 2690 4144 6779]
SMsplice 5SS: [ 100 2055]
SMsplice 3SS: [1992 6779]
top_k =  100
Partition function (log Z): -8.314868141825123

Sorted 5' Splice Sites (High to Low Probability):
Position 100: 0.9099237862422264
Position 2055: 0.6303852395224461
Position 4637: 0.3497911357507583
Position 2083: 0.21714328136619918
Position 161: 0.04851956261374515
Position 2721: 0.028948562680065775
Position 2937: 0.0255555696748942
Position 757: 0.024572504337556783
Position 741: 0.02268606122511223
Position 845: 0.014419867475406302
Position 979: 0.010294747142086743
Position 211: 0.007405397742400185
Position 4152: 0.005133436318214034
Position 260: 0.002382624121847099
Position 1715: 0.0023173797882541066
Position 2386: 0.0018051854681934364
Position 1200: 0.0010857057076973456
Position 536: 6.9363197142305e-05
Position 132: 2.8004866394956827e-05
Position 137: 2.3723349188024612e-05
Position 124: 1.1800694384690315e-05
Position 391: 6.345352461177484e-06
Position 290: 4.686658629430269e-06
Position 205: 3.7541436265022696e-06
Position 8: 1.8827113174743366e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1992: 0.58119165525367
Position 6779: 0.5809590582741916
Position 4144: 0.30692017660106086
Position 1958: 0.2799665086442663
Position 4493: 0.18717784241410876
Position 5718: 0.09388336825195201
Position 2690: 0.06743646397702474
Position 5009: 0.045198241695132625
Position 740: 0.027733142077455485
Position 4372: 0.02629986869456462
Position 2276: 0.01875337078594627
Position 4323: 0.01126011930222049
Position 5731: 0.010484877766199392
Position 485: 0.01019881291620694
Position 2618: 0.008471275030426152
Position 4308: 0.006246517058664178
Position 6643: 0.0060003177405487254
Position 3055: 0.005962875150004177
Position 6060: 0.005054217919044038
Position 977: 0.00413736380046171
Position 5965: 0.0034944410748670505
Position 1573: 0.003494212576112102
Position 1610: 0.0018321198672570768
Position 2744: 0.0016609235510747604
Position 2140: 0.0015168284360340984
Position 701: 0.0012903530597870375
Position 1886: 0.0008644139542273074
Position 3034: 0.0008562718548075365
Position 1033: 0.0008047661759186696
Position 874: 0.0007483027911016387
Position 2810: 0.0007129299827568498
Position 3098: 0.0006842792052703078
Position 818: 0.00038712403480220146
Position 205: 0.000207124032880045
Position 1823: 0.00017826654079308748
Position 649: 0.00015998045018017498
Position 1856: 9.577331641956703e-05
Position 446: 8.858773552281247e-05
Position 706: 8.177690612011718e-05
Position 1800: 2.5059251170431084e-05
