Gene = Wdr82
index = 1190
Annotated 5SS: [  452  5783  9705 12788 13369 13911 14391 15585]
Annotated 3SS: [ 5684  9637 12687 13251 13754 14320 15441 17667]
SMsplice 5SS: [  452  5783  8067  9705 12788 13369 13911 14391 15585]
SMsplice 3SS: [ 5684  7915  9637 12687 13251 13754 14320 15441 17667]
top_k =  100
Partition function (log Z): 3.835305288805648

Sorted 5' Splice Sites (High to Low Probability):
Position 5783: 1.000000000000002
Position 13369: 0.9807623357146216
Position 14391: 0.9595279670923859
Position 9705: 0.8921975409051949
Position 15585: 0.8663500814036952
Position 452: 0.7911950461427442
Position 13911: 0.7767527209235533
Position 8067: 0.7334152220366966
Position 12788: 0.541479834477961
Position 17754: 0.44602084764048666
Position 10792: 0.2683276020440497
Position 10054: 0.19240149116501223
Position 8097: 0.14634712946531758
Position 165: 0.12715463652090264
Position 84: 0.10337587410807092
Position 9746: 0.08539315533358283
Position 13893: 0.06703775294669957
Position 13649: 0.05811896533178845
Position 13888: 0.04764768242748545
Position 15655: 0.04553759386561121
Position 14017: 0.04315768239147412
Position 13795: 0.03162703051942919
Position 13674: 0.02342924704425624
Position 10695: 0.016327108722567527
Position 11017: 0.013696244394121225
Position 15596: 0.010301997014890044
Position 9784: 0.00948295317755291
Position 12317: 0.008882895082081812
Position 9365: 0.007985891879161301
Position 13607: 0.006637319695883757
Position 7297: 0.0061383952312789244
Position 10059: 0.005073194454688316
Position 16355: 0.004620880406705928
Position 11655: 0.00449308102886174
Position 12794: 0.004331132570330988
Position 13541: 0.0036747735437430403
Position 7922: 0.0026270964812978395
Position 8768: 0.0017532893295418154
Position 93: 0.0008672159926154963
Position 13500: 0.0007227304188577038
Position 169: 0.0005774563598972385
Position 150: 0.00034382842754127123
Position 53: 0.0001017929912723217
Position 198: 8.734186228688628e-05
Position 101: 4.419495402822266e-06
Position 98: 3.1757349390357983e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 9637: 0.9962918955628359
Position 5684: 0.985376690405956
Position 13251: 0.971389083402952
Position 14320: 0.9542526772068678
Position 13754: 0.9488666636813241
Position 15441: 0.9144473690910115
Position 17667: 0.7805037956024169
Position 12687: 0.5458109670482919
Position 7915: 0.45505275658968963
Position 7967: 0.2182902403475513
Position 19300: 0.16420442939085358
Position 18838: 0.13778548009487904
Position 10625: 0.13097218690423923
Position 18925: 0.09956930386284639
Position 10743: 0.09942199245409947
Position 7998: 0.09745995553232288
Position 13488: 0.0962290113614346
Position 9975: 0.09254691146534026
Position 17827: 0.0815978364835803
Position 9939: 0.07982632756834004
Position 7864: 0.0761438555917131
Position 18204: 0.07509929170939371
Position 19566: 0.06752538188201114
Position 10550: 0.03015774510211572
Position 7815: 0.025584783881928627
Position 10683: 0.024028946373258284
Position 15414: 0.021727334052086985
Position 5499: 0.014623309594045793
Position 10887: 0.013696244394121223
Position 270: 0.010916340834714433
Position 9857: 0.010909420529344876
Position 7759: 0.009857856040106206
Position 16184: 0.009640749793752328
Position 14292: 0.009503182338212353
Position 13297: 0.008249645543342645
Position 13775: 0.008199441277086161
Position 7214: 0.0061383952312789244
Position 273: 0.006061850300574196
Position 12199: 0.005310311566804058
Position 9814: 0.004973779910170491
Position 17604: 0.0047012175230483665
Position 11533: 0.00449308102886174
Position 9300: 0.004476718950488358
Position 12128: 0.0035725835152777535
Position 379: 0.0035141993620316126
Position 9214: 0.003509172928672945
Position 17012: 0.002672405994259396
Position 13858: 0.002647584488172673
Position 16622: 0.002291260000054931
Position 13955: 0.002218789230204627
Position 176: 0.0021786474993351758
Position 16234: 0.002039786818103238
Position 16047: 0.001809640767142937
Position 16128: 0.0015483287368444824
Position 15772: 0.0014398960764107004
Position 13140: 0.0011236067683263445
Position 8689: 0.001066351536254936
Position 8644: 0.0006869377932868799
Position 13989: 0.0006444152049496485
Position 296: 0.0006299243616290301
Position 276: 0.0004098252773867777
Position 10772: 7.383993290458738e-05
