Gene = Rps9
index = 934
Annotated 5SS: [  72  456  776 1927]
Annotated 3SS: [ 333  652 1739 2657]
SMsplice 5SS: [  72  456  776 1927 2189]
SMsplice 3SS: [ 333  652 1739 2112 2657]
top_k =  100
Partition function (log Z): 1.0489992766374998

Sorted 5' Splice Sites (High to Low Probability):
Position 1927: 0.9507165330187259
Position 456: 0.9031062691499064
Position 2189: 0.8550218040932729
Position 776: 0.8350008611352879
Position 72: 0.5923093309399924
Position 121: 0.2808112413398652
Position 2263: 0.04686852285727294
Position 157: 0.031708804962576255
Position 504: 0.028322345022222434
Position 68: 0.024245337396884593
Position 2242: 0.02319561606333638
Position 1859: 0.021888681352048682
Position 2567: 0.019958370915626193
Position 716: 0.012206207561081024
Position 906: 0.009141738345016696
Position 2033: 0.008326284678494271
Position 176: 0.007456307609769983
Position 780: 0.0038700229370826505
Position 197: 0.0036928287416702022
Position 2580: 0.0035907812718395027
Position 2341: 0.0028861544687618502
Position 1189: 0.0028774562129606305
Position 165: 0.0024687714949102697
Position 252: 0.001428318352062686
Position 1274: 0.001316132118942202
Position 2158: 0.001271734971744162
Position 116: 0.001114083345090148
Position 448: 0.0009653661801228923
Position 64: 0.0008306690647263233
Position 499: 0.000688257746729641
Position 2470: 0.0006592457914427238
Position 469: 0.0006586280236068379
Position 1946: 0.00040366164371860217
Position 51: 0.00025803229712302887
Position 258: 0.00018706459468946144
Position 87: 0.00018484146457487967
Position 221: 0.00015681530295708342
Position 28: 0.0001518797392439309
Position 677: 1.5541932538594297e-05
Position 951: 1.418721338507442e-05
Position 380: 6.097522771123697e-06
Position 186: 5.592369561840147e-10
Position 107: 4.486642010036462e-10
Position 264: 3.3519532223902083e-10
Position 256: 3.117223013878192e-10
Position 92: 2.7416797217340946e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1739: 0.9715886386850725
Position 2657: 0.8494366948964039
Position 333: 0.8087808246176288
Position 652: 0.8038030270043365
Position 2112: 0.6029023562717278
Position 2014: 0.34192887995279
Position 2712: 0.043659219913779516
Position 590: 0.042389078889954086
Position 2433: 0.03800725556645614
Position 273: 0.03798853091224299
Position 2310: 0.02876606242479245
Position 2552: 0.018591003751606848
Position 372: 0.013674499025619465
Position 2075: 0.013561488847440054
Position 339: 0.010870609090778966
Position 2056: 0.005115984856634866
Position 2117: 0.00476767868110661
Position 1015: 0.004193588331902834
Position 2450: 0.003671857814452134
Position 301: 0.0035786537790942837
Position 607: 0.0035695846387635783
Position 375: 0.0035690031336274327
Position 348: 0.002302952707669838
Position 2670: 0.0022036680860435184
Position 775: 0.002198076601525454
Position 2715: 0.002087882123695079
Position 1822: 0.0019400811133838346
Position 2096: 0.0017930735947383181
Position 711: 0.0016962449710981348
Position 221: 0.0015012703716951142
Position 2030: 0.0014791105752293859
Position 696: 0.0013956105925880796
Position 655: 0.0012774068198771998
Position 2396: 0.0009331234441001225
Position 2761: 0.0008450961039142541
Position 411: 0.000820087626780126
Position 1522: 0.0007626345939664033
Position 681: 0.0006951502388978365
Position 1986: 0.0005613086830798279
Position 720: 0.00026938092661941894
Position 230: 0.00021350096139564233
Position 439: 0.0001842873192479034
Position 1496: 0.00015000507718716363
Position 252: 0.00013996951854738219
Position 424: 4.666263901981379e-05
Position 247: 3.3631716355973506e-05
Position 2123: 2.426653011646605e-05
Position 1991: 4.059567281414287e-06
Position 2168: 3.298806774460382e-06
Position 2157: 2.661164509886304e-06
Position 560: 1.2375310018092552e-06
Position 745: 5.697105125236818e-07
