Gene = Chek2
index = 262
Annotated 5SS: [   49  1544  8514  8778  9687 15834 18428 20925 23358 25609 26427 27054
 28094 32108]
Annotated 3SS: [ 1205  8388  8629  9595 15724 18373 20862 23257 25521 26262 26937 28007
 32026 33479]
SMsplice 5SS: [   49  8514  8778  9687 15834 20925 23358 23537 28157 32108]
SMsplice 3SS: [ 8388  8629  9595 15724 20862 23257 23429 28007 32026 33479]
top_k =  100
Partition function (log Z): 5.910766311714223

Sorted 5' Splice Sites (High to Low Probability):
Position 9687: 1.0000000000000018
Position 49: 0.9985419148021617
Position 8778: 0.9847358702403955
Position 32108: 0.9671698946242865
Position 23358: 0.9546074367093861
Position 23537: 0.9262209048962529
Position 15834: 0.6666871153215517
Position 8514: 0.5514153294394162
Position 26427: 0.46267506861727664
Position 8518: 0.4389259416094886
Position 28157: 0.41626310132878436
Position 25609: 0.40879499863526203
Position 32581: 0.3753426724451384
Position 28094: 0.22550290419369443
Position 32867: 0.1680491285782507
Position 1544: 0.16440154195638013
Position 28152: 0.13293608436085966
Position 18428: 0.08834733581929405
Position 23320: 0.04226120646897537
Position 33052: 0.03740326223879877
Position 29442: 0.02488628315119249
Position 29454: 0.022433182420729537
Position 28098: 0.01927941449701852
Position 32189: 0.010476654643676992
Position 32897: 0.008485465486466011
Position 8792: 0.0069007279407892865
Position 24485: 0.0037510335910237004
Position 8548: 0.003436568447472671
Position 8881: 0.0025903899598613413
Position 8474: 0.00204860406268508
Position 8736: 0.0018163799609353212
Position 432: 0.0011095369947658614
Position 9124: 0.0006053960025520469
Position 6479: 0.000423116682507534
Position 541: 0.00034854820307231267
Position 9103: 0.0001452868461026768
Position 9099: 0.00012620340097548133

Sorted 3' Splice Sites (High to Low Probability):
Position 23257: 1.0000000000000016
Position 32026: 0.9999775337517962
Position 8388: 0.9958264435590626
Position 8629: 0.9940761640518041
Position 9595: 0.9661499341740888
Position 23429: 0.9230895480746131
Position 33479: 0.8666607062464909
Position 28007: 0.7939815043803569
Position 15724: 0.6666871153215517
Position 26262: 0.4626750686172764
Position 25521: 0.3858509706389725
Position 32450: 0.260092675902661
Position 32723: 0.24660847994703242
Position 32393: 0.12231892511183401
Position 18373: 0.08834733581929405
Position 32949: 0.06250686577313214
Position 29352: 0.047319465571922056
Position 9622: 0.03385006582591263
Position 1375: 0.03122884292211452
Position 1205: 0.024564263796722784
Position 1406: 0.02174722792506767
Position 1435: 0.0205198324491694
Position 1281: 0.02004768336441835
Position 25503: 0.015018056828187278
Position 1169: 0.011126514651486527
Position 1323: 0.010730818211907953
Position 1467: 0.007767424857599822
Position 1446: 0.0072503284164511725
Position 33282: 0.006750166247398437
Position 25587: 0.0060805037995448966
Position 1388: 0.005722770964465501
Position 24359: 0.003751033591023704
Position 1347: 0.002576832559949246
Position 25410: 0.0018454673685574209
Position 8666: 0.0015629101731679791
Position 32280: 0.0013432534727020043
Position 1287: 0.0011190018370271899
Position 8963: 0.0007820671085699133
Position 32767: 0.0006460053153656943
Position 6251: 0.000423116682507534
Position 8847: 0.00032791416213484153
Position 8871: 0.00017119885593446839
Position 23602: 2.2466248204128143e-05
