Gene = Nsmce1
index = 768
Annotated 5SS: [  184  5259 19489 19722 20484 22568 23318]
Annotated 3SS: [ 5111 19366 19643 20336 22450 23196 23752]
SMsplice 5SS: [  184  5259  6378  7797 13142 13383 19489 19722 20484 22568]
SMsplice 3SS: [ 5111  6224  7722 12915 13233 19366 19643 20336 22450 22816]
top_k =  100
Partition function (log Z): -11.399221922263752

Sorted 5' Splice Sites (High to Low Probability):
Position 5259: 0.9807323877307786
Position 184: 0.9560666996717946
Position 7797: 0.8154294871561493
Position 6378: 0.6671244363224118
Position 5028: 0.3958374017692661
Position 8972: 0.2800687164629464
Position 2419: 0.24156262064871828
Position 8098: 0.19854004467774214
Position 9002: 0.18810335607508108
Position 2277: 0.15798971037530593
Position 4264: 0.0855961259013315
Position 75: 0.04178930196109747
Position 2604: 0.03048540051043541
Position 2673: 0.02360099140752702
Position 1852: 0.0201196361476312
Position 5219: 0.019265105199896593
Position 1101: 0.0024054888707102486
Position 188: 0.002097444031351237
Position 1894: 0.0020208433606864174
Position 2224: 0.00033179308528466533
Position 3787: 0.00021730682514615248
Position 307: 4.6554335757191833e-05
Position 5199: 2.5070693236693702e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5111: 0.8654993210739327
Position 7722: 0.7613427186484928
Position 8858: 0.7185698518533787
Position 6224: 0.6344689108382209
Position 2186: 0.38088740862545356
Position 4934: 0.3688867133898795
Position 11497: 0.35895567981105947
Position 9398: 0.183032878189668
Position 5128: 0.12964839123354674
Position 7958: 0.11957871972918106
Position 9039: 0.07772075824467786
Position 8002: 0.0640341295215742
Position 8863: 0.06002149444664165
Position 4138: 0.05290112685258433
Position 7466: 0.042553398674730715
Position 2570: 0.03823725606957531
Position 4012: 0.0326949990487472
Position 4838: 0.03180297607190654
Position 6203: 0.02520468961660247
Position 7666: 0.024681546541937164
Position 1699: 0.020723432944044645
Position 2077: 0.018475460390675144
Position 6632: 0.017523455388641907
Position 2503: 0.01584913584838715
Position 7939: 0.01433734716255269
Position 8026: 0.013163728342007524
Position 9094: 0.012022133898102942
Position 6069: 0.00909520650468805
Position 5868: 0.005428048894600877
Position 6832: 0.00505844803220181
Position 1780: 0.0013006187561892368
Position 5404: 0.0012919194815375556
Position 6150: 0.00115195049230488
Position 1057: 0.0006565768331622484
Position 1016: 0.0005828947767151984
Position 892: 0.0005134588785664464
Position 2354: 0.00034533281336053285
Position 947: 0.0002366111860372768
Position 839: 0.00022922755174495745
Position 3687: 0.00021730682514615248
Position 2080: 0.00017592227981939036
Position 1566: 0.00011642780808376368
Position 968: 0.0001130221021624769
Position 990: 7.369754232164374e-05
Position 6096: 1.5250380306187681e-05
Position 6084: 1.3776001220064258e-05
