Gene = Rrp15
index = 937
Annotated 5SS: [  195  9755 11771 13243]
Annotated 3SS: [ 9494 11672 13043 27811]
SMsplice 5SS: [  195  9755 11771 13243]
SMsplice 3SS: [ 9494 11587 13043 27811]
top_k =  100
Partition function (log Z): -12.47677523895567

Sorted 5' Splice Sites (High to Low Probability):
Position 9755: 0.9973605426790998
Position 195: 0.9970836702479903
Position 11771: 0.9450690759527818
Position 13243: 0.43312731915904706
Position 4890: 0.3158075525509127
Position 13202: 0.2259953202862121
Position 4849: 0.16046516821348283
Position 916: 0.10899285975312578
Position 11966: 0.10535077078209526
Position 524: 0.08723280146037449
Position 4780: 0.06980473760042875
Position 6100: 0.06977511590161545
Position 13196: 0.061909306125299976
Position 12180: 0.05167920130741692
Position 920: 0.03899161712762645
Position 2268: 0.0046597695287870335
Position 1246: 0.004231874941224254
Position 11978: 0.0038141890770659447
Position 3438: 0.0033713162255481315
Position 4484: 0.00327410823542426
Position 867: 0.0026440871186109603
Position 11928: 0.0009659552434314409
Position 170: 0.0008732813360215155
Position 77: 0.00040459945782758884
Position 134: 0.00018914970125480753
Position 489: 0.00014925078849706102
Position 330: 0.00012442029864085736
Position 281: 4.2222408215566185e-05
Position 200: 2.3079539215858247e-05
Position 252: 1.8188279163986896e-05
Position 286: 1.7546792446102615e-05
Position 405: 1.1867379515652296e-05
Position 268: 8.018488515386868e-06
Position 28: 5.01853701245574e-06
Position 247: 7.2142369216307634e-09
Position 263: 6.34265386315224e-09
Position 75: 2.554458669332036e-10
Position 62: 2.146406173356461e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9494: 0.9997336127155663
Position 11587: 0.7018551451464359
Position 13043: 0.6536353083711158
Position 15597: 0.5911239978058713
Position 4678: 0.4978189618346179
Position 11672: 0.24321393080634587
Position 13498: 0.15850874157435157
Position 13074: 0.13712453629381416
Position 12062: 0.12179794989829458
Position 11849: 0.11785279738556331
Position 643: 0.11621078571593614
Position 13559: 0.099510805140457
Position 352: 0.07666108456575399
Position 5975: 0.06977511590161539
Position 4704: 0.048370853186142135
Position 716: 0.02061342798835022
Position 817: 0.01380039909530144
Position 394: 0.005125501405238432
Position 2187: 0.0046597695287870335
Position 488: 0.0038188040412064517
Position 1229: 0.0034305574806064304
Position 3348: 0.0033876364873862514
Position 4377: 0.00327410823542426
Position 1152: 0.0008938928435738015
Position 12975: 0.0006484681901993917
Position 356: 0.0005019799252177727
Position 1411: 2.7612607991078567e-05
Position 268: 2.578051065876317e-05
Position 313: 2.5756396339019535e-05
Position 405: 1.1444691177739367e-05
Position 410: 7.13447667549422e-06
Position 426: 6.360644592332585e-06
Position 505: 4.244626755700716e-06
Position 448: 2.4122971969041507e-06
Position 416: 2.093426353221828e-06
Position 443: 2.032678053175324e-06
Position 477: 1.6887738169162043e-06
Position 508: 1.449494779100583e-06
Position 456: 1.3923611527536043e-06
Position 430: 1.2907556351166353e-06
Position 285: 1.1993202699601593e-06
Position 367: 1.0550490357182869e-06
Position 414: 9.333432810861207e-07
Position 450: 8.487110389271787e-07
Position 901: 5.6543958626589115e-08
Position 662: 2.919701726339363e-08
Position 537: 2.9081949308129297e-08
