Gene = Apoc3
index = 131
Annotated 5SS: [ 115  978 1220]
Annotated 3SS: [ 909 1095 2292]
SMsplice 5SS: [ 910 1220]
SMsplice 3SS: [1095 2292]
top_k =  100
Partition function (log Z): -4.734262851342503

Sorted 5' Splice Sites (High to Low Probability):
Position 1220: 0.9772089530865593
Position 378: 0.5520502651403366
Position 910: 0.42427392095938826
Position 115: 0.4233405929090279
Position 978: 0.3036391571339315
Position 251: 0.14401028409481248
Position 1542: 0.09141191991042566
Position 1605: 0.03424318767092796
Position 1537: 0.03329450379164546
Position 2015: 0.03112302500275307
Position 1513: 0.029036752385833996
Position 1524: 0.0278266173315792
Position 986: 0.02332176491540423
Position 318: 0.016551726932077147
Position 914: 0.011895413046400087
Position 123: 0.00780154744896799
Position 13: 0.0075027145255840465
Position 147: 0.006396176796748755
Position 2039: 0.0063523587336978375
Position 1018: 0.006321233117423552
Position 1530: 0.004586116654233641
Position 1556: 0.0016855930318145505
Position 2029: 0.0015796335745680453
Position 503: 0.0009850580908991632
Position 1358: 0.0006964245415512705
Position 67: 0.0005919270952301112
Position 1107: 0.0003950419486636738
Position 51: 0.0002525403933733322
Position 138: 0.0002074926799417805
Position 233: 8.778999900604202e-05
Position 95: 1.7458521129957978e-05
Position 22: 1.2210631327878872e-05
Position 78: 8.874746132878657e-07
Position 34: 3.283307660794645e-07
Position 153: 2.583378656411695e-07
Position 85: 2.5220497555281027e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1095: 0.9810049292804142
Position 2292: 0.7070107635029149
Position 1421: 0.4586987553420736
Position 909: 0.30142769933339486
Position 803: 0.16820644241718882
Position 200: 0.16775785418108974
Position 226: 0.08657314004637437
Position 833: 0.0797690719999278
Position 608: 0.07031420278048992
Position 1904: 0.04832716358376764
Position 2429: 0.01444620489531043
Position 346: 0.014221701973765826
Position 653: 0.014210095967652308
Position 785: 0.007811356167481106
Position 1714: 0.007150612784180329
Position 1139: 0.00673334769530908
Position 1098: 0.006018388298409397
Position 864: 0.004784347891106988
Position 250: 0.004509357452005882
Position 732: 0.0042495442041128855
Position 703: 0.003984251897427847
Position 1856: 0.003469085573478586
Position 247: 0.002267629282879435
Position 1598: 0.0020113657164058866
Position 2316: 0.0014044735315161792
Position 358: 0.0007626377263440623
Position 265: 0.0006154486106729769
Position 114: 0.0005771971927342749
Position 317: 0.00028445531824855975
Position 1304: 4.912270000298264e-05
Position 324: 4.0518261947365756e-05
Position 361: 9.962834858169667e-06
