Gene = Gyg
index = 530
Annotated 5SS: [   99  2367  4144  4558 17080 29839]
Annotated 3SS: [ 2230  3968  4394 16952 29618 32231]
SMsplice 5SS: [   99  4144  4558 17080 29839]
SMsplice 3SS: [ 3968  4394 16952 29718 32231]
top_k =  100
Partition function (log Z): -17.16654343229704

Sorted 5' Splice Sites (High to Low Probability):
Position 4558: 0.9998464976532822
Position 99: 0.9721109038652003
Position 17080: 0.9533745723953231
Position 4144: 0.6872726705550287
Position 2367: 0.3677079828165231
Position 2276: 0.20427088569506682
Position 1789: 0.05680945620328998
Position 922: 0.03569079094147107
Position 504: 0.029513136758326626
Position 3907: 0.028243308610287707
Position 299: 0.006352130050632502
Position 1401: 0.002904649303574233
Position 1637: 0.0025306593095507954
Position 573: 0.001170705015312963
Position 8219: 0.001050729213945232
Position 158: 0.00017288828251254727
Position 225: 0.00013261966112562454
Position 110: 0.00012714206913381863
Position 255: 7.62699466605715e-05
Position 216: 9.16922943876885e-06
Position 118: 8.474107509183702e-06
Position 128: 7.835651865899704e-06
Position 281: 1.5765203232646711e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4394: 0.9892376696471291
Position 16952: 0.9805122495743995
Position 3968: 0.6139946297808067
Position 2230: 0.5141790298979051
Position 17456: 0.37460459894730713
Position 18826: 0.25443849823139875
Position 17435: 0.24547300048403192
Position 3865: 0.07187097207455326
Position 17837: 0.04776976773570949
Position 2199: 0.03880273806169873
Position 17289: 0.03108870699687722
Position 4009: 0.02965037730995659
Position 837: 0.020716623121222348
Position 1665: 0.017720744694132942
Position 385: 0.014967294446235811
Position 1636: 0.013851036916189066
Position 4431: 0.010753554253781106
Position 2235: 0.008760454532884989
Position 1422: 0.007582152137987588
Position 796: 0.007428051007697779
Position 1532: 0.006175205790449218
Position 1469: 0.005918599448175124
Position 2275: 0.005866569925542981
Position 12610: 0.004388471917268296
Position 2307: 0.004378852192646929
Position 1613: 0.004289244718810814
Position 10452: 0.004026132858174152
Position 1549: 0.003382670004620249
Position 8384: 0.002212255622475473
Position 8637: 0.0021784883623554565
Position 8101: 0.0017517132664402837
Position 1317: 0.0017265100800409176
Position 11468: 0.0012265384719109028
Position 760: 0.0011786913963046503
Position 6909: 0.000873832893798123
Position 10861: 0.0007271399793834417
Position 1216: 0.0006905788828060323
Position 8860: 0.00068013560420135
Position 7727: 0.0005049884610971236
Position 1563: 0.00042046180247577025
Position 904: 0.00040240773368416157
Position 6450: 0.0003139574463412926
Position 6667: 0.0003126606933255339
Position 1180: 0.0002875175507692619
Position 615: 0.00023861466813449334
Position 5410: 0.00023712490225997188
Position 8641: 0.00020283643890729852
Position 1283: 0.00020004278995802274
Position 6979: 0.0001937536009472857
Position 5258: 0.00018437780880391086
Position 859: 0.00017787359132205845
Position 320: 0.0001485456531843107
Position 705: 0.00011554048172767286
Position 4753: 0.00010957191092246997
Position 7594: 0.00010738794850976866
Position 5769: 0.0001009024892633305
Position 5021: 5.270661644356712e-05
