Gene = Pnkp
index = 828
Annotated 5SS: [ 396 1051 1591 2644 2787 3026 3273 3753 3901 4081 4256 4403 4600 5123
 5269]
Annotated 3SS: [1003 1293 2563 2728 2917 3200 3703 3829 3987 4158 4340 4489 5034 5206
 5339]
SMsplice 5SS: [ 396 1051 2787 3026 3753 3901 4081 4403 4600 5123 5269]
SMsplice 3SS: [1003 2728 2917 3703 3829 3987 4340 4489 5034 5206 5339]
top_k =  100
Partition function (log Z): 11.7215690570135

Sorted 5' Splice Sites (High to Low Probability):
Position 3026: 0.9922558971219192
Position 4403: 0.9777652186823409
Position 4081: 0.9539249999109247
Position 4600: 0.9484438835052011
Position 5123: 0.9136649918295326
Position 3901: 0.9086801561274295
Position 396: 0.790212728747018
Position 5269: 0.6780595517535974
Position 2787: 0.5990153526985683
Position 1051: 0.49645508066517413
Position 1591: 0.45617257334789313
Position 3753: 0.45332390211562973
Position 3273: 0.34342112947513187
Position 183: 0.3296150795879373
Position 144: 0.23226007354438089
Position 2831: 0.2243205750867478
Position 4256: 0.1894090060190251
Position 1238: 0.09239558407475387
Position 2644: 0.07714439317770586
Position 1099: 0.041084528113925926
Position 1206: 0.039466709507186615
Position 294: 0.03257389234096289
Position 4616: 0.02909571697982257
Position 2811: 0.015373701270044188
Position 5719: 0.012455357351143052
Position 3240: 0.011914422002003038
Position 4228: 0.008275067189534895
Position 1738: 0.00809223537779443
Position 1751: 0.007701529280232327
Position 1125: 0.007697730234730787
Position 1853: 0.007622232284373072
Position 1072: 0.0072038171659889036
Position 94: 0.0064605133738565666
Position 5252: 0.005406096468535164
Position 1198: 0.0030728438640225423
Position 569: 0.0027444665524518903
Position 4116: 0.00255499533463936
Position 88: 0.002155324914483831
Position 108: 0.0017597079200903983
Position 5061: 0.0016770060072924652
Position 345: 0.001368199074595926
Position 214: 0.0006896623229712491
Position 365: 0.000641105216030872
Position 4638: 0.0004435216121304201
Position 4590: 0.0004346640193232405
Position 666: 0.0004323496984186931
Position 47: 0.0003997472647330768
Position 176: 0.0003844357237709419
Position 610: 0.00036538142133829164
Position 146: 0.00027123101687907944
Position 544: 0.00020365270149093483
Position 187: 2.0449379902262494e-05
Position 91: 8.45364466184185e-06
Position 5: 1.1013076880568632e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2917: 0.9626807182553735
Position 5034: 0.960331332177029
Position 4489: 0.9565076036428853
Position 3987: 0.9291967475976609
Position 5339: 0.8985356244744882
Position 2728: 0.8478375122374541
Position 3829: 0.8320499206127691
Position 4340: 0.7636166636478361
Position 5206: 0.7017299347647359
Position 1003: 0.6490827914032179
Position 3703: 0.5357872153879227
Position 1293: 0.390966692983805
Position 3200: 0.32244723718756757
Position 235: 0.23005812998107242
Position 4158: 0.1635551038383227
Position 4195: 0.1623236248320637
Position 283: 0.13535433907303893
Position 2563: 0.0801271630873575
Position 4309: 0.07529451356253493
Position 1326: 0.06014261559547996
Position 253: 0.03442810139502953
Position 2888: 0.025127936618836583
Position 930: 0.01922911321970375
Position 4510: 0.01711348737214619
Position 3135: 0.01704385141693293
Position 1153: 0.014259153212750767
Position 5802: 0.01245535735114305
Position 5004: 0.010897886188538108
Position 5409: 0.010787250493674811
Position 3573: 0.01031208876165271
Position 5343: 0.010209151416987106
Position 1700: 0.009944104415542873
Position 3892: 0.008963512496989795
Position 1619: 0.008038138692038123
Position 4027: 0.007692155531130017
Position 3222: 0.007526144081388713
Position 5371: 0.006316466543504692
Position 1358: 0.006199534192136674
Position 4160: 0.0054837470601293795
Position 332: 0.00437695598445934
Position 4363: 0.003345706549412875
Position 1651: 0.0028651331855995997
Position 1705: 0.001381559445454234
Position 4531: 0.0011090406025461156
Position 1068: 0.0007451239458650259
Position 3266: 0.0006549079472098407
Position 899: 0.0004809426950514407
Position 768: 0.0004305276864078145
Position 395: 0.00029539381456193176
Position 1018: 0.0002878114641554351
Position 1008: 0.0002576671765995963
Position 365: 0.0002005323126810413
Position 285: 0.00015673230830463549
Position 1117: 9.477062841764987e-05
Position 493: 9.444138088244302e-05
Position 243: 7.173950348578533e-05
Position 520: 5.476910463171919e-05
Position 1275: 3.461369244871545e-05
