Gene = Nup54
index = 774
Annotated 5SS: [  216  4181  4419  7120  9597 10946 12243 12738 15703 17439 17767]
Annotated 3SS: [ 4096  4265  6892  9408 10748 12187 12643 15594 17318 17655 18880]
SMsplice 5SS: [  216  4181  4419  9597 10946 12738 15703 17439 17767]
SMsplice 3SS: [ 4096  4265  9408 10748 12643 15594 17318 17655 19325]
top_k =  100
Partition function (log Z): 1.231584141675374

Sorted 5' Splice Sites (High to Low Probability):
Position 4181: 1.0000000000000007
Position 17767: 0.9969435123163374
Position 17439: 0.9900141763614262
Position 216: 0.9833328148501904
Position 4419: 0.9044896421221954
Position 12738: 0.8686489520322874
Position 9597: 0.7978830983398864
Position 10946: 0.6959173852486493
Position 19143: 0.4429934298794384
Position 15703: 0.43969349558517357
Position 7120: 0.27380170042768665
Position 15820: 0.19020662592466625
Position 15743: 0.18970648106550686
Position 713: 0.1799818835159305
Position 1858: 0.1407995050241397
Position 10821: 0.10430873221158121
Position 708: 0.07508117022345237
Position 6796: 0.07329663585844802
Position 998: 0.06644704270765807
Position 1292: 0.06303702915610437
Position 18461: 0.05331571065132308
Position 13640: 0.05102429357329639
Position 3190: 0.045475117548252376
Position 872: 0.03218114518293789
Position 19403: 0.02798565293198898
Position 13569: 0.02788445104890463
Position 19137: 0.02332648170624845
Position 10471: 0.004335582539432251
Position 50: 0.0032651003203125147
Position 567: 0.0030292250627702976
Position 2213: 0.0027540252084887265
Position 288: 0.0022393950045422697
Position 539: 2.31730520011222e-05
Position 103: 2.0148639686594504e-05
Position 557: 3.8090146861810897e-06
Position 381: 6.403109803053138e-08
Position 301: 2.658969130161669e-08
Position 133: 1.3111554132677987e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 17318: 0.9984527096002345
Position 4096: 0.973874125509361
Position 17655: 0.9605241472719752
Position 12643: 0.8686489520322875
Position 15594: 0.8210880999872269
Position 10748: 0.800290626024553
Position 9408: 0.7978830983398864
Position 4265: 0.7010430698292837
Position 19325: 0.5391968196514063
Position 614: 0.2301079766031506
Position 19272: 0.21466229235410117
Position 19019: 0.20141514873815225
Position 4285: 0.18264293930406053
Position 19030: 0.18128588399011197
Position 6892: 0.1607351884653721
Position 18880: 0.147993163030781
Position 6898: 0.11306651196231457
Position 18391: 0.10148595438054593
Position 19503: 0.09353137420380138
Position 6671: 0.07329663585844802
Position 18317: 0.060999860272661
Position 835: 0.05589371416952754
Position 13466: 0.04853909668381849
Position 1762: 0.03759931766465353
Position 3007: 0.03258471625351706
Position 13610: 0.030369647938382496
Position 17534: 0.027980831805554034
Position 1688: 0.027442558787435675
Position 1670: 0.026455642668802588
Position 4009: 0.026125874490639803
Position 1780: 0.02559942549054492
Position 1160: 0.024640802928911947
Position 916: 0.023716597855505065
Position 4292: 0.020803622676508905
Position 1227: 0.02060160346704741
Position 1728: 0.017423303675597045
Position 487: 0.015572591062598262
Position 707: 0.015466938356075778
Position 3123: 0.012890401294735305
Position 1065: 0.008574125267760637
Position 1809: 0.006279256737105968
Position 1120: 0.006064246899765478
Position 18074: 0.005503488147672448
Position 549: 0.0046509903801106815
Position 10188: 0.004335582539432243
Position 983: 0.003156271281164212
Position 2104: 0.0027540252084887287
Position 426: 8.19755017478615e-05
Position 556: 3.448964857975751e-05
Position 404: 1.9877809619901668e-05
Position 499: 1.3744215079805663e-05
Position 593: 1.2686190936144508e-05
Position 1279: 1.0840082959195036e-05
Position 410: 1.0474834242916731e-05
Position 490: 3.683325357478856e-06
Position 492: 3.5948238445973297e-06
Position 712: 1.820125947055569e-06
Position 5676: 1.284423563314799e-06
Position 387: 1.1705199323338074e-06
Position 250: 1.0315563815796484e-06
Position 582: 5.44453413398378e-07
Position 562: 2.4910295530839887e-07
Position 4346: 1.031234229194428e-08
