Gene = Rnf121
index = 906
Annotated 5SS: [  203 22843 25920 30163 33976 36458 41457 42158]
Annotated 3SS: [22804 25777 30007 33867 36336 41322 42055 44976]
SMsplice 5SS: [  404 22996 23571 24588 25920 30163 33976 36458 42389]
SMsplice 3SS: [22804 23485 24424 25777 30053 33867 36336 42238 42495]
top_k =  100
Partition function (log Z): -33.310970252650954

Sorted 5' Splice Sites (High to Low Probability):
Position 404: 0.9311494285056731
Position 1361: 0.5431562114558179
Position 5769: 0.057779326911895704
Position 203: 0.040641070894513506
Position 5774: 0.017278319718989514
Position 693: 0.008401951177234478
Position 365: 0.007456906852780373
Position 375: 0.0066253378542472366
Position 596: 0.005722250720288865
Position 1240: 0.0013889462990663293
Position 81: 0.0001907212725988469
Position 359: 0.000122380911078581
Position 174: 0.00011758611466526756
Position 671: 9.339793963099835e-05
Position 800: 6.728244239951977e-05
Position 91: 5.828144587978183e-05
Position 18: 5.752261849703972e-05
Position 461: 5.6999684862226745e-05
Position 16: 4.7605620654600416e-05
Position 35: 3.891170120822722e-05
Position 322: 2.7480381422256282e-05
Position 6: 2.1215833004102758e-05
Position 542: 1.788338009559081e-05
Position 481: 1.707739006797153e-05
Position 600: 1.6921011328341303e-05
Position 591: 1.3559204338604512e-05
Position 131: 9.10105378022593e-06
Position 113: 5.967162450763028e-06
Position 98: 5.908569641974852e-06
Position 745: 5.331220868484588e-07
Position 210: 4.295090943423294e-07
Position 33: 3.7774620747714743e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1261: 0.3978727653779306
Position 6314: 0.3093267773055075
Position 5060: 0.12779240191167235
Position 5523: 0.12571491053175385
Position 877: 0.11686513809793242
Position 1225: 0.11406231589735556
Position 4512: 0.09527031680006592
Position 7387: 0.08162832140283235
Position 4322: 0.042999396446095864
Position 2066: 0.03511326680191255
Position 6376: 0.019462036703784116
Position 2385: 0.016205927500942054
Position 4558: 0.01584157323932419
Position 4657: 0.014901317089051805
Position 4431: 0.013310551200615934
Position 3494: 0.010540973689797912
Position 1304: 0.008760172271947262
Position 3350: 0.00872535784080009
Position 4877: 0.008657348322854525
Position 1292: 0.008174108828158735
Position 2774: 0.006020845967205267
Position 2110: 0.005421495374427468
Position 1524: 0.005417393339610827
Position 3768: 0.005116250264605379
Position 847: 0.004886106258223218
Position 1912: 0.004713084883987741
Position 1269: 0.004077466331205239
Position 3411: 0.0036903480023128426
Position 2728: 0.0024223198654166563
Position 1004: 0.002019602966140514
Position 1062: 0.0015338512409397106
Position 2081: 0.0014501823716028676
Position 900: 0.0007318162369169517
Position 1069: 0.0007142891399207213
Position 257: 0.00032392667041736446
Position 281: 0.00032251215616378455
Position 1348: 0.0001353735807215291
Position 81: 0.00011430469253899338
Position 301: 7.924652799335706e-05
Position 228: 4.6665628777595584e-05
Position 196: 3.9813598116927344e-05
Position 1124: 2.7401302200714188e-05
Position 298: 1.90937812464545e-05
Position 199: 8.629581419149186e-06
Position 202: 8.538208076254801e-06
Position 113: 8.350684076564083e-06
Position 364: 8.13161712660667e-06
Position 398: 2.466660091280956e-06
Position 158: 2.410313676070393e-06
