Gene = Fam174b
index = 395
Annotated 5SS: [  527 26317]
Annotated 3SS: [26184 34593]
SMsplice 5SS: [  527 26317 31922 34685 35794]
SMsplice 3SS: [26184 31820 34593 35621 36018]
top_k =  100
Partition function (log Z): -27.171502793437057

Sorted 5' Splice Sites (High to Low Probability):
Position 527: 0.8394789051437571
Position 1197: 0.5957785660330988
Position 910: 0.4460163061241587
Position 1872: 0.30416065632928607
Position 4483: 0.1836775730527356
Position 3420: 0.13369111142582796
Position 1112: 0.06016886934129857
Position 181: 0.03920279899755105
Position 633: 0.02786771464677084
Position 465: 0.0223297818629358
Position 1102: 0.015239211016619724
Position 119: 0.012323250899894302
Position 340: 0.0038327961670293702
Position 1886: 0.0027241102354403396
Position 293: 0.002212556773315859
Position 414: 0.001257525433959723
Position 185: 0.00022423919676985827
Position 149: 6.837355189827436e-05
Position 439: 4.7790909645444135e-05
Position 411: 4.653491355790246e-05
Position 39: 1.8361928352090232e-05
Position 402: 2.5017771086526333e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 983: 0.39057895796374903
Position 5944: 0.3225692974239538
Position 1771: 0.31008885258786345
Position 3307: 0.2903187601199764
Position 760: 0.28178172554245734
Position 4367: 0.2722375507206698
Position 4815: 0.2665734217955443
Position 1026: 0.1462742958403868
Position 1101: 0.13266954649528445
Position 1002: 0.11972050063533204
Position 728: 0.03195124554617462
Position 780: 0.02587316284977347
Position 874: 0.020528069389259482
Position 1852: 0.018760057103430795
Position 2716: 0.016478365846429976
Position 632: 0.010340036722447522
Position 430: 0.007136501433756533
Position 786: 0.005249527195498088
Position 458: 0.004687064105572278
Position 2870: 0.003913538619687881
Position 286: 0.003702912032931802
Position 1937: 0.002136656276253369
Position 660: 0.0016430756986633185
Position 1297: 0.001472683324071712
Position 526: 0.0014494159642249307
Position 487: 0.0007016252714196177
Position 829: 0.000681650620869083
Position 740: 0.0004163327839669508
Position 359: 0.000150480120473004
Position 397: 9.37313454616908e-05
Position 311: 8.30896531816371e-05
Position 400: 4.892200959842797e-05
Position 288: 4.812287824292309e-05
Position 1130: 4.718891788465928e-06
Position 388: 1.984620771460408e-06
Position 194: 1.8489280086416655e-06
Position 293: 1.7041606403627466e-06
Position 321: 8.58968167984882e-08
Position 318: 1.7346379896311836e-08
