Gene = Pifo
index = 817
Annotated 5SS: [  219 13549 14275 15119 16375]
Annotated 3SS: [13402 14175 14987 16256 17446]
SMsplice 5SS: [  219 13549 16375]
SMsplice 3SS: [13402 16256 17446]
top_k =  100
Partition function (log Z): -14.970515561731744

Sorted 5' Splice Sites (High to Low Probability):
Position 219: 0.9378151776713816
Position 4987: 0.3206445415598997
Position 463: 0.0516489809697614
Position 2417: 0.03623190515659643
Position 137: 0.014773765233449985
Position 4777: 0.010794727985682427
Position 2386: 0.00395654086425839
Position 1223: 0.001282998652899845
Position 2529: 0.0005804903801022474
Position 3294: 0.0005763440675560992
Position 275: 0.00039067825767686535
Position 474: 9.345045840211127e-05
Position 97: 6.529325753230205e-06
Position 81: 4.364562124880801e-06
Position 31: 2.2243915581384767e-06
Position 65: 6.352880099639179e-07
Position 241: 4.94167012911269e-07
Position 336: 4.2497260727120905e-07
Position 313: 3.156569790201902e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 13402: 0.5738695127318516
Position 4848: 0.44194641398732093
Position 2327: 0.07939717905211661
Position 5143: 0.07926780292227717
Position 10851: 0.06260516420451553
Position 4670: 0.020990072820998462
Position 3892: 0.016383356094706352
Position 2799: 0.011959214255272025
Position 1250: 0.011170993873302303
Position 613: 0.007510092026574605
Position 3732: 0.007196537999070322
Position 2416: 0.0066884046049748526
Position 3386: 0.0066701892518885265
Position 1034: 0.006162095221014228
Position 6756: 0.005893717872966813
Position 4893: 0.005182658411776026
Position 1794: 0.003599964200552231
Position 4128: 0.003013922319233706
Position 4296: 0.0028049608366961065
Position 3680: 0.002772096689588792
Position 3463: 0.002699869421655984
Position 3212: 0.002559166945834534
Position 3044: 0.0020937759835242464
Position 278: 0.0018210701849911662
Position 1698: 0.001690163000062099
Position 3182: 0.0015784353918321895
Position 300: 0.0013509606009958852
Position 1013: 0.0012640417397678121
Position 3543: 0.0012485771169386327
Position 1810: 0.00099580005097663
Position 855: 0.0009324968501008952
Position 3358: 0.0009093833992741926
Position 407: 0.0006526778155054074
Position 350: 0.0006050608732122003
Position 1741: 0.0005782090475730346
Position 1306: 0.0005349469704723573
Position 2533: 0.0005137485236136947
Position 1964: 0.00048723500126046155
Position 4907: 0.000448769451621797
Position 533: 0.00025597333291863504
Position 323: 0.00021854358872385983
Position 368: 5.384900752222368e-05
Position 305: 3.715848053200781e-05
Position 2331: 3.062473359527348e-05
Position 335: 2.8123068640038503e-05
Position 364: 2.6362814401831173e-05
Position 416: 2.2225791313727768e-05
Position 328: 2.1161304839250552e-05
Position 377: 2.0036446724962817e-05
Position 307: 1.8560016034141407e-05
Position 294: 5.530695540287815e-06
Position 241: 5.019298506352769e-06
Position 380: 4.660237431310662e-06
Position 353: 2.773302481690384e-06
Position 296: 2.642675399496448e-06
Position 391: 8.575528060994221e-07
Position 325: 7.905547858701955e-07
Position 457: 5.300624364638559e-07
Position 460: 4.2891116784063795e-07
