Gene = Kptn
index = 610
Annotated 5SS: [ 287  678  902 1030 3216 3379 3987 4138 4898 5954 6213]
Annotated 3SS: [ 594  816  974 3139 3304 3876 4059 4821 5817 6041 7222]
SMsplice 5SS: [ 287 3216 3987 4898 5954 6213]
SMsplice 3SS: [3139 3876 4821 5817 6041 7222]
top_k =  100
Partition function (log Z): 12.889148635489006

Sorted 5' Splice Sites (High to Low Probability):
Position 3987: 0.9928803687156768
Position 5954: 0.989356149181988
Position 287: 0.9875352348284935
Position 6213: 0.9868025563501566
Position 4898: 0.9723805085975206
Position 3216: 0.8037300892476718
Position 902: 0.6735357851332523
Position 4138: 0.4193623932457193
Position 3379: 0.3535133639531396
Position 7366: 0.2947222841148991
Position 678: 0.2891944959163314
Position 1030: 0.28484653158228906
Position 3221: 0.18476412279227958
Position 1137: 0.1387775337362711
Position 3375: 0.10718560548595477
Position 4480: 0.1062333030231973
Position 1298: 0.04278254591159245
Position 1158: 0.01843859488447965
Position 6418: 0.013851219205469858
Position 6407: 0.010413365193311992
Position 144: 0.00999980269608866
Position 7379: 0.009646417616702527
Position 6636: 0.008624380869394516
Position 7479: 0.006427391982256329
Position 19: 0.0035739813997451653
Position 6198: 0.002453438492275484
Position 6180: 0.0015876477899639477
Position 522: 0.0014425809531758828
Position 4266: 0.0013299544926349124
Position 3953: 0.0009470618542056927
Position 208: 0.0009347886722802883
Position 7: 0.0002472203588727842
Position 5663: 0.00023396811118928454
Position 129: 0.00021429472031024826
Position 363: 0.00018736835390114657
Position 302: 9.05077955144672e-05
Position 142: 7.585757135050303e-05
Position 529: 2.831691844215888e-05
Position 499: 1.59995568187735e-05
Position 95: 1.4970875849726259e-05
Position 79: 4.4471130320638924e-07
Position 180: 1.9153788302878735e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3139: 0.99334493944074
Position 6041: 0.9815521728919078
Position 7222: 0.9144208944285263
Position 4821: 0.8373956320229549
Position 3876: 0.8208951925650607
Position 5817: 0.5156144767642316
Position 3304: 0.4412474108445015
Position 5865: 0.44010276673667575
Position 974: 0.4358248833929102
Position 4059: 0.39367528004665875
Position 594: 0.3119023174077722
Position 816: 0.29718949603365435
Position 7560: 0.29529545055098516
Position 3919: 0.16739835634170858
Position 718: 0.15715121673186058
Position 749: 0.1270395502074726
Position 4759: 0.07544168783450957
Position 4379: 0.0542183862898365
Position 4740: 0.04166934455737947
Position 5783: 0.03363890568108057
Position 7196: 0.03355348373478994
Position 4423: 0.027725114781728993
Position 4061: 0.025768937546521285
Position 4330: 0.024289801951631818
Position 6335: 0.024178512024249015
Position 901: 0.022135498808324185
Position 738: 0.021625343496485924
Position 6568: 0.020457458206303715
Position 1258: 0.01878683684168416
Position 6109: 0.018109804817477013
Position 4650: 0.016566342177564017
Position 7445: 0.016388434598210995
Position 823: 0.011827990985873348
Position 6703: 0.011084343450552182
Position 207: 0.009668150765798715
Position 677: 0.0070834641278049865
Position 2945: 0.006346293537852233
Position 7059: 0.006026608324033374
Position 7497: 0.006010811479542494
Position 3310: 0.005999034900479621
Position 7365: 0.0052216142636558605
Position 1015: 0.004692574874323238
Position 3943: 0.0033298851773592986
Position 1000: 0.0032851309074680944
Position 3792: 0.0030004503134101012
Position 389: 0.0029297770244988
Position 798: 0.0027894461266643336
Position 803: 0.002742556536251278
Position 571: 0.0025376493899535463
Position 3356: 0.0022555027554722073
Position 229: 0.001459997099359711
Position 800: 0.0014067524536700749
Position 529: 0.0013239510202715788
Position 4479: 0.0013075020051129423
Position 542: 0.0011455348795999622
Position 362: 0.001049919489748514
Position 7540: 0.0007542882147230057
Position 202: 0.0007201553001959235
Position 462: 0.000697133479653063
Position 7593: 0.0006713042015536403
Position 533: 0.0006090719702212939
Position 113: 0.000607740544496062
Position 686: 0.0005968783049649333
Position 632: 0.0005722982604388203
Position 108: 0.0005666988456631978
Position 367: 0.0005051931796001839
Position 7227: 0.000499779615107493
Position 137: 0.0003126156808310773
Position 6044: 0.0002965331938162428
Position 4070: 0.0002777974237283938
Position 5500: 0.00023396811118928454
Position 401: 0.000196490193361047
Position 4088: 0.0001738788937897911
Position 452: 0.00016759520478401628
Position 424: 0.00016177808751851347
Position 481: 0.00010953799728072136
Position 550: 8.879116982722337e-05
Position 160: 8.238909586800998e-05
Position 240: 6.418641593677009e-05
Position 435: 5.7800444130725044e-05
Position 496: 5.173410236773485e-05
Position 470: 5.1103341915432804e-05
Position 483: 4.2377889643323613e-05
Position 1028: 3.8101872354846644e-05
Position 421: 3.0442567649515694e-05
Position 428: 7.77246336966864e-06
Position 6075: 7.207618997078056e-06
Position 262: 6.173242230546979e-07
Position 85: 3.3339240009527354e-07
