Gene = Snupn
index = 1000
Annotated 5SS: [   76  6299 12266 19481 19809 24433 27219 30048]
Annotated 3SS: [ 6135 12117 19375 19711 24334 27140 29966 31783]
SMsplice 5SS: [   76  6299 12266 19481 19809 24433 27219]
SMsplice 3SS: [ 6135 12117 19375 19711 24334 27140 31783]
top_k =  100
Partition function (log Z): -16.771745379698306

Sorted 5' Splice Sites (High to Low Probability):
Position 76: 0.9780934135363636
Position 12266: 0.6141443682502429
Position 6299: 0.5636084967309039
Position 896: 0.5419889816126471
Position 12174: 0.351733134598403
Position 386: 0.3129827944590954
Position 4347: 0.2256343826466633
Position 463: 0.046511889435634016
Position 6262: 0.043288417275154124
Position 1999: 0.02510787617926009
Position 13026: 0.020534707572539904
Position 63: 0.009504433909131225
Position 452: 0.003250579851094511
Position 351: 0.0025257800587498657
Position 468: 0.0015644044761980946
Position 549: 0.001447797018379
Position 316: 0.0012715331235918829
Position 525: 0.0006728348593347045
Position 27: 0.0003053692138951287
Position 71: 9.647360651229523e-05
Position 52: 1.9849143192512202e-05
Position 102: 1.1606024612867946e-05
Position 159: 4.564629911345463e-06
Position 90: 4.043885776180089e-06
Position 80: 3.9207574682117e-06
Position 95: 2.690517166389502e-06
Position 60: 1.933536528431017e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 12117: 0.9995921342294405
Position 6135: 0.6068969140060579
Position 838: 0.48241892535144065
Position 13585: 0.3895510167733614
Position 225: 0.3470574469859088
Position 4052: 0.17401007057724688
Position 13524: 0.1259960467913144
Position 14607: 0.12218563159897691
Position 14426: 0.09442450879471773
Position 12939: 0.08588121610853555
Position 13480: 0.08498712923232377
Position 4064: 0.0516243120694164
Position 14969: 0.04037352138087605
Position 796: 0.03668728921187367
Position 1877: 0.025126425574715373
Position 667: 0.02284712250561328
Position 12520: 0.016655536197718056
Position 12450: 0.015192402002993164
Position 13998: 0.011165201540368973
Position 451: 0.004439965204887611
Position 267: 0.002116772130542484
Position 142: 0.001355900749277159
Position 308: 0.00133511948892978
Position 229: 0.0011549675616029742
Position 288: 0.00046487440169162153
Position 156: 0.00042495460706491294
Position 6467: 0.00029741992083887265
Position 271: 4.98932910697808e-05
Position 502: 2.3272331730355083e-06
Position 402: 1.2296196203000797e-06
Position 248: 5.877993412065658e-10
Position 310: 3.342754536860907e-10
Position 312: 2.866461343773149e-10
Position 334: 1.909132520005184e-10
Position 316: 1.4801518736092327e-10
Position 180: 1.28792978940377e-10
Position 171: 9.040585616364139e-11
