Gene = Rchy1
index = 891
Annotated 5SS: [  439  5191  5534  7534  9855 10016 10128 11248]
Annotated 3SS: [ 5070  5417  7454  9809  9956 10100 11126 13203]
SMsplice 5SS: [  439  2156  5534  7534  9855 10128 11248]
SMsplice 3SS: [ 2002  5417  7454  9833  9956 11126 13203]
top_k =  100
Partition function (log Z): -3.3703248232519156

Sorted 5' Splice Sites (High to Low Probability):
Position 5534: 1.0000000000000022
Position 11248: 0.9176628974040508
Position 9855: 0.858111915185068
Position 7534: 0.7910810774883806
Position 439: 0.7398204904043502
Position 10128: 0.7046134171304275
Position 2156: 0.6600104476560439
Position 10016: 0.3152081281822513
Position 2364: 0.305868048776172
Position 737: 0.19048645500573033
Position 10045: 0.15137900424005582
Position 314: 0.11210522679570321
Position 2110: 0.09331413108546786
Position 13265: 0.06906548414912952
Position 196: 0.062007123667807224
Position 2808: 0.06180266113101928
Position 794: 0.034757868115903076
Position 12832: 0.03341312401959813
Position 496: 0.020929851398339507
Position 455: 0.016810415007810744
Position 250: 0.01431464609062444
Position 302: 0.01389332627501709
Position 13329: 0.009194396018857154
Position 252: 0.006576119484952116
Position 11897: 0.006180051242185196
Position 668: 0.005520636730753215
Position 887: 0.0054146669025581465
Position 8629: 0.003972404467245185
Position 481: 0.002988346158159088
Position 13397: 0.0024995399083815885
Position 11900: 0.002232340060977821
Position 632: 0.002040598250887125
Position 741: 0.0018536824199255194
Position 10866: 0.001802020131910638
Position 1009: 0.0010402662485998525
Position 13363: 0.0010024694984826367
Position 137: 0.0009740323624178891
Position 119: 0.0007171763679826368
Position 224: 0.0006263610098079672
Position 476: 0.0004087140970836355
Position 428: 0.00027096739415171734
Position 325: 0.0001536597163095183
Position 10261: 0.00012028658352097613
Position 101: 0.00010282898764864874
Position 20: 9.468633015222851e-05
Position 279: 2.1648127004516255e-05
Position 376: 3.206738371834485e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5417: 1.0000000000000022
Position 9956: 0.9756114176104769
Position 13203: 0.9011336576094483
Position 2002: 0.8908881207726547
Position 7454: 0.7910810774883806
Position 9833: 0.6292813669065711
Position 11126: 0.4993571676319469
Position 11038: 0.3026119184348184
Position 9809: 0.2449432420170038
Position 565: 0.18923054464617312
Position 10100: 0.18185630676852796
Position 11164: 0.11311170940602809
Position 14100: 0.09809688996362619
Position 2261: 0.06973310742127765
Position 2739: 0.06180266113101925
Position 2250: 0.05139890365458903
Position 11655: 0.026117139107374298
Position 11466: 0.023232360400227806
Position 12637: 0.022063894861492128
Position 13857: 0.02029799291845066
Position 2311: 0.01886159085175514
Position 2219: 0.016307385277139194
Position 276: 0.014515475168514485
Position 345: 0.012852414253547094
Position 12697: 0.012777437263751537
Position 2294: 0.010722749684082536
Position 342: 0.007377501255645396
Position 14083: 0.005160575824501112
Position 10754: 0.004741532023878663
Position 8365: 0.003972404467245186
Position 845: 0.0035574543833942493
Position 13442: 0.0027769245852579715
Position 11676: 0.002257324187080316
Position 12974: 0.0019727644018464677
Position 697: 0.0019243370339855092
Position 11321: 0.0018095548279069115
Position 530: 0.0017239721898621018
Position 12394: 0.0014419669815996378
Position 339: 0.0013651271522056947
Position 2103: 0.0008629411988670536
Position 348: 0.0008038406884777119
Position 11502: 0.0007559578383858727
Position 11583: 0.000609958257113873
Position 393: 0.0005823333162433572
Position 11412: 0.00046601392758353243
Position 1845: 0.0004178286573187768
