Gene = AC151602.1
index = 85
Annotated 5SS: [ 156  515  774 1459]
Annotated 3SS: [ 343  608 1339 1672]
SMsplice 5SS: [ 156 1459]
SMsplice 3SS: [1339 1672]
top_k =  100
Partition function (log Z): -0.29978966917325467

Sorted 5' Splice Sites (High to Low Probability):
Position 156: 0.874998104953554
Position 1459: 0.7258207265246314
Position 515: 0.45735351719689615
Position 774: 0.3000911364901365
Position 1484: 0.26220176681598284
Position 843: 0.2098508415785857
Position 1106: 0.06658916871091446
Position 171: 0.020227359466267927
Position 905: 0.017803162779659695
Position 544: 0.01311778041406562
Position 552: 0.00708665468125389
Position 1764: 0.005606716924074087
Position 63: 0.003952478278984008
Position 1078: 0.0025361937157017005
Position 965: 0.001372541120199864
Position 1005: 0.001290269819807329
Position 894: 0.001222855530760016
Position 925: 0.001155681713697421
Position 661: 0.0005335329378975674
Position 1446: 0.00046263577472338004
Position 249: 6.570611224718985e-05
Position 230: 5.318073363301361e-05
Position 1488: 1.1300415647255091e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1339: 0.997271747808085
Position 1672: 0.9030009302172589
Position 723: 0.3993358065240955
Position 371: 0.22032775512055836
Position 608: 0.18619462165395953
Position 1697: 0.054691683788963476
Position 343: 0.05412270279086996
Position 390: 0.021839717256154797
Position 409: 0.019867094939348864
Position 451: 0.017940658908413225
Position 248: 0.012166558651721789
Position 1560: 0.011077865726229666
Position 1793: 0.010018908095456124
Position 427: 0.007440807169116805
Position 457: 0.0064719809587195885
Position 656: 0.0052924594295125265
Position 773: 0.005006701329158352
Position 254: 0.004733791681317113
Position 277: 0.004613079521419216
Position 1826: 0.004261895645792678
Position 355: 0.003908100787806269
Position 613: 0.0034281785550865657
Position 1581: 0.003358829971867794
Position 387: 0.003275544578853485
Position 1930: 0.002920990061117162
Position 1526: 0.002705392682316188
Position 1391: 0.002525136088100874
Position 380: 0.0020497774497612435
Position 1878: 0.000719353191898909
Position 1897: 0.000677266177690041
Position 1568: 0.000662457026368961
Position 286: 0.0005189742429147748
Position 1360: 0.0001996515933778065
Position 509: 0.00019126304543276297
Position 480: 0.0001664852229347753
Position 223: 0.00013285420633019386
Position 499: 8.910333074523821e-05
Position 464: 8.115143817676727e-05
Position 290: 2.1920183723584113e-05
Position 295: 1.989591937898718e-05
Position 234: 1.8653405972300433e-05
Position 220: 1.6617082858057594e-05
Position 155: 9.557315604335194e-06
Position 212: 9.425368776652728e-06
Position 228: 8.92816554051387e-06
Position 1585: 8.680064527851494e-07
