Gene = Ankle2
index = 120
Annotated 5SS: [  420  3817  5476  6848  7132 11048 13567 18497 19804 20684 22339 22911]
Annotated 3SS: [ 3342  5268  6650  6942 10924 13499 18326 19696 20492 21707 22778 23296]
SMsplice 5SS: [  420  6848  7132 11048 14004 18497 19804 20009 20684 22911]
SMsplice 3SS: [ 6650  6942 10924 13879 18326 19696 19935 20571 22778 23296]
top_k =  100
Partition function (log Z): 5.9419884728697365

Sorted 5' Splice Sites (High to Low Probability):
Position 7132: 0.9999999999999976
Position 14004: 0.9996995759052113
Position 20684: 0.9939916150809585
Position 11048: 0.9553945294497243
Position 420: 0.9295385422088207
Position 19804: 0.9115334126534118
Position 22911: 0.7693902892570558
Position 18497: 0.6772621860340062
Position 20009: 0.4633636451220037
Position 6848: 0.36432383509103594
Position 13567: 0.3131411227826261
Position 12764: 0.21677608542280388
Position 5653: 0.17212054293811757
Position 22339: 0.13756949524249254
Position 23401: 0.11420673123078612
Position 944: 0.11168266390743456
Position 20053: 0.08466535356193017
Position 5775: 0.08196923062763785
Position 3502: 0.06581135357107788
Position 476: 0.06480447255751738
Position 3817: 0.06036774205834532
Position 5669: 0.04548156445060477
Position 5586: 0.041435285183114234
Position 20189: 0.033846771952130456
Position 20869: 0.03237894654488815
Position 21278: 0.029887402986233755
Position 11031: 0.022025608576033445
Position 23201: 0.019725794147619147
Position 20899: 0.01708882132883663
Position 9258: 0.016052469278298065
Position 9719: 0.014750773452789384
Position 14428: 0.01167206553422233
Position 2798: 0.008343995186693586
Position 11329: 0.006310834248133165
Position 20688: 0.00599687518652436
Position 3119: 0.005280220120432181
Position 580: 0.004921143293122183
Position 14342: 0.0010437043973451467
Position 13425: 0.00037133536930659787
Position 22965: 0.0003286694615927881
Position 11829: 6.301091366627901e-05
Position 561: 3.698264525424612e-05
Position 20699: 1.1509732516196325e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 6942: 0.9999999999999989
Position 10924: 0.9774201380257572
Position 13879: 0.9311535262729691
Position 20571: 0.9276140122756428
Position 19696: 0.9115334126534115
Position 22778: 0.8373305916308981
Position 18326: 0.6772621860340067
Position 23296: 0.6727676483145234
Position 19935: 0.5818757706360639
Position 6650: 0.36432383509103594
Position 5539: 0.3410066231994744
Position 13499: 0.31249883938497575
Position 12593: 0.2015551107886886
Position 23965: 0.19989001435039636
Position 22175: 0.11657098290335587
Position 3342: 0.08718063380482552
Position 23036: 0.08651879345903041
Position 730: 0.07232140270878061
Position 13751: 0.06818808492344522
Position 23362: 0.04203811454587197
Position 20575: 0.040302751041046435
Position 20492: 0.032083236683309785
Position 21131: 0.02699947926360719
Position 20772: 0.022977350480220385
Position 644: 0.02083654844534107
Position 3666: 0.02062577225476272
Position 3646: 0.01707299804416533
Position 12627: 0.01522097463411532
Position 21957: 0.013993442130272251
Position 20868: 0.013926157937618554
Position 20787: 0.012863156280256655
Position 9153: 0.011898105207037067
Position 23786: 0.011553903499306763
Position 23256: 0.011211235670470634
Position 20748: 0.010690497340060518
Position 23440: 0.010145322708567571
Position 22034: 0.009551039211764645
Position 9578: 0.008806530153497071
Position 21707: 0.00839080688373381
Position 2707: 0.008343995186693584
Position 14410: 0.007110536949293654
Position 611: 0.007060642039179369
Position 9632: 0.005944243299292313
Position 14101: 0.005605232982273823
Position 11165: 0.0050023846450940705
Position 9017: 0.0041543640712609995
Position 22855: 0.003822940330170694
Position 2987: 0.0037470677563853343
Position 21204: 0.0034998861529283
Position 23508: 0.0032114746241462024
Position 789: 0.003179168496609388
Position 24445: 0.002623312482305346
Position 832: 0.002556196759436333
Position 937: 0.002555983064051078
Position 899: 0.0024738630987525406
Position 2941: 0.0015331523640468466
Position 11200: 0.0013013293721487555
Position 3530: 0.0012996915256696777
Position 13257: 0.0008412308289717741
Position 13698: 0.0002554254308515093
Position 13286: 0.00017238793798531713
Position 13826: 0.00010253927794524324
Position 11679: 3.5723772114161124e-05
Position 11664: 1.3822196534413507e-05
Position 11734: 1.3464945017704375e-05
Position 11280: 7.120230890335347e-06
