Gene = Zg16
index = 1203
Annotated 5SS: [  43  757 1049]
Annotated 3SS: [ 694  915 2075]
SMsplice 5SS: [  43 1049]
SMsplice 3SS: [ 915 1552]
top_k =  100
Partition function (log Z): -4.842600932476742

Sorted 5' Splice Sites (High to Low Probability):
Position 1049: 0.9367321265131627
Position 43: 0.838173573525723
Position 757: 0.26282508975462815
Position 1824: 0.21072257771708855
Position 464: 0.11668723439469572
Position 127: 0.046376335068430766
Position 1018: 0.045818735199621624
Position 2083: 0.03706486938778799
Position 1441: 0.008469978758047036
Position 1069: 0.006865260568512384
Position 359: 0.002630630962945897
Position 840: 0.0025657457290165658
Position 111: 0.001569827433891375
Position 855: 0.001343749680528926
Position 301: 0.00022478902816315728
Position 607: 0.00019128378030610683
Position 1432: 0.0001249792966688745
Position 205: 4.466517602640398e-05
Position 216: 4.230100776596254e-05
Position 234: 2.8026553737731672e-05
Position 799: 1.5139676231453468e-05
Position 157: 1.2172678722819429e-05
Position 196: 1.1114642203439936e-05
Position 1044: 9.855448416805994e-06
Position 93: 4.966986229216722e-06
Position 955: 1.0056701550703495e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 915: 0.9364689805614844
Position 1697: 0.3574120071499387
Position 1552: 0.2665790871244325
Position 694: 0.16218152098805938
Position 2075: 0.15883200518471988
Position 2175: 0.12394275757679223
Position 1946: 0.0863955678955816
Position 1273: 0.07060909368664467
Position 1648: 0.06655689921763656
Position 358: 0.04602944823850114
Position 1291: 0.04265245630259925
Position 940: 0.03642995022779247
Position 540: 0.02371844460357679
Position 2082: 0.02156347436261117
Position 2315: 0.021150690348078004
Position 920: 0.017010873642389304
Position 329: 0.012053228500232162
Position 896: 0.00785916009514666
Position 1773: 0.0066438114304140095
Position 1432: 0.006635256017379762
Position 2417: 0.00647570468281948
Position 632: 0.00604703611152578
Position 508: 0.004820767982490574
Position 300: 0.0044418446504203785
Position 1823: 0.004306043857319925
Position 2338: 0.004292323662852453
Position 700: 0.0037514903167500547
Position 281: 0.0032953394193259208
Position 723: 0.001897076299296309
Position 992: 0.0013714803572919165
Position 2009: 0.0012540021643136124
Position 634: 0.0009704201303321561
Position 310: 0.0008783404796360318
Position 291: 0.0008428955105096506
Position 402: 0.0008407449903512947
Position 544: 0.0006295699495808105
Position 1719: 0.0005073027921869133
Position 576: 0.00034470384322978
Position 572: 0.0003164410312258192
Position 757: 0.00026393279341293337
Position 214: 0.0002580867537456118
Position 117: 5.143672495584826e-06
Position 168: 4.808732720158136e-06
Position 229: 4.418784195431815e-06
Position 437: 3.8044529500844085e-06
Position 448: 2.912092371703222e-06
Position 611: 2.233049984467825e-06
Position 131: 4.408377792154325e-07
Position 407: 4.278364083420421e-07
Position 258: 4.084010737036988e-07
Position 196: 2.7074295985982244e-07
