Gene = Blzf1
index = 183
Annotated 5SS: [  343  1051  5206  7945  9251 11780]
Annotated 3SS: [  972  4768  7744  9121 11559 15077]
SMsplice 5SS: [  343  1051  5206  5482  7945  9251 11780]
SMsplice 3SS: [  972  4768  5356  7744  9121 11590 15077]
top_k =  100
Partition function (log Z): -1.9121973925342746

Sorted 5' Splice Sites (High to Low Probability):
Position 9251: 0.9728377974559617
Position 1051: 0.9695401629531677
Position 343: 0.9279171597104748
Position 11780: 0.9099373671064751
Position 7945: 0.850796153097365
Position 5482: 0.6897832304632252
Position 5206: 0.6164918349295285
Position 6572: 0.37338925007549345
Position 3642: 0.23428315877009598
Position 5456: 0.11139431444037343
Position 6510: 0.07455477730763141
Position 4696: 0.055339661998908184
Position 328: 0.040885626441523826
Position 14607: 0.0369094190334538
Position 13877: 0.025553550844999454
Position 5113: 0.019149495394670667
Position 869: 0.01901018612626263
Position 830: 0.01385151785611469
Position 433: 0.013367638412510032
Position 3720: 0.008718069048767083
Position 714: 0.006693674711307359
Position 873: 0.006621874367886091
Position 212: 0.006343542773709679
Position 15425: 0.0055888710668336086
Position 377: 0.004829925316184673
Position 1257: 0.004668653844572993
Position 48: 0.0025277741028808197
Position 63: 4.108055063267504e-05
Position 203: 1.3051015768465192e-05
Position 193: 1.1609039935062048e-05
Position 391: 1.1524623484555068e-05
Position 418: 7.555597396067963e-06
Position 143: 5.815725123145938e-06
Position 14: 4.151293774448354e-06
Position 147: 2.337321955932634e-06
Position 249: 1.6871908601639705e-06
Position 3: 1.5600700837941532e-06
Position 22: 1.2095612081354307e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 9121: 0.9278402803663159
Position 972: 0.8515832929625431
Position 7744: 0.8156922373615543
Position 15077: 0.8110923092817821
Position 11590: 0.8037838132229611
Position 5356: 0.8011775449035989
Position 4768: 0.46326397177668194
Position 6431: 0.2997549492344544
Position 3564: 0.24067976727930712
Position 4993: 0.1573725077306103
Position 6408: 0.14818907814867058
Position 829: 0.11198567009495153
Position 11559: 0.09822479948191984
Position 14530: 0.06746418079320204
Position 9164: 0.04519852849853412
Position 13813: 0.04052712741025591
Position 7585: 0.0351039157358106
Position 15948: 0.029471902032550054
Position 12734: 0.02588442762598185
Position 4480: 0.022021828315698735
Position 4502: 0.019337612314869915
Position 12753: 0.01767899599339245
Position 579: 0.015882173413631556
Position 12603: 0.015056395489536538
Position 4801: 0.015004850816907077
Position 11373: 0.013907863507445176
Position 13271: 0.013216003112474946
Position 776: 0.011613350377080507
Position 4556: 0.008852523667864315
Position 11914: 0.00762150039767832
Position 735: 0.00685622118329057
Position 12637: 0.006656906654930584
Position 14230: 0.005688984680255423
Position 11530: 0.0054438073652697564
Position 4424: 0.0051276977004752295
Position 1008: 0.003926703188079288
Position 14010: 0.00386040691513642
Position 914: 0.0034642494720167703
Position 700: 0.00283591957962878
Position 13230: 0.0027755256918724712
Position 13484: 0.002588036650456007
Position 9391: 0.002542216300107988
Position 11876: 0.0024929844035561054
Position 1153: 0.0021541708896142446
Position 12674: 0.0018100096321085446
Position 1173: 0.0017505881946915654
Position 3291: 0.0012072496540606074
Position 3357: 0.0011142108854953598
Position 134: 0.0008426764829137883
Position 657: 0.0008199051102169628
Position 1203: 0.0007638947602671834
Position 165: 0.0003479626538684276
Position 911: 0.0003042943807501568
Position 842: 0.00027270381770125887
Position 199: 0.0001865425735522677
Position 678: 0.000184102444026731
Position 584: 0.00015627520415749683
Position 432: 0.0001324861085278166
Position 781: 0.0001275134060807201
Position 636: 9.534336803745121e-05
Position 267: 5.8116101630229186e-05
Position 616: 5.593940813738897e-06
Position 462: 3.104170375004509e-06
Position 168: 2.489556413139337e-06
Position 234: 2.213948800310824e-06
Position 328: 1.7612231580947433e-06
