Gene = Alkbh4
index = 112
Annotated 5SS: [203 755]
Annotated 3SS: [ 680 1397]
SMsplice 5SS: [ 203  755 1617 1900]
SMsplice 3SS: [ 647 1397 1812 2238]
top_k =  100
Partition function (log Z): -1.8100849883450434

Sorted 5' Splice Sites (High to Low Probability):
Position 203: 0.9254248387424503
Position 755: 0.8866934027651596
Position 1617: 0.8339762970099279
Position 1900: 0.7172688065433704
Position 1479: 0.10939851200751266
Position 780: 0.09167228490572324
Position 917: 0.05238163528633755
Position 298: 0.03462448137633261
Position 698: 0.015722319641310597
Position 2067: 0.015704419936644332
Position 2110: 0.011792980409663275
Position 1745: 0.011740312355267336
Position 229: 0.007197236509651339
Position 506: 0.006980859810992227
Position 321: 0.006224521937499892
Position 939: 0.005354057271004195
Position 116: 0.004259258487887793
Position 282: 0.0032412691669451038
Position 207: 0.0025205033471296114
Position 1980: 0.002355636166986246
Position 284: 0.0019243519863696614
Position 1015: 0.0015637320025585508
Position 52: 0.001550050731658116
Position 158: 0.001472309260927912
Position 567: 0.0010889973195063346
Position 268: 0.0009619914775625661
Position 220: 0.00044987328152201967
Position 515: 0.0004244989535992052
Position 913: 2.2721593245998138e-05
Position 276: 3.6303535610189032e-06
Position 394: 1.9198831364432744e-07
Position 233: 1.8405499261510864e-07
Position 290: 1.79775720150132e-07
Position 266: 8.34382578171172e-08
Position 243: 1.5360388526301716e-08
Position 167: 1.1525834369084638e-08
Position 346: 4.953781249846573e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 647: 0.6465951126660823
Position 1397: 0.6433836121993791
Position 1812: 0.6390506636362963
Position 2238: 0.42220854185881335
Position 1355: 0.26659998612069447
Position 1970: 0.2530317387745329
Position 556: 0.15192430381166874
Position 1995: 0.13393905881965545
Position 505: 0.13323635963299366
Position 1760: 0.05648507076897025
Position 1692: 0.045285208424039713
Position 680: 0.037909367532128715
Position 2276: 0.0361142811722651
Position 846: 0.03143016634546033
Position 2491: 0.02985080233328976
Position 1552: 0.026805001709456246
Position 1741: 0.021356741019798484
Position 1888: 0.017799840085924418
Position 1744: 0.017228293223136355
Position 1471: 0.015972014420697088
Position 1535: 0.014330443247938035
Position 819: 0.012791750410628076
Position 1726: 0.012037705766277546
Position 830: 0.011647602778429838
Position 1523: 0.008421953554850911
Position 1514: 0.00803866426221735
Position 1769: 0.007707257434891638
Position 1852: 0.007339671679199101
Position 584: 0.0057512232423649
Position 664: 0.0048281426337142925
Position 418: 0.004418227019427944
Position 472: 0.004225019400471396
Position 2196: 0.003975664337030857
Position 2002: 0.003947971026659124
Position 2533: 0.003931259731197034
Position 1763: 0.002443449995262736
Position 1705: 0.0020380834197519368
Position 650: 0.001770620460902075
Position 1475: 0.0015923505102570905
Position 689: 0.0012160494122670953
Position 686: 0.0011621420690530217
Position 869: 0.0009621765023986907
Position 682: 0.0008948879999064329
Position 1430: 0.0008651414291241785
Position 590: 0.00046272266929574696
Position 1559: 0.0004126919534081195
Position 424: 0.0001814964821876492
Position 797: 0.0001727156245262291
Position 297: 0.0001679182549311016
Position 1233: 4.380151435834015e-05
Position 511: 4.5287531625803115e-06
Position 736: 3.6154015511977123e-06
Position 727: 3.075122202762073e-06
Position 451: 2.730804702439899e-07
