Gene = Gtf2h3
index = 526
Annotated 5SS: [   62  3388  4901  5163  9548 10261 11239 11804 13395 15692 16549 16700]
Annotated 3SS: [ 3307  4793  4995  9484 10230 11209 11728 13340 15622 16412 16662 16777]
SMsplice 5SS: [   62  3388  4901  5163 10261 11804 13395 15692 16549]
SMsplice 3SS: [ 3307  4793  4995 10188 11728 13340 15622 16412 16777]
top_k =  100
Partition function (log Z): 8.867414112152053

Sorted 5' Splice Sites (High to Low Probability):
Position 4901: 0.9899749547455388
Position 3388: 0.9883486390503926
Position 11804: 0.9827905509147473
Position 5163: 0.9822994635570338
Position 13395: 0.981978766291244
Position 62: 0.9713648469687803
Position 10261: 0.9382265874413841
Position 16549: 0.9340376902783507
Position 15692: 0.8997593057423199
Position 16700: 0.3630802978263156
Position 15445: 0.26394010903206966
Position 9548: 0.1961412491486821
Position 583: 0.15798069969201797
Position 11239: 0.1493496492446541
Position 11448: 0.08742973056135511
Position 3941: 0.08419418112828429
Position 11442: 0.07940746058028864
Position 13551: 0.04757320723809824
Position 4693: 0.023172033429859802
Position 3749: 0.02151923567819538
Position 12948: 0.016532217027558402
Position 12700: 0.016107112890304805
Position 14015: 0.016041844962862983
Position 2484: 0.01445966510105262
Position 5126: 0.013394885341214004
Position 1793: 0.01307550912768099
Position 3829: 0.011354672403646723
Position 16836: 0.01127388296861395
Position 13580: 0.006448700295938482
Position 7262: 0.0061063043623614845
Position 15656: 0.006029930340207838
Position 9593: 0.006007344923916045
Position 5070: 0.004292423444037076
Position 16891: 0.003919663496460466
Position 315: 0.0003742673933725721
Position 290: 0.0003041691639461179
Position 5577: 0.000263423164444048
Position 8562: 0.00024883080955249797
Position 8198: 0.00020526084690283117
Position 4472: 0.00016722930093059608
Position 134: 0.00016285025476478723
Position 287: 9.982009796535016e-05
Position 262: 7.898272396097126e-05
Position 38: 4.938709956182798e-05
Position 113: 3.6942985878080616e-05
Position 3591: 1.4900515398520675e-05
Position 5212: 5.917243789208025e-06
Position 5200: 3.585117136115117e-06
Position 5189: 1.6448481217761173e-06
Position 5085: 7.387005456731955e-07
Position 5197: 4.40987355546353e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4995: 0.9999806852983338
Position 11728: 0.9757636969151602
Position 4793: 0.9488351344540294
Position 3307: 0.9484797542114299
Position 10188: 0.9382265874413845
Position 13340: 0.9084697577976143
Position 16412: 0.9053331006659883
Position 15622: 0.8765648884115005
Position 16777: 0.8548710784501033
Position 11209: 0.31955999284450254
Position 16662: 0.2381275689663829
Position 9484: 0.2021485940725981
Position 15273: 0.16316204338461893
Position 16678: 0.10839196333341447
Position 16624: 0.08933220628566205
Position 383: 0.08544767922734657
Position 3675: 0.08133179564539506
Position 15350: 0.07717695477592579
Position 13186: 0.07139161732673434
Position 16434: 0.040859584604487686
Position 4548: 0.034829120940890364
Position 15603: 0.02801541913942028
Position 439: 0.027997680342794415
Position 17018: 0.027296782988642763
Position 3310: 0.02457067696449221
Position 15315: 0.023601110871524895
Position 13496: 0.02162420421859264
Position 4821: 0.02094421885634007
Position 16943: 0.02082658492399701
Position 12759: 0.016532217027558402
Position 13898: 0.016041844962862966
Position 3133: 0.01529820787446997
Position 2363: 0.01257558858790043
Position 13493: 0.012356377925106132
Position 13157: 0.012067036055437312
Position 3828: 0.010892319726862798
Position 16782: 0.010691236225120391
Position 13461: 0.010091680501796327
Position 1741: 0.009924035892237549
Position 3772: 0.00857032983153398
Position 4745: 0.008538513924137694
Position 16218: 0.0076163693992111065
Position 360: 0.007300878275850936
Position 3884: 0.006351757254080957
Position 407: 0.006045034591483741
Position 12344: 0.00603941791114303
Position 12508: 0.005709627615185513
Position 3650: 0.0052055176622736125
Position 3505: 0.004731269605378543
Position 7086: 0.004476511327270712
Position 11389: 0.0036537015413821683
Position 17976: 0.0031756091104068536
Position 1543: 0.0031514732354434435
Position 12555: 0.002727839491435814
Position 493: 0.00250526617431778
Position 17214: 0.00235081865766191
Position 2317: 0.0018840765131521893
Position 15682: 0.0017631584447388995
Position 12646: 0.0016302278725404476
Position 7206: 0.0016297930350907717
Position 17164: 0.0015037698053250196
Position 16814: 0.0013806312402057364
Position 233: 0.001155427768453312
Position 5318: 0.0002634231644440478
Position 8455: 0.00024883080955249797
Position 8084: 0.00020526084690283117
Position 4202: 0.00016722930093059608
Position 4972: 1.7840644111877765e-05
Position 5017: 3.368115403026884e-07
Position 5090: 1.7493188605001807e-07
Position 4974: 6.155336213800587e-08
