Gene = 2410131K14Rik
index = 39
Annotated 5SS: [  232 10600 13901 14262]
Annotated 3SS: [10442 13748 14147 15872]
SMsplice 5SS: [  232  2397  4273  4890 10600 12198 13901 14262 16354]
SMsplice 3SS: [ 2299  4028  4810 10442 12081 13748 14147 16250 18787]
top_k =  100
Partition function (log Z): 4.213382262139296

Sorted 5' Splice Sites (High to Low Probability):
Position 13901: 0.9997777297925462
Position 232: 0.9556375558937243
Position 14262: 0.9463517604059619
Position 2397: 0.9325510957680146
Position 10600: 0.9216183377490951
Position 12198: 0.8071716488047078
Position 4890: 0.7928834095105166
Position 4273: 0.7274789179001768
Position 14942: 0.47374328660625864
Position 16354: 0.4159767091127531
Position 16325: 0.2645934457009367
Position 12492: 0.2112268748428954
Position 9482: 0.17368742689955835
Position 12362: 0.17128195237241292
Position 4264: 0.15010707832409345
Position 12148: 0.08919077371318011
Position 1802: 0.08257498364581728
Position 10625: 0.07838166225090512
Position 836: 0.06214757064375211
Position 50: 0.0443329390184872
Position 5157: 0.04378344714290784
Position 2213: 0.03905098453040906
Position 4883: 0.03694673506870981
Position 2413: 0.036288926650787076
Position 2965: 0.035068234454625556
Position 16146: 0.01720315028506095
Position 4197: 0.016521065800133964
Position 4171: 0.015139484165308241
Position 15953: 0.01354756280443169
Position 3058: 0.013473315379392926
Position 12423: 0.012159037835252788
Position 14056: 0.012006642670663847
Position 2437: 0.0048006089143272455
Position 14063: 0.003300556337584552
Position 15695: 0.000841540416570534
Position 15518: 0.0005997859193608034
Position 1520: 0.0003474280994235045
Position 172: 2.9443184277389852e-05
Position 184: 6.190351087985075e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10442: 0.9999999999999999
Position 13748: 0.9986198528440805
Position 14147: 0.9190100093193181
Position 12081: 0.8963624225178879
Position 4028: 0.857542838976509
Position 4810: 0.8296418270837036
Position 16250: 0.5930346000146773
Position 2299: 0.4826048200415453
Position 18787: 0.43993637847305156
Position 12299: 0.3718123530328614
Position 14792: 0.29950936242271387
Position 2329: 0.25506561463020233
Position 17003: 0.24112835375981523
Position 9408: 0.17368742689955835
Position 2355: 0.16376223683999697
Position 16269: 0.15281498728210757
Position 14880: 0.1289536993117715
Position 15872: 0.09887760520277018
Position 2294: 0.06770557711059569
Position 16634: 0.06388854518676688
Position 16921: 0.06303633720670491
Position 4069: 0.05170370721320339
Position 1573: 0.04254423658968578
Position 2842: 0.04046150432535164
Position 14829: 0.03740290412672938
Position 695: 0.03426946163363382
Position 15447: 0.030813356630199195
Position 14018: 0.029719553851008815
Position 5081: 0.028893944025550816
Position 16208: 0.02577630587030731
Position 12345: 0.022855512017699683
Position 1480: 0.021327526315161383
Position 1994: 0.015453273332689567
Position 2116: 0.015211073153944774
Position 664: 0.012548557432507892
Position 4987: 0.00948872403712529
Position 605: 0.008028258387509266
Position 14181: 0.007452435625495525
Position 2035: 0.006813849806577612
Position 1922: 0.006075170947985654
Position 1699: 0.005677303330698143
Position 5022: 0.005400779080231729
Position 1596: 0.005300270478580787
Position 1630: 0.004779986590543073
Position 14632: 0.003969644407857074
Position 2909: 0.0037997883787020694
Position 14549: 0.003769091111987654
Position 2846: 0.0036037661478698904
Position 718: 0.0031470372233561644
Position 14105: 0.0027694555713157314
Position 1542: 0.001746464567625844
Position 544: 0.0016673175824818093
Position 414: 0.0015852173655667764
Position 1354: 0.001546623872945785
Position 13977: 0.0014348999218347762
Position 14195: 0.0012678099889482726
Position 13602: 0.0011578769484662489
Position 14030: 0.0010912920988433818
Position 14055: 0.0010687178754475854
Position 2906: 0.0006764909820948846
Position 703: 0.0006271129824977786
Position 14211: 0.0005877054753466816
Position 14162: 0.0004965504721949843
Position 770: 0.0002746080361986181
Position 13998: 0.00021625382717057234
Position 4582: 0.00018831749552264843
Position 14552: 0.00013858522519908146
