Gene = Smco4
index = 988
Annotated 5SS: [  198 32273]
Annotated 3SS: [32195 51106]
SMsplice 5SS: [  198  6187 27448 30287 32273 46591]
SMsplice 3SS: [ 6057 27315 30115 32195 46434 51394]
top_k =  100
Partition function (log Z): -37.09000098842622

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.6969398884713781
Position 675: 0.29922964101337707
Position 718: 0.299202633870222
Position 1912: 0.16560887335943789
Position 1714: 0.04861183098959191
Position 2102: 0.044482220511669814
Position 1413: 0.028564368252310547
Position 477: 0.0027400611910929087
Position 1146: 0.0007905471623096178
Position 171: 0.0007762571378934289
Position 1386: 0.0007190781149103799
Position 181: 0.000656159407489054
Position 383: 0.0002544691563381312
Position 253: 0.00019364081674105353
Position 1585: 0.0001672795982154192
Position 51: 8.705099624562089e-05
Position 345: 5.9258139692344905e-05
Position 277: 2.3595392206644945e-05
Position 102: 1.7028030992269664e-05
Position 247: 1.5993064275696735e-05
Position 469: 1.4569094653448938e-05
Position 16: 1.213532646867109e-05
Position 23: 7.873445438059214e-06
Position 7: 7.458726225438065e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1961: 0.3162081472098061
Position 2201: 0.3065999687867695
Position 546: 0.23679127081497897
Position 1816: 0.16497834040642007
Position 3132: 0.08533735173887748
Position 1515: 0.07983923341012447
Position 4394: 0.07980817570729848
Position 636: 0.0651205134301595
Position 3696: 0.06187230937626945
Position 2478: 0.054574101680603684
Position 2009: 0.04069470806774117
Position 1302: 0.028725122566476566
Position 5158: 0.026441459539290346
Position 4796: 0.017172020995405178
Position 798: 0.008299575638183536
Position 1771: 0.005268888222651084
Position 1185: 0.004844051410476367
Position 1626: 0.00345298693934335
Position 476: 0.0008189133896666389
Position 458: 0.0007356029573820746
Position 604: 0.0005009469072471943
Position 946: 0.0002944104401909755
Position 1064: 0.000266582218845854
Position 601: 0.00019717284320788325
Position 1266: 0.0001242536605874656
Position 1030: 0.00012362707911391178
Position 974: 4.389590113336937e-05
Position 956: 2.2762335524377633e-05
Position 694: 7.5485707283520325e-06
Position 609: 6.270417673094941e-06
Position 820: 4.501593818014432e-06
Position 502: 2.308054578904916e-06
Position 699: 1.466219171566288e-06
Position 561: 1.4381216425912658e-06
Position 265: 7.166642684230314e-07
Position 460: 6.350023755032633e-07
Position 417: 2.3491183006957168e-07
Position 559: 2.3191385048615375e-07
Position 402: 8.793989796314202e-08
Position 282: 7.81855842995028e-08
