Gene = Mettl14
index = 672
Annotated 5SS: [  347  2513  3354  5461  5889  9964 11364 12139 13552 14834]
Annotated 3SS: [ 2423  3265  5379  5800  9872 11221 12045 13434 14622 16417]
SMsplice 5SS: [  347  2513  3354  5461 11364 12139 13552 14834]
SMsplice 3SS: [ 2423  3265  5379 11221 12045 13434 14622 16417]
top_k =  100
Partition function (log Z): 1.465835978655777

Sorted 5' Splice Sites (High to Low Probability):
Position 12139: 0.9996621457709369
Position 5461: 0.9974075866619959
Position 2513: 0.9625021042401676
Position 347: 0.9208072740938106
Position 13552: 0.9091224325002155
Position 14834: 0.7299108478614843
Position 11364: 0.44014536729499343
Position 9964: 0.41546746755725544
Position 11369: 0.3562188004590253
Position 1517: 0.2983921140354973
Position 1483: 0.29607740835605967
Position 7974: 0.25010796640984323
Position 5889: 0.24442907230354077
Position 1254: 0.20520269597168014
Position 14533: 0.18557261590764787
Position 3516: 0.17018252103370535
Position 7996: 0.13382094095278302
Position 11386: 0.08696227823145132
Position 4699: 0.0673436528335912
Position 1640: 0.05483326000613758
Position 16236: 0.04767157681899956
Position 9600: 0.04362626957544344
Position 13762: 0.036534391346413994
Position 174: 0.035610600337816545
Position 14285: 0.03513500355310733
Position 1691: 0.030800309975264485
Position 11571: 0.029948045906326326
Position 13957: 0.017865327091543
Position 260: 0.014305958904396388
Position 358: 0.012256637628533875
Position 13210: 0.01047303027608976
Position 5885: 0.010220418030984129
Position 220: 0.01015821425376561
Position 7389: 0.00996934060296033
Position 2029: 0.007057265301633734
Position 859: 0.004914660093803865
Position 7979: 0.004407450987239057
Position 1085: 0.002497669639700099
Position 110: 0.0010563237697228814
Position 89: 0.0006804408817760718
Position 380: 0.0005493077442353698
Position 2547: 0.0004504219001713521
Position 65: 0.0003248844857838321
Position 12102: 0.00023110684447385854
Position 2828: 0.00015047173865230173
Position 125: 0.00011048075600241688
Position 1500: 8.03221466126645e-05
Position 60: 4.058495615984429e-05
Position 166: 3.7304066368279295e-05
Position 201: 1.7096259833343206e-05
Position 160: 1.5663535310047428e-05
Position 203: 1.513361483899389e-05
Position 70: 1.0117635217442037e-05
Position 211: 6.6532561770510406e-06
Position 319: 4.2032355792175706e-07
Position 68: 3.8198183551763165e-07
Position 349: 3.0943290434551335e-07
Position 374: 1.2365315050620538e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5379: 0.9919145745158291
Position 12045: 0.9887546454032774
Position 11221: 0.9132744918917964
Position 2423: 0.9081449340206081
Position 14622: 0.8406765924070022
Position 16417: 0.6926016428513696
Position 13434: 0.6304999056046579
Position 1428: 0.525553282671297
Position 9872: 0.41546746755725544
Position 7867: 0.3883363583498654
Position 13410: 0.2786225268955578
Position 1163: 0.19852464368642686
Position 5800: 0.19594627804875553
Position 14458: 0.19281577117801005
Position 3265: 0.17018252103370535
Position 1403: 0.0886319301647451
Position 16487: 0.08418617923246857
Position 15926: 0.0745270493824036
Position 4636: 0.06734365283359121
Position 2362: 0.052236881750196994
Position 9318: 0.04362626957544344
Position 13634: 0.037956544885338055
Position 14146: 0.035135003553107294
Position 5732: 0.030958717656933248
Position 17216: 0.03039511159162424
Position 1327: 0.02639688969615732
Position 14948: 0.023867098570607655
Position 13835: 0.01988488050849853
Position 5849: 0.01728553905852253
Position 15526: 0.016026373924594398
Position 11935: 0.011138607212133047
Position 12997: 0.010473030276089765
Position 5687: 0.010458955570313521
Position 7240: 0.00996934060296033
Position 1167: 0.008785341314583417
Position 1667: 0.008514744027968082
Position 1562: 0.00803967479490396
Position 958: 0.007284378265680886
Position 1909: 0.007057265301633741
Position 1238: 0.005803757818386349
Position 5260: 0.005493012146166344
Position 13654: 0.0046175144941710405
Position 2467: 0.0025707103695336627
Position 219: 0.00216265214809053
Position 1664: 0.0020257023234726843
Position 1204: 0.0016790379249821703
Position 1574: 0.0014753353064236314
Position 748: 0.0011304643026681385
Position 267: 0.0010802899119684679
Position 247: 0.0004738524140261978
Position 980: 0.0002827137275906437
Position 1206: 0.00027978681013456416
Position 1177: 0.0002746365705430532
Position 494: 0.00025500929470171783
Position 298: 8.921006660953063e-05
Position 288: 5.901855459374789e-05
Position 2693: 5.3919126253093304e-05
Position 2719: 5.001701595457552e-05
Position 2766: 4.6535596444632915e-05
