Gene = Henmt1
index = 537
Annotated 5SS: [  348  1333  2772 12840 13851 17711 18636]
Annotated 3SS: [ 1184  2642 12726 13715 17530 18457 19825]
SMsplice 5SS: [  348  1333  2237  2772 12840 13851 17711 18636]
SMsplice 3SS: [ 1184  2084  2642 12726 13715 17530 18457 19825]
top_k =  100
Partition function (log Z): -13.670448089992435

Sorted 5' Splice Sites (High to Low Probability):
Position 2772: 0.9197902983714344
Position 2237: 0.9180680310319359
Position 1333: 0.917743712280387
Position 348: 0.39495310383525667
Position 334: 0.2570010829981623
Position 86: 0.23131689672523886
Position 1997: 0.10125498368293295
Position 506: 0.0988386251717865
Position 8847: 0.06580113758060473
Position 103: 0.016249441613000848
Position 158: 0.01197765648733692
Position 2271: 0.004780048260424982
Position 145: 0.004192882665670536
Position 4745: 0.0037329484072527804
Position 4730: 0.0027171970866958694
Position 1680: 0.0016926871828329664
Position 388: 0.0016700677134565962
Position 2222: 0.0013349702680467408
Position 428: 0.0012677372105062738
Position 943: 0.001189538318506025
Position 815: 0.0009675753183451166
Position 627: 0.0007895261275205739
Position 70: 0.0006382955427007313
Position 443: 0.0006233033764582509
Position 361: 0.0004532068128451915
Position 1021: 0.00044578446920283757
Position 1003: 0.00044528811777864264
Position 127: 1.8259840404378442e-05
Position 115: 1.4693110634453064e-05
Position 133: 1.205495983111189e-05
Position 130: 4.88344361109262e-06
Position 57: 1.0345038119463225e-06
Position 168: 2.6395739846230436e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1184: 0.8798507591646627
Position 2084: 0.8574905388454473
Position 2642: 0.6911312075146986
Position 9148: 0.31228879989186614
Position 12726: 0.2531167626357382
Position 2499: 0.23424375853419638
Position 8727: 0.10796334421407641
Position 1888: 0.09618343657144914
Position 3063: 0.06790571386309424
Position 5597: 0.06748580675053739
Position 9552: 0.05358740257716092
Position 2122: 0.05223527855735847
Position 1221: 0.03080240519431176
Position 4582: 0.028497210703685674
Position 4845: 0.025986533549504746
Position 3519: 0.01770700270520157
Position 6772: 0.017550529624762713
Position 7098: 0.01438024112066163
Position 3354: 0.013157614931631421
Position 2127: 0.011255204987282863
Position 6092: 0.010299685404872841
Position 4615: 0.00994253734864241
Position 3122: 0.009180646545227423
Position 6886: 0.009104871328910937
Position 231: 0.0070095318484445935
Position 1247: 0.0065244889498466815
Position 6519: 0.006522687206060446
Position 6405: 0.006434876172071463
Position 189: 0.006348415007477713
Position 6109: 0.0062101530064197245
Position 1577: 0.005514363783114906
Position 5526: 0.005110802299422385
Position 2597: 0.004633197883871644
Position 1430: 0.0046213089883985
Position 5380: 0.004126472423758958
Position 175: 0.0038916934076946227
Position 224: 0.0036288310988131195
Position 4954: 0.0032841670271593995
Position 1710: 0.001887635473507017
Position 4304: 0.001858466750960817
Position 3541: 0.0018141418692986873
Position 1294: 0.0017577930450011618
Position 3035: 0.0015701045168223238
Position 1779: 0.0013711800573471627
Position 1808: 0.0011012093493769604
Position 2012: 0.0010896103663114048
Position 276: 0.0008592050363533251
Position 730: 0.0007016338315754903
Position 157: 0.0004791756933590151
Position 747: 0.00010348491869001618
Position 2445: 7.568106052883025e-05
Position 2462: 5.8826101024651103e-05
Position 280: 4.923147705018347e-05
Position 1102: 1.5552572655293906e-06
