Gene = Cxcl17
index = 310
Annotated 5SS: [  185 10030 10738]
Annotated 3SS: [ 9948 10635 12441]
SMsplice 5SS: [  185 10030]
SMsplice 3SS: [ 9948 12441]
top_k =  100
Partition function (log Z): -8.974687083625012

Sorted 5' Splice Sites (High to Low Probability):
Position 185: 0.9999710839828885
Position 10030: 0.9138304346622863
Position 10738: 0.3863412575160316
Position 10800: 0.022393092482158282
Position 1032: 0.00016825783996320305
Position 1027: 0.00014690419859121598
Position 827: 0.00013667698186701333
Position 361: 0.00013250471161142775
Position 516: 4.680353118622843e-05
Position 1633: 3.367632834603845e-05
Position 802: 2.7903814770844895e-06
Position 337: 8.035785942122083e-07
Position 454: 7.444844650672025e-07
Position 64: 1.3667784174031109e-08
Position 163: 9.643091720141171e-09
Position 145: 8.725193265700323e-09
Position 156: 2.882205571628905e-09
Position 135: 6.242398246857512e-10
Position 36: 5.985644075465753e-11
Position 13: 4.0886170641227076e-11
Position 245: 1.1254713976374748e-11
Position 249: 6.0507566447811705e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12441: 0.9377862001332563
Position 9948: 0.920271012384685
Position 10635: 0.34052502769317283
Position 10413: 0.08981399129497444
Position 12046: 0.016140704415391796
Position 10310: 0.007530862156347769
Position 285: 0.0038824920825308194
Position 10340: 0.0025660399615585914
Position 1115: 0.001023137325692591
Position 4996: 0.00040668404420015605
Position 1788: 0.0003490848639108694
Position 6456: 0.00032779478517193833
Position 909: 0.000275487000758342
Position 5220: 0.00023106987477653523
Position 4224: 0.00021530032696304526
Position 4318: 0.000197850334027784
Position 1490: 0.00019237168871860864
Position 2055: 0.000166761089671689
Position 3944: 0.00012652591014981782
Position 2340: 0.00012449946483419514
Position 938: 0.00011882892042900128
Position 906: 8.97486686085583e-05
Position 2099: 8.84617683150616e-05
Position 1921: 8.724896688509509e-05
Position 337: 8.595778271925228e-05
Position 281: 7.390045330209605e-05
Position 586: 6.696093922460096e-05
Position 3107: 6.096544889539344e-05
Position 1340: 5.5146386299904686e-05
Position 300: 5.445071496289422e-05
Position 633: 4.603155006925609e-05
Position 2239: 4.50451830762522e-05
Position 1320: 3.52864231719794e-05
Position 974: 3.299151442438709e-05
Position 1667: 3.278129098565674e-05
Position 404: 2.37961957948347e-05
Position 950: 2.0738568507473482e-05
Position 1276: 1.387319428475367e-05
Position 304: 6.999878556799606e-06
Position 604: 3.902588914589794e-06
Position 686: 3.4670036497700648e-06
Position 717: 1.6852948477857048e-06
Position 503: 1.4180613338114614e-06
Position 663: 1.4050537137401923e-06
Position 640: 5.370027739346208e-07
Position 791: 2.5590439499774707e-07
Position 556: 1.8508860388462214e-07
Position 384: 6.717263473436036e-08
Position 360: 2.705367802132452e-08
Position 352: 5.436180599843166e-09
