Gene = Ndufb3
index = 737
Annotated 5SS: [ 287 4866]
Annotated 3SS: [4705 9264]
SMsplice 5SS: [ 287 4473 4866]
SMsplice 3SS: [4355 4705 9264]
top_k =  100
Partition function (log Z): -2.7213115157283574

Sorted 5' Splice Sites (High to Low Probability):
Position 4866: 0.9997037768589583
Position 287: 0.8286175621736912
Position 4473: 0.669239178562256
Position 7293: 0.11387341048729514
Position 1345: 0.09903522757888308
Position 271: 0.07735160920108465
Position 242: 0.0757041341723179
Position 6487: 0.014912548196086877
Position 3854: 0.011298046305010917
Position 428: 0.008377273559579243
Position 570: 0.005884252434568391
Position 196: 0.005781040729132584
Position 955: 0.005583544440802485
Position 247: 0.003895785541145782
Position 1083: 0.0030670978106286475
Position 2975: 0.0018140946326840252
Position 2769: 0.0016941757632018583
Position 945: 0.0015049433763160243
Position 229: 0.0002705912599707991
Position 218: 0.00018439334839897016
Position 232: 7.565018498354515e-05
Position 222: 7.39091852557899e-05
Position 90: 7.253483293548971e-05
Position 650: 5.896632815485831e-05
Position 759: 5.5171456397374447e-05
Position 159: 4.706855496467968e-05
Position 303: 2.4530126168119006e-05
Position 169: 1.3318717711497577e-05
Position 259: 1.2558159181053974e-05
Position 92: 4.0328187377622156e-06
Position 137: 3.5196968307471865e-06
Position 261: 2.002569403832949e-06
Position 126: 7.490464707665342e-07
Position 193: 6.029387653317579e-07
Position 282: 5.995830407616267e-07
Position 13: 4.2491494378154496e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4705: 0.9981217426504304
Position 9264: 0.7592092184441436
Position 4355: 0.610309546892969
Position 7193: 0.06858633810671327
Position 7526: 0.058020535319229356
Position 4298: 0.04583304870406161
Position 1074: 0.04457497802590232
Position 898: 0.03940823355211138
Position 7230: 0.03824710466071683
Position 8502: 0.03213803955612178
Position 6910: 0.028125216610524348
Position 1244: 0.014855604356559787
Position 6344: 0.013754246168852196
Position 6603: 0.013606591541069033
Position 7678: 0.013601419113151266
Position 4245: 0.01309688562068689
Position 3679: 0.011298046305010917
Position 9365: 0.008662589333873828
Position 6378: 0.008504133340070233
Position 7833: 0.007980080755005378
Position 344: 0.007790743085063187
Position 6757: 0.007554311041700734
Position 7470: 0.007340521617637981
Position 7142: 0.0072736411632389275
Position 4960: 0.005794374372560428
Position 9397: 0.0055833751961062205
Position 1281: 0.0048246560661781785
Position 6214: 0.0047070183497961125
Position 8957: 0.004674647251193072
Position 1113: 0.004176543774492508
Position 8542: 0.0041382884548483
Position 9299: 0.003627516089793471
Position 5013: 0.0036159476504351758
Position 8845: 0.003446113151314338
Position 8425: 0.003196704358857454
Position 5234: 0.0022168212394894004
Position 8072: 0.0021808532294712896
Position 7322: 0.0021166006274333095
Position 5027: 0.0019892373555813244
Position 4777: 0.0018759563070392539
Position 2860: 0.0018140946326840252
Position 2570: 0.0016941757632018583
Position 5278: 0.0015581883975570646
Position 5176: 0.00152764884018332
Position 5069: 0.0013445825355610937
Position 4931: 0.0011590939522084674
Position 5800: 0.0007441714853981933
Position 5761: 0.0006571959145907028
Position 5830: 0.0005888772117562259
Position 5873: 0.0005658266888300084
Position 5080: 0.0003930905296141309
Position 6323: 3.856116585790013e-05
Position 353: 2.6902104196184244e-05
Position 7035: 2.101472184671276e-05
Position 520: 1.7750826936592333e-05
Position 495: 1.1582555872460417e-05
Position 449: 7.411087036203187e-06
Position 568: 5.5381620837971185e-06
Position 459: 3.1511440245590407e-06
Position 4563: 1.9983870765453866e-06
