Gene = Cenpf
index = 245
Annotated 5SS: [  111  3142  4319  5242  5726  7866  9148 15578 17039 19571 26090 31442
 35826 36939 37525 39476 41285]
Annotated 3SS: [ 2947  4121  5134  5633  7579  8944 15451 16909 19447 25953 28013 32993
 36785 37364 38998 41105 45283]
SMsplice 5SS: [  111  2908  3142  5242  5726  7757  9148 15578 17039 19571 26090 36939
 37525 41285]
SMsplice 3SS: [ 2722  3023  5134  5633  7579  8944 15451 16909 19447 25953 36785 37364
 41105 46521]
top_k =  100
Partition function (log Z): -4.9603699103662695

Sorted 5' Splice Sites (High to Low Probability):
Position 9148: 1.0000000000000058
Position 3142: 0.9992514034135829
Position 19571: 0.9971935030987774
Position 17039: 0.9967090292000544
Position 5726: 0.9486465039959597
Position 111: 0.9272371112260661
Position 26090: 0.9164043099846904
Position 5242: 0.8429043993057314
Position 2908: 0.7529155023416436
Position 11547: 0.575626959848067
Position 5989: 0.5416507254014322
Position 7757: 0.46645695481026367
Position 2251: 0.35277229531155674
Position 1726: 0.2100212621846827
Position 7866: 0.19375543041802049
Position 7815: 0.15294288939007147
Position 9443: 0.14076908780142075
Position 2788: 0.13580700750201677
Position 10217: 0.12774061617823457
Position 3847: 0.11551823587872125
Position 17794: 0.11437626052663727
Position 2744: 0.11046807564619271
Position 4319: 0.07898339067131731
Position 5251: 0.07851338332356163
Position 58: 0.06929160566749576
Position 14891: 0.0676074129672528
Position 3554: 0.0628363652975145
Position 18301: 0.05160321136735563
Position 19188: 0.0468636003958421
Position 4077: 0.04638075248597041
Position 6180: 0.04545158050689221
Position 1079: 0.04515891910502897
Position 611: 0.030163637764333135
Position 8200: 0.029037298221261464
Position 847: 0.026080636848992915
Position 6185: 0.020841990296288783
Position 4233: 0.019247405514686407
Position 5246: 0.01886143311422911
Position 4248: 0.017818932888682568
Position 4549: 0.012214628463980377
Position 3807: 0.011836706289219316
Position 2227: 0.009191805203540996
Position 4557: 0.004140137771554872
Position 16950: 0.0032909707999525003
Position 5692: 0.0018898508128860022
Position 34: 0.0017467307200073599
Position 579: 0.0003765749967649206
Position 343: 0.0002802309933775933
Position 867: 0.0002637271515507513
Position 93: 0.00020031254032917587
Position 98: 4.9821352786845624e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 16909: 1.0000000000000075
Position 19447: 1.000000000000007
Position 8944: 1.0000000000000069
Position 5134: 0.9402792157435217
Position 25953: 0.9300981088013637
Position 5633: 0.893879224543711
Position 3023: 0.8905374644423796
Position 2722: 0.8517678301206487
Position 5884: 0.581396278666933
Position 7579: 0.5599060337163144
Position 32354: 0.43966021753129203
Position 11433: 0.30182261229317336
Position 2087: 0.21520800795156608
Position 7669: 0.19037380345993088
Position 1620: 0.15819705258193786
Position 9319: 0.14076908780142075
Position 2817: 0.13796505949312315
Position 11277: 0.13538993348502862
Position 26946: 0.13372099614488972
Position 28013: 0.12577329500592388
Position 4121: 0.11604332973821686
Position 1940: 0.11533734970520201
Position 3419: 0.08768377053580673
Position 10071: 0.08307469911509158
Position 17726: 0.08261011265893736
Position 11254: 0.08079640803867841
Position 3751: 0.07305641014226755
Position 26170: 0.06899838073338063
Position 14748: 0.06760741296725278
Position 2979: 0.06354236740774738
Position 7604: 0.0628754374421102
Position 26849: 0.06147135104013664
Position 11398: 0.057524862223498015
Position 1595: 0.05167075114134199
Position 18126: 0.05160321136735567
Position 19084: 0.04686360039584207
Position 10164: 0.04466591706314299
Position 5424: 0.04113253330162769
Position 17641: 0.031766147867700004
Position 1792: 0.03141874285832959
Position 510: 0.03138125216350111
Position 26895: 0.029147358102647927
Position 7970: 0.029037298221261477
Position 3575: 0.028827374619496842
Position 738: 0.02802634652456239
Position 26949: 0.027586619852018837
Position 27433: 0.027191609539124917
Position 901: 0.026698317098011987
Position 27020: 0.02562255749788673
Position 2947: 0.025235992160476985
Position 4018: 0.02047492312643732
Position 4467: 0.016354766235535226
Position 2998: 0.015583574705660791
Position 5517: 0.015524596963507631
Position 3940: 0.014277022263991548
Position 3906: 0.011635206432010988
Position 6045: 0.011378464267000449
Position 6084: 0.009657506990096662
Position 22160: 0.009203396826369625
Position 19898: 0.008117220339349787
Position 944: 0.006051922407352972
Position 22128: 0.005676296082749796
Position 5988: 0.005512046280583585
Position 2651: 0.004983765856617702
Position 21923: 0.004233694714068984
Position 21256: 0.004069588262691289
Position 2672: 0.003896049517788075
Position 3006: 0.003885692664890753
Position 907: 0.0033462766947034268
Position 21582: 0.003188229348760112
Position 816: 0.0023766641298498584
Position 21002: 0.002343858008344016
Position 20398: 0.0017827689968115275
Position 20443: 0.001779007361068891
Position 673: 0.0015148916356596603
Position 21855: 0.0012560453792800296
Position 440: 0.0010492452124059375
Position 2540: 0.001044192534102656
Position 21538: 0.0008869463208854428
Position 20915: 0.0006939562556322445
Position 20440: 0.000593182546186334
Position 20566: 0.0005031283926030517
Position 3518: 0.0003973128955939778
Position 3624: 0.00022643927228996327
Position 417: 0.0001558704897748126
Position 1437: 0.00015345846140277114
Position 452: 0.0001176564353326785
Position 11204: 9.31438076883183e-05
Position 523: 6.673149071959535e-05
Position 327: 2.8530288578539472e-05
Position 377: 2.7666427284022816e-05
Position 745: 7.93736898789683e-06
