Gene = 2010109A12Rik
index = 26
Annotated 5SS: [ 206 1677]
Annotated 3SS: [1580 6710]
SMsplice 5SS: [206]
SMsplice 3SS: [4708]
top_k =  100
Partition function (log Z): -10.889432604980891

Sorted 5' Splice Sites (High to Low Probability):
Position 206: 0.8159826529463683
Position 2435: 0.1449625084428806
Position 264: 0.09197133681506722
Position 4763: 0.07929753883847532
Position 365: 0.050717408738535495
Position 524: 0.025865641822865004
Position 1677: 0.021739471413261845
Position 4638: 0.02086261382164531
Position 699: 0.017106222050109705
Position 528: 0.016432585281706567
Position 5711: 0.00924922252998201
Position 2499: 0.008903134636359403
Position 3421: 0.0004886933800109605
Position 259: 0.00015058035776840842
Position 175: 2.352945338440146e-05
Position 306: 8.735469712972218e-06
Position 275: 3.086162987736849e-06
Position 40: 2.942368377305794e-06
Position 357: 1.387599945317735e-06
Position 108: 1.283997049480057e-06
Position 254: 1.0477620456178686e-06
Position 186: 9.172222110044157e-07
Position 87: 9.081808333644419e-07
Position 85: 8.099208193566753e-07
Position 308: 7.043257691639248e-07
Position 389: 5.958606262451951e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4708: 0.4600717565083008
Position 6710: 0.23030310640148705
Position 2351: 0.11768547792982521
Position 3823: 0.05694779564981166
Position 5547: 0.0537456979786307
Position 4495: 0.04125086213936633
Position 2606: 0.039373459003961844
Position 4865: 0.0309488013433453
Position 6052: 0.023065251457528687
Position 3877: 0.02301325026842553
Position 2271: 0.022926916111313332
Position 6402: 0.02265976230406636
Position 2268: 0.019974215276119905
Position 6430: 0.019631114187189862
Position 3251: 0.018840674669694062
Position 5887: 0.017557072084297447
Position 4862: 0.016713131268604704
Position 6376: 0.0159361983734333
Position 423: 0.015267784232178
Position 1580: 0.012453221640279222
Position 1507: 0.007728064338137313
Position 2305: 0.006911571443425228
Position 3047: 0.005769925661156312
Position 524: 0.005085186339671276
Position 795: 0.004888077827665747
Position 4736: 0.003959487144465921
Position 3142: 0.0032275707029766564
Position 1667: 0.002214311967775217
Position 2698: 0.001894456996287319
Position 625: 0.0008780361016270448
Position 738: 0.0008006942180564013
Position 445: 0.0007634130774420225
Position 957: 0.0006683732757078198
Position 846: 0.0003816466979670625
Position 2382: 0.00011142796726691693
Position 387: 5.7547534173882654e-05
Position 642: 5.675143657231484e-05
Position 407: 1.287793855077435e-05
