Gene = Map9
index = 660
Annotated 5SS: [  184  1053  1903  5543 13331 16130 19096 20936 22175 23912 25298 25590
 25906]
Annotated 3SS: [  902  1817  5218 13106 16035 18850 20864 22005 23821 25135 25443 25772
 33055]
SMsplice 5SS: [  243  1053  1907  5543 16130 19096 20936 23912 25298 25590 25906 33170
 35497]
SMsplice 3SS: [  961  1817  5218 16035 18850 20864 23821 25135 25443 25772 33055 35409
 36030]
top_k =  100
Partition function (log Z): -16.65747136039021

Sorted 5' Splice Sites (High to Low Probability):
Position 5543: 0.9989535468162449
Position 1053: 0.982857999562636
Position 243: 0.7818101207199464
Position 1907: 0.6283703667785371
Position 8440: 0.438603948165442
Position 1903: 0.36410390121876596
Position 3695: 0.11721623714912949
Position 13331: 0.11025333901127554
Position 184: 0.08439061900707917
Position 100: 0.04644429728954243
Position 6391: 0.03953242062848464
Position 435: 0.03912640409717648
Position 1302: 0.024787782978870705
Position 5874: 0.022960421729347646
Position 1316: 0.01729907022458263
Position 2528: 0.01586625230157037
Position 1670: 0.012726849698690933
Position 202: 0.007786505333718863
Position 2030: 0.006076992030735207
Position 458: 0.005471380354961534
Position 774: 0.00514921304923441
Position 274: 0.005085400309825849
Position 1427: 0.0046575832457410316
Position 3637: 0.0042047034002201
Position 2470: 0.0019481507102458268
Position 859: 0.0007364082366999829
Position 5911: 0.000504232143647343
Position 412: 0.0004231399051675542
Position 437: 0.00042229511862295493
Position 391: 0.0004047581012690462
Position 1414: 0.00028416390151204376
Position 596: 0.00025625158832643654
Position 441: 0.00024407090195187746
Position 1380: 0.00021299069423078183
Position 1911: 3.4290397751240443e-06
Position 486: 2.9457345189147076e-06
Position 470: 2.913524746470495e-06
Position 682: 7.907916439005743e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1817: 0.9974599895153402
Position 5218: 0.6797546443170316
Position 961: 0.48140521412489634
Position 8351: 0.4497201338162239
Position 13106: 0.3084690901169027
Position 11805: 0.23055830898763985
Position 13769: 0.22569047590545283
Position 5384: 0.21726624785654278
Position 958: 0.1298493488804112
Position 3543: 0.11997683275742417
Position 15133: 0.105745580926373
Position 902: 0.10476562837448701
Position 773: 0.09632288690112695
Position 933: 0.08432713122396632
Position 5343: 0.06705956588238726
Position 10742: 0.06668919961761377
Position 8993: 0.06140671065456449
Position 997: 0.04822914185356196
Position 9333: 0.04207437704870124
Position 1215: 0.03330710254932863
Position 6269: 0.02791767335722943
Position 8725: 0.027018340521873734
Position 5227: 0.023206677153190667
Position 5663: 0.017008750223799624
Position 2369: 0.016521401309285127
Position 5239: 0.012712864790845364
Position 1167: 0.007453056767781062
Position 6133: 0.006843665501286798
Position 1192: 0.006033905136763562
Position 969: 0.005971519668768743
Position 8518: 0.005358442121084945
Position 1625: 0.0050482210444585595
Position 6006: 0.00491688875193677
Position 5795: 0.004449682962635433
Position 963: 0.004128968327073888
Position 5775: 0.0035802704563810107
Position 7786: 0.003524191034920435
Position 6118: 0.0034206244563122516
Position 6623: 0.0033531154985005293
Position 5746: 0.003232029192392636
Position 8691: 0.002606292439722941
Position 1555: 0.0025670228655392366
Position 7527: 0.0021965451869923177
Position 1490: 0.002142503635450973
Position 562: 0.0021051564099245287
Position 1600: 0.0018543711849982772
Position 7935: 0.0016946674551029186
Position 651: 0.0014691426890683693
Position 3422: 0.001444107791925497
Position 2405: 0.0012930017025311108
Position 840: 0.001289383262001453
Position 7577: 0.0012761786995710536
Position 6371: 0.0011342584509566429
Position 1823: 0.0009651540475227069
Position 5801: 0.0008849816875640815
Position 668: 0.0007519919117864998
Position 1285: 0.0005763795800096842
Position 1503: 0.0003752250577675855
Position 1244: 0.0003740844837226221
Position 1157: 0.00024525261147523097
Position 1799: 0.00011084080485032784
Position 5829: 3.7433422709991e-05
Position 1730: 7.62452824952047e-06
Position 1954: 2.3959981839857125e-06
