Gene = Lrrc71
index = 649
Annotated 5SS: [ 319 2742 2955 3175 3401 5332 5681 5838 6000 6910 7188 7649 8792 9275]
Annotated 3SS: [2591 2825 3098 3322 5262 5520 5753 5909 6759 7093 7559 8676 9152 9437]
SMsplice 5SS: [ 319 2742 2955 3194 3401 5681 5838 6000 7188 7649 9275]
SMsplice 3SS: [2591 2825 3098 3322 5520 5753 5938 7093 7559 9152 9437]
top_k =  100
Partition function (log Z): 12.338484895848035

Sorted 5' Splice Sites (High to Low Probability):
Position 7649: 0.9998644733014435
Position 9275: 0.9853129560231967
Position 6000: 0.9241146555647504
Position 3401: 0.9179899107603541
Position 319: 0.887889131641897
Position 2955: 0.8854623834578466
Position 7188: 0.8199866535349948
Position 5681: 0.8069800743267412
Position 2742: 0.7896607530070366
Position 5838: 0.6632784509986447
Position 3194: 0.453123804589466
Position 6910: 0.3114782273095703
Position 9580: 0.30537350727728235
Position 5332: 0.26908250121821276
Position 3175: 0.21215356177932324
Position 8792: 0.20735036524894826
Position 3250: 0.1565219198068574
Position 3756: 0.11224826731989553
Position 2314: 0.10419725736942763
Position 1202: 0.10196123983732137
Position 2875: 0.08994302437117739
Position 8530: 0.08090982511573515
Position 98: 0.06852392311765806
Position 580: 0.0606974899273542
Position 5690: 0.0571112481076137
Position 7915: 0.055377564570090736
Position 291: 0.04445746660749664
Position 539: 0.04202349225835829
Position 2647: 0.020002783989697043
Position 2443: 0.019596136416376805
Position 2426: 0.018470578241131446
Position 8767: 0.015185532414544555
Position 2970: 0.015024581955008576
Position 2722: 0.010652158882210591
Position 8746: 0.009532501370937255
Position 3817: 0.009164070944235016
Position 2285: 0.004497384331744225
Position 4161: 0.003643630791758359
Position 166: 0.003349150505665212
Position 493: 0.003234150586186876
Position 1645: 0.002494803289191761
Position 3565: 0.002019262554083958
Position 921: 0.0012023848933943953
Position 3333: 0.0011682911666873225
Position 1860: 0.0011347051084349203
Position 2321: 0.0008550639697441984
Position 609: 0.0007591775525532828
Position 2903: 0.0006616024812040929
Position 234: 0.0006505271446291868
Position 2933: 0.00031884737821482733
Position 70: 3.7233807091587045e-05
Position 112: 1.600908300297212e-05
Position 62: 1.1018012659029073e-05
Position 83: 8.939315650916885e-06
Position 143: 5.557437710348902e-06
Position 117: 4.064991980110437e-06
Position 44: 1.4705265316528787e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2825: 0.9948244072879908
Position 9152: 0.9853129560231962
Position 5520: 0.9788057117451732
Position 7559: 0.9542827985266847
Position 9437: 0.9082520820061903
Position 3098: 0.9011674370631687
Position 3322: 0.8082194077545795
Position 2591: 0.7478181314835163
Position 5938: 0.6840364921131401
Position 7093: 0.6711370144199817
Position 5753: 0.4765715007223013
Position 5793: 0.19036688513631334
Position 5262: 0.17082619359861806
Position 7057: 0.14884963911501292
Position 6824: 0.1451175507136082
Position 8559: 0.13131122917484037
Position 5909: 0.11706894487158907
Position 3607: 0.11473869876813729
Position 412: 0.08940750222827713
Position 6661: 0.08339619755774769
Position 6759: 0.08296447903821438
Position 8421: 0.08090982511573518
Position 9458: 0.08018360448843331
Position 10754: 0.0731522471405536
Position 9655: 0.05742852322871671
Position 2561: 0.05324227134140092
Position 8663: 0.05279805754667142
Position 5195: 0.05245111880489234
Position 10152: 0.0516889849186749
Position 2074: 0.049555185192127205
Position 2215: 0.04930729750372711
Position 8676: 0.047959112312918266
Position 5163: 0.04580518881470234
Position 7788: 0.044690610071718706
Position 920: 0.04147623009151187
Position 2303: 0.029167518845613593
Position 11565: 0.02609310235880836
Position 10408: 0.025903608421831835
Position 10133: 0.024721215704111975
Position 9912: 0.024186054328417663
Position 7370: 0.017383364265052676
Position 1059: 0.017125234231826502
Position 3300: 0.01553167418423022
Position 2484: 0.014893599927950819
Position 7579: 0.014189889696241199
Position 218: 0.013833468972642243
Position 7561: 0.013476092336399875
Position 845: 0.013105692222060723
Position 1100: 0.01190640992194926
Position 9362: 0.01156431350537612
Position 9686: 0.01072510905094473
Position 7766: 0.010686954498372045
Position 2228: 0.01056795287810971
Position 196: 0.00884639514377568
Position 2342: 0.008844841215063914
Position 10462: 0.008844654187456339
Position 3156: 0.007868405769272486
Position 3700: 0.006666071729776487
Position 456: 0.006040470355938289
Position 5541: 0.004634894409232943
Position 417: 0.004391870457050331
Position 2493: 0.004361693126076561
Position 3993: 0.0036436307917583604
Position 3055: 0.0035230369932897888
Position 166: 0.0028585371252581914
Position 490: 0.0028109899672672527
Position 10096: 0.0026300079377662103
Position 1489: 0.00249480328919176
Position 3400: 0.0020192625540839592
Position 2853: 0.0012335586936096797
Position 938: 0.0012323603398739862
Position 1774: 0.0011347051084349212
Position 472: 0.0009200213706792334
Position 434: 0.0007596020893202276
Position 7582: 0.0004057650127916139
Position 2033: 0.0001736246937825673
Position 7396: 9.898222977000135e-05
Position 397: 5.316446924182088e-05
Position 221: 2.937514238211156e-05
Position 7277: 2.7581234502256134e-05
Position 183: 1.9157871108163508e-05
Position 436: 5.5646440411431046e-06
Position 3521: 3.9968779603601375e-06
Position 170: 3.7009129113097213e-06
Position 3667: 3.5708882563432763e-06
Position 234: 3.483393386036991e-06
Position 245: 8.196231542224796e-07
Position 175: 7.799191818822884e-07
Position 242: 5.010576858195026e-07
Position 269: 3.373257189778845e-07
Position 264: 3.2527906691449305e-07
Position 140: 1.462034746325562e-07
Position 231: 9.849310081718781e-08
Position 273: 5.7244073413413005e-08
Position 297: 5.341780076961677e-08
Position 299: 4.267300417392548e-08
Position 151: 3.5060377376852167e-08
