Gene = Pik3r4
index = 822
Annotated 5SS: [  392  1940  5770  7870 11057 12008 15563 18453 20216 24904 26144 26927
 29780 33878 35291 39287 42202 43193 43425]
Annotated 3SS: [ 1165  5635  7286 10921 11785 15388 18306 20011 24701 25955 26715 29613
 33712 35078 39154 42100 43103 43315 44084]
SMsplice 5SS: [  361  3291  5770  7870 11017 15563 18453 20216 24904 26144 26927 29780
 33878 35164 37398 38957 39287 42202 43193]
SMsplice 3SS: [ 3080  5635  7696 10921 15388 18306 20011 24701 26041 26796 29613 33712
 35078 37268 38841 39154 42100 43103 43315]
top_k =  100
Partition function (log Z): 21.433348838836956

Sorted 5' Splice Sites (High to Low Probability):
Position 24904: 0.9999999999999993
Position 37398: 0.9999999999999972
Position 15563: 0.9915616067004553
Position 18453: 0.9853509393594724
Position 29780: 0.9688652645216084
Position 5770: 0.9579499378335485
Position 33878: 0.9521019603208047
Position 43193: 0.9308515542105397
Position 361: 0.9233769563451487
Position 26927: 0.9188931007407573
Position 42202: 0.9145232213241717
Position 11017: 0.9089602565872275
Position 20216: 0.81795412624522
Position 26144: 0.7806142500020008
Position 39287: 0.7615108689953679
Position 3291: 0.7580996945176085
Position 7870: 0.7577778662016548
Position 2208: 0.666957965849813
Position 35164: 0.6419124819725743
Position 16081: 0.5237652282897761
Position 43425: 0.5192884255144561
Position 36040: 0.4707459026419182
Position 38957: 0.4623946944829017
Position 42990: 0.3261446222943839
Position 12008: 0.285845525615861
Position 35291: 0.2782125757270092
Position 1940: 0.26530975823663466
Position 28287: 0.19266436357406297
Position 40922: 0.17843464228035555
Position 20240: 0.16375393656185178
Position 22998: 0.1432906903866115
Position 4686: 0.1325793429008372
Position 28500: 0.12694960900841573
Position 11057: 0.09103974341277624
Position 20923: 0.09094574296153068
Position 11892: 0.08179946278944565
Position 16379: 0.08088610528339306
Position 26505: 0.07691600550731534
Position 42247: 0.0751597536022099
Position 22046: 0.059160647762748694
Position 426: 0.04170830367038026
Position 42520: 0.041032657032038844
Position 14793: 0.040369746044610216
Position 32213: 0.03401242640310625
Position 1944: 0.028073411881815263
Position 30308: 0.02577964153952962
Position 34236: 0.024688987341367676
Position 392: 0.023296930449953325
Position 13397: 0.023257701470824385
Position 33990: 0.023003010604047868
Position 30392: 0.02023186037333067
Position 42642: 0.01991415829268254
Position 29785: 0.0181942010656484
Position 1666: 0.016857290283765352
Position 33805: 0.016123093635471087
Position 43619: 0.0152686462195271
Position 19342: 0.015256207378398782
Position 28545: 0.01433194486859629
Position 26741: 0.011426118842768172
Position 12088: 0.010332506168353291
Position 5430: 0.009200958699583494
Position 12298: 0.008387189155751668
Position 19284: 0.008109679427537538
Position 27205: 0.006738294615897083
Position 699: 0.006288377140106669
Position 15634: 0.005880855757298971
Position 151: 0.005290246100763986
Position 35598: 0.0035912737716546845
Position 18416: 0.0029262599255817255
Position 43219: 0.002734545544184461
Position 15602: 0.0025575375422463237
Position 20054: 0.0013434354626029978
Position 21825: 0.001084703568218229
Position 11564: 0.0010780309169804217
Position 19466: 0.0010519855029116198
Position 27209: 0.0005905421561318701
Position 2190: 0.00019789317454386307
Position 43449: 0.0001838238783905262
Position 919: 3.918629364567251e-05
Position 1725: 6.050350350869189e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 10921: 1.0000000000000018
Position 24701: 1.0000000000000002
Position 15388: 0.9999999999999978
Position 18306: 0.9882771992850532
Position 29613: 0.9870594655872567
Position 20011: 0.9821631217295592
Position 43103: 0.9818625899518154
Position 42100: 0.9792482118790008
Position 33712: 0.9276023425109805
Position 35078: 0.917432634881796
Position 37268: 0.8582744479897448
Position 5635: 0.8538642617204901
Position 43315: 0.7776635613810823
Position 26796: 0.770496572061509
Position 39154: 0.6607894032750674
Position 35929: 0.47074590264191857
Position 38841: 0.4623946944829017
Position 26041: 0.45287207540286045
Position 7696: 0.3961112215001037
Position 3080: 0.38628288810814104
Position 25955: 0.3277421745991398
Position 2046: 0.31629218707824425
Position 15817: 0.313738668820014
Position 11785: 0.30946766215186267
Position 28247: 0.30657485738798496
Position 42821: 0.28369345377812655
Position 44084: 0.28130676024807455
Position 7580: 0.23384903022693845
Position 2034: 0.22121308249775537
Position 3164: 0.22112366147704376
Position 40842: 0.17843464228035555
Position 43610: 0.156991780992736
Position 3215: 0.1506931449324229
Position 22878: 0.1432906903866115
Position 37323: 0.14172555201025178
Position 43709: 0.1401189041224318
Position 4630: 0.13257934290083695
Position 26715: 0.11956194991622762
Position 1599: 0.11765179270434716
Position 5691: 0.10408567611305823
Position 38983: 0.10072146572030027
Position 15957: 0.09540775714284169
Position 20819: 0.08519190002025354
Position 7642: 0.08227952453925777
Position 26266: 0.07691600550731527
Position 43338: 0.07097083515708855
Position 42381: 0.06904200559966066
Position 1712: 0.06731792301814597
Position 15766: 0.06500167310874669
Position 1784: 0.05220253781842258
Position 22002: 0.05109884444457845
Position 33947: 0.04769199794541548
Position 2066: 0.04619938011214097
Position 7286: 0.04553808993535498
Position 11913: 0.04415903230565178
Position 42765: 0.04245116851625707
Position 14674: 0.0403697460446103
Position 26600: 0.04026069760578928
Position 16222: 0.03975433974967268
Position 2098: 0.03608875218081361
Position 33682: 0.03479665058320465
Position 32071: 0.03401242640310625
Position 2056: 0.0339905887820444
Position 43655: 0.030028581053328268
Position 28145: 0.027371060063090258
Position 11862: 0.024264587640219076
Position 15824: 0.023876351152691423
Position 13289: 0.023257701470824385
Position 1470: 0.0231841689056642
Position 16250: 0.022222822343597605
Position 15863: 0.019189250119731893
Position 19222: 0.018287258883444405
Position 1737: 0.017849330166026956
Position 30140: 0.017810704395089402
Position 1518: 0.01762280406115039
Position 16197: 0.015876161009632666
