Gene = Asdurf
index = 144
Annotated 5SS: [  90 1740 2633]
Annotated 3SS: [1685 2556 4060]
SMsplice 5SS: [  90 1740 2633]
SMsplice 3SS: [1685 2556 4060]
top_k =  100
Partition function (log Z): -6.472097709140907

Sorted 5' Splice Sites (High to Low Probability):
Position 2633: 0.8870889803988251
Position 1740: 0.8391307048252217
Position 1037: 0.4436755546759833
Position 90: 0.40768262870005467
Position 197: 0.37789765625938754
Position 2240: 0.05989150340899696
Position 116: 0.030415886454436596
Position 3083: 0.018551221873517768
Position 3486: 0.012778190142157015
Position 2698: 0.010241020493917598
Position 908: 0.009778239666838768
Position 705: 0.007096631750092305
Position 1841: 0.00587593981711829
Position 3445: 0.005434758332617736
Position 232: 0.003304480139766885
Position 699: 0.0024386651820005704
Position 2170: 0.002370696585856354
Position 2303: 0.002236173855144116
Position 2166: 0.0021699906225317433
Position 2293: 0.0021128221387569407
Position 2379: 0.0012901117556284845
Position 1434: 0.0012789128583157133
Position 344: 0.0011256049309254896
Position 215: 0.0010166026260848492
Position 3618: 0.000929253139163277
Position 912: 0.0009128304628537162
Position 1765: 0.0007913552277062233
Position 701: 2.2080160299766684e-05
Position 686: 1.6624280698485277e-05
Position 74: 4.7526745471630965e-06
Position 113: 2.4929000095381584e-06
Position 95: 6.926134991012549e-07
Position 15: 1.6205892391088742e-07
Position 10: 6.1834130925639615e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2556: 0.9602958457684021
Position 4060: 0.8560169204012105
Position 1685: 0.7279355373102522
Position 801: 0.12495824339376187
Position 1663: 0.10513955568098582
Position 911: 0.08590585676446287
Position 2084: 0.045480447085183194
Position 823: 0.043350735243324834
Position 772: 0.01981107090799465
Position 3393: 0.01504736021618363
Position 3369: 0.014273556702140798
Position 3573: 0.013280973108548413
Position 2207: 0.013036855719361343
Position 3009: 0.012847903100839548
Position 1512: 0.011049336398913433
Position 2015: 0.008260927353708564
Position 2954: 0.007896362358756459
Position 3838: 0.007770242702824241
Position 3269: 0.0070895047008485874
Position 2932: 0.006987615372534256
Position 954: 0.005362778746055018
Position 3125: 0.004985112718751279
Position 2790: 0.004903977819538914
Position 1532: 0.004876434227995313
Position 3815: 0.004620970832096312
Position 3193: 0.004213684963766665
Position 997: 0.003598780155620854
Position 2477: 0.003247991381587196
Position 196: 0.001987177531922189
Position 1896: 0.0016806684438582843
Position 3563: 0.0016402006280399188
Position 2209: 0.0016123997648031935
Position 165: 0.001404929848518947
Position 3052: 0.0013893072058754974
Position 1282: 0.001278912858315713
Position 2983: 0.0011572750183626388
Position 611: 0.0010959392302844107
Position 2770: 0.0010629866736783864
Position 2966: 0.0009235356656531886
Position 2602: 8.531319032709617e-05
