Gene = Zfp511
index = 1202
Annotated 5SS: [ 195  482 1010 1229 3034]
Annotated 3SS: [ 407  807 1103 2913 3830]
SMsplice 5SS: [ 195  482 1010 1229 3034]
SMsplice 3SS: [ 407  705 1103 2913 3830]
top_k =  100
Partition function (log Z): 2.5294429864200465

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.9925059671271459
Position 1229: 0.9740158826958064
Position 3034: 0.7578805117392864
Position 1010: 0.6872520906610603
Position 482: 0.5930178919508553
Position 2429: 0.25164777534192195
Position 3486: 0.20822746293697753
Position 3081: 0.11018165017940604
Position 723: 0.09891889985643747
Position 3054: 0.08036821930218482
Position 3527: 0.023243335083021097
Position 1170: 0.014221615037965893
Position 1233: 0.01176250226622782
Position 1874: 0.005977831998408998
Position 591: 0.005600264629890751
Position 830: 0.005510683875246841
Position 669: 0.004152336285407605
Position 545: 0.0033876026128883737
Position 2519: 0.0031494294590144103
Position 1014: 0.0031299981398499464
Position 2460: 0.002972637671137403
Position 162: 0.0015458277778340153
Position 579: 0.00048230504179083103
Position 456: 0.0003843765960236924
Position 328: 0.0003222645788755016
Position 199: 0.000259335207058653
Position 220: 0.00023308439556268443
Position 39: 0.00021307175418971305
Position 458: 0.00013747972340407352
Position 258: 0.00010109498726118989
Position 157: 4.492161768304104e-05
Position 264: 2.8619723778785754e-05
Position 336: 1.5826934989011674e-05
Position 1030: 9.786566189804699e-06
Position 277: 8.41370334995855e-06
Position 13: 7.86690303825895e-06
Position 664: 7.432445447593264e-06
Position 349: 4.692654020893564e-06
Position 44: 4.531105117772352e-06
Position 36: 2.9849294753533553e-06
Position 431: 2.547973898735937e-06
Position 108: 2.275666069643767e-06
Position 417: 1.914182235160557e-06
Position 292: 1.0117757047545697e-06
Position 356: 6.575927465589415e-07
Position 373: 4.886708058024072e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2913: 0.988308494903854
Position 1103: 0.9778786695068463
Position 3830: 0.6978440090817454
Position 407: 0.6179251885392467
Position 705: 0.41145122004778706
Position 2290: 0.2567041367798511
Position 3377: 0.14627197849776608
Position 3139: 0.12408909465455699
Position 807: 0.12169080712128601
Position 3450: 0.07910698511159896
Position 863: 0.07772886839648097
Position 3858: 0.05975764925774278
Position 829: 0.05418108495401584
Position 985: 0.04891247419233625
Position 3467: 0.03761708577303568
Position 3319: 0.026215460882894077
Position 440: 0.02251781570069137
Position 1123: 0.018961949645991648
Position 848: 0.013545309307848993
Position 866: 0.008972079344890782
Position 2918: 0.00734110497731311
Position 656: 0.007082541960065439
Position 384: 0.0067151456327389294
Position 1729: 0.005746619756227591
Position 624: 0.004443719291776567
Position 3399: 0.004431642387766452
Position 2227: 0.0043049419983773205
Position 4039: 0.002461262664030691
Position 306: 0.0023986679710007617
Position 3285: 0.0021060109297391604
Position 1109: 0.0016191497407602425
Position 579: 0.0007939673680995464
Position 2871: 0.0006736071741600849
Position 2832: 0.00042174185001466575
Position 1669: 0.00023121224218140417
Position 352: 0.00022676156596319674
Position 346: 8.045544953650062e-05
Position 319: 5.849581800397992e-05
Position 422: 5.14576428880165e-05
Position 373: 3.5332554340917583e-05
Position 520: 2.7385892738456815e-05
Position 2769: 1.58147885029735e-05
